Ticker,Price,Type,Exchange,Prev Close,Open,High,Low,Mkt Cap,Vol,10d Avg Vol,3m Avg Vol,Sh,52w High,52w Low,52w Chg,50d Avg,200d Avg,Timestamp
BSAAR,0.1299999952316284,EQUITY,NCM,,0.135000005364418,0.1299999952316284,0.1299999952316284,,1.0,1.0,1.0,,0.1299999952316284,0.1299999952316284,,0.1299999952316284,0.1299999952316284,2025-08-27 12:12:46.467141-04:00
BSAAU,10.119999885559082,EQUITY,NCM,10.09000015258789,10.09000015258789,10.130000114440918,10.079999923706056,,63997.0,2520.0,90682.0,,10.309000015258787,10.010000228881836,0.0069859971682917,10.08345998764038,10.082215683132995,2025-08-27 17:10:11.065490-04:00
BSAC,23.709999084472656,EQUITY,NYQ,23.770000457763672,23.63999938964844,23.86000061035156,23.59000015258789,11209257527.490725,338600.0,301830.0,369229.0,472764992.0,25.530000686645508,18.190000534057617,0.1560213954110364,23.961799964904785,22.320999956130983,2025-08-28 01:34:22.634306-04:00
BSAI,9.037500381469728,EQUITY,PNK,7.762400150299072,8.75,9.037500381469728,8.75,221104254.33273315,773.0,1162.0,4009.0,24465200.0,17.969999313354492,0.1180000007152557,10.296875308500598,5.954883658156103,2.463134086601538,2025-08-28 01:47:30.409864-04:00
BSBK,9.220000267028809,EQUITY,NCM,9.350000381469728,9.274999618530272,9.348999977111816,9.211000442504885,116528817.374897,5000.0,7670.0,6104.0,12638700.0,9.479999542236328,6.590000152587891,0.2493225100345791,8.294900102615356,7.777365043163299,2025-08-28 02:25:32.661209-04:00
BSBR,5.150000095367432,EQUITY,NYQ,5.119999885559082,5.090000152587891,5.190000057220459,5.039999961853027,38475495470.88721,1530500.0,1055520.0,602268.0,7470969856.0,5.730000019073486,3.75,-0.0803571101658192,5.047000007629395,4.727450013160706,2025-08-28 00:30:44.937800-04:00
BSCFX,30.9,MUTUALFUND,NAS,30.89999961853028,,,,,0.0,0.0,0.0,,37.369998931884766,24.11000061035156,-0.0650529400351506,30.331999855041506,30.46695002555847,2025-08-27 15:07:45.062040-04:00
BSCP,20.68000030517578,ETF,NGM,20.68000030517578,20.68000030517578,20.690000534057617,20.68000030517578,,322835.0,529530.0,711804.0,,20.76000022888184,20.57999992370605,0.0043710612880485,20.69559997558594,20.683300065994263,2025-08-27 15:28:13.271421-04:00
BSCQ,19.53499984741211,ETF,NGM,19.52499961853028,19.520000457763672,19.540000915527344,19.520000457763672,,540689.0,619870.0,598679.0,,19.63999938964844,19.3700008392334,0.0023100655724542,19.52580009460449,19.48739994049072,2025-08-27 15:28:04.198569-04:00
BSCR,19.690000534057617,ETF,NGM,19.68000030517578,19.670000076293945,19.690000534057617,19.670000076293945,,594685.0,717840.0,760856.0,,19.84000015258789,19.39999961853028,0.0030580766246657,19.653619995117182,19.566405057907104,2025-08-27 15:28:04.444747-04:00
BSCS,20.55279922485352,ETF,NGM,20.540000915527344,20.540000915527344,20.559999465942383,20.530000686645508,,412095.0,458060.0,444456.0,,20.700000762939453,20.040000915527344,0.0048923864411404,20.47360004425049,20.3215500164032,2025-08-27 15:21:11.837301-04:00
BSCT,18.795700073242188,ETF,NGM,18.790000915527344,18.780000686645508,18.799999237060547,18.770000457763672,,274240.0,438160.0,424226.0,,18.959999084472656,18.143999099731445,0.0048128421880205,18.691200218200684,18.51225006103516,2025-08-27 15:28:33.405546-04:00
BSCU,16.885000228881836,ETF,NGM,16.860000610351562,16.850000381469727,16.889999389648438,16.850000381469727,,1058425.0,488620.0,441418.0,,17.1299991607666,16.170000076293945,0.0023781757582107,16.76199996948242,16.567929954528807,2025-08-27 15:28:03.523132-04:00
BSCV,16.649999618530273,ETF,NGM,16.6200008392334,16.610000610351562,16.649999618530273,16.601200103759766,,181042.0,308920.0,359131.0,,17.155000686645508,15.84000015258789,0.0060532916887862,16.50210006713867,16.282500019073485,2025-08-27 15:28:43.556855-04:00
BSCW,20.74810028076172,ETF,NGM,20.71999931335449,20.68000030517578,20.770000457763672,20.68000030517578,,199337.0,182910.0,215335.0,,21.65999984741211,19.6200008392334,-0.0024073732935566,20.589099960327147,20.343874988555907,2025-08-27 15:28:37.247052-04:00
BSCX,21.28499984741211,ETF,NGM,21.26499938964844,21.21999931335449,21.28499984741211,21.21999931335449,,143012.0,146370.0,131550.0,,21.81999969482422,20.14900016784668,-0.005378848252211,21.145300025939942,20.87832996368408,2025-08-27 15:28:34.370634-04:00
BSCY,20.815000534057617,ETF,NGM,20.790000915527344,20.76000022888184,20.819000244140625,20.75,,42489.0,60290.0,58590.0,,21.36000061035156,19.709999084472656,-0.0052630959335235,20.676180000305177,20.43962997436524,2025-08-27 15:17:46.105918-04:00
BSEM,6.380000114440918,EQUITY,PNK,5.96999979019165,6.380000114440918,6.400000095367432,5.980000019073486,106708691.91408156,68200.0,146950.0,62032.0,16725500.0,28.256999969482425,5.019999980926514,-0.4353982294910021,10.767879972457886,12.89253995656967,2025-08-28 02:17:06.845112-04:00
BSEP,47.10499954223633,ETF,BTS,47.09000015258789,47.08000183105469,47.17990112304688,47.08000183105469,,6834.0,5850.0,5334.0,,47.09000015258789,37.77999877929688,0.13579356469942,45.72089988708496,43.52210006713867,2025-08-27 15:21:03.661896-04:00
BSET,16.700000762939453,EQUITY,NMS,17.040000915527344,16.969999313354492,17.0,16.479999542236328,145115992.6296234,28100.0,28570.0,51159.0,8689580.0,19.75,13.140000343322754,0.2083937143062191,16.633999881744383,15.757049984931946,2025-08-28 01:15:44.236488-04:00
BSFC,0.0189999993890523,EQUITY,OQB,0.025000000372529,0.0209999997168779,0.025000000372529,0.0189999993890523,333676.0892705992,706100.0,310910.0,83235.0,17561900.0,1.1100000143051147,0.0189999993890523,-0.9822429920956446,0.0449800002947449,0.1003899999056011,2025-08-28 02:09:28.246109-04:00
BSFIX,33.87,MUTUALFUND,NAS,33.869998931884766,,,,,0.0,0.0,0.0,,40.470001220703125,26.39999961853028,-0.0531171792441652,33.24419982910156,33.30584995269776,2025-08-27 15:07:41.846573-04:00
BSGM,4.78000020980835,EQUITY,NCM,5.269999980926514,5.269999980926514,5.349999904632568,4.760000228881836,168594909.40012932,539500.0,1022570.0,1153275.0,35270900.0,14.109999656677246,0.2300000041723251,9.765766099563384,5.8140000104904175,2.7876199962198736,2025-08-28 01:27:48.371131-04:00
BSJP,23.065000534057617,ETF,NGM,23.06999969482422,23.059999465942383,23.06999969482422,23.059999465942383,,106015.0,206550.0,292048.0,,23.229999542236328,22.57999992370605,0.0013020302996888,23.07629997253418,23.086149921417235,2025-08-27 15:28:24.749487-04:00
BSJQ,23.385799407958984,ETF,NGM,23.3799991607666,23.38999938964844,23.38999938964844,23.3700008392334,,145571.0,261330.0,300045.0,,23.57999992370605,22.31999969482422,0.0025728759317136,23.33980010986328,23.318000049591063,2025-08-27 15:28:38.704315-04:00
BSJR,22.73500061035156,ETF,NGM,22.739999771118164,22.709999084472656,22.739999771118164,22.709999084472656,,127448.0,155510.0,147131.0,,22.790000915527344,21.540000915527344,0.0117908513971339,22.685700073242188,22.55614999771118,2025-08-27 15:29:31.186697-04:00
BSJS,22.100400924682617,ETF,NGM,22.07999992370605,22.049999237060547,22.11989974975586,22.049999237060547,,61569.0,100970.0,85146.0,,22.450000762939453,20.64999961853028,0.0086797870879551,21.98860000610352,21.870319995880127,2025-08-27 15:29:08.054619-04:00
BSJT,21.55500030517578,ETF,NGM,21.530000686645508,21.459999084472656,21.569900512695312,21.459999084472656,,59397.0,85860.0,82670.0,,22.25,19.94499969482422,-0.003240726554999,21.44212001800537,21.374920072555543,2025-08-27 15:29:28.828947-04:00
BSJU,26.11000061035156,ETF,NGM,26.06999969482422,26.040000915527344,26.11000061035156,26.039899826049805,,21616.0,44780.0,43850.0,,26.57999992370605,24.09000015258789,-0.0024871066955562,25.94103996276856,25.783109979629515,2025-08-27 15:17:16.025200-04:00
BSJV,26.690000534057617,ETF,NGM,26.625,26.549999237060547,26.690000534057617,26.549999237060547,,17559.0,9160.0,6368.0,,28.059999465942383,24.739999771118164,-0.0031449936328875,26.52661998748779,26.29413006782532,2025-08-27 15:19:28.155463-04:00
BSL,14.220000267028809,EQUITY,NYQ,14.25,14.289999961853027,14.289999961853027,14.170000076293944,185012157.4742317,58100.0,35340.0,32082.0,13010700.0,14.84000015258789,13.470000267028809,-0.0048985090980463,14.220599975585936,14.247149996757509,2025-08-28 01:34:09.543183-04:00
BSLK,5.920000076293945,EQUITY,NGM,6.75,6.760000228881836,6.873000144958496,5.757999897003174,17616499.42703247,535000.0,7771380.0,7707645.0,2975760.0,37.400001525878906,1.75,-0.8216867487875985,3.815799980163574,5.986699995994568,2025-08-28 01:47:32.584603-04:00
BSLKW,0.0480000004172325,EQUITY,NCM,0.0544000007212162,0.050000000745058,0.0529999993741512,0.046799998730421,,28107.0,,,,0.0529999993741512,0.046799998730421,,,,2025-08-27 20:43:32.046108-04:00
BSM,12.06999969482422,EQUITY,NYQ,12.119999885559082,12.109999656677246,12.164999961853027,12.020000457763672,2557065548.7875977,628600.0,456830.0,493635.0,211852992.0,15.65999984741211,11.899999618530272,-0.1953333536783854,12.636799964904784,14.105550031661988,2025-08-28 01:34:09.311901-04:00
BSMP,24.495399475097656,ETF,NGM,24.4950008392334,24.518999099731445,24.520000457763672,24.489999771118164,,17561.0,27910.0,49826.0,,24.770000457763672,24.26000022888184,-0.001833743871846,24.50427982330322,24.514704961776733,2025-08-27 15:18:47.704362-04:00
BSMQ,23.559999465942383,ETF,NGM,23.55500030517578,23.530000686645508,23.559999465942383,23.5,,43981.0,40930.0,59246.0,,23.850000381469727,23.04199981689453,-0.0048584609525768,23.53523994445801,23.56725993156433,2025-08-27 15:17:38.925940-04:00
BSMR,23.559999465942383,ETF,NGM,23.575000762939453,23.559999465942383,23.6299991607666,23.53499984741211,,35239.0,26810.0,46350.0,,23.93000030517578,22.8799991607666,-0.005064314557091,23.523939819335936,23.54673995018005,2025-08-27 15:17:42.800546-04:00
BSMS,23.33300018310547,ETF,NGM,23.334999084472656,23.31999969482422,23.33300018310547,23.309999465942383,,19774.0,74150.0,48368.0,,23.71999931335449,22.40999984741211,-0.0042671382013494,23.221919860839844,23.246764974594115,2025-08-27 15:18:05.204150-04:00
BSMT,22.88999938964844,ETF,NGM,22.87299919128418,22.8700008392334,22.88999938964844,22.86050033569336,,36121.0,32710.0,39279.0,,23.450000762939453,21.8700008392334,-0.0111111101948653,22.78326007843017,22.842995052337645,2025-08-27 15:28:55.187320-04:00
BSMU,21.63999938964844,ETF,NGM,21.68000030517578,21.655000686645508,21.66990089416504,21.6299991607666,,133423.0,31320.0,46826.0,,22.25,20.59000015258789,-0.0145454406738281,21.57349998474121,21.647599954605106,2025-08-27 15:17:52.638220-04:00
BSMV,20.75,ETF,NGM,20.7450008392334,20.73500061035156,20.759899139404297,20.73500061035156,,11519.0,22140.0,33668.0,,21.46999931335449,19.739999771118164,-0.01868488939543,20.64248008728028,20.760230007171632,2025-08-27 15:23:09.434700-04:00
BSMW,24.479999542236328,ETF,NGM,24.459999084472656,24.47089958190918,24.489999771118164,24.410499572753903,,19607.0,25290.0,27739.0,,26.209999084472656,22.89999961853028,-0.0381439720433546,24.407619972229003,24.734889974594115,2025-08-27 15:17:40.861948-04:00
BSMY,23.674999237060547,ETF,NGM,23.655000686645508,23.64999961853028,23.67849922180176,23.63999938964844,,4226.0,15350.0,25401.0,,25.23500061035156,22.61000061035156,-0.0594432983920709,23.62395999908448,24.09959498405457,2025-08-27 15:23:45.559435-04:00
BSPAX,757.06,MUTUALFUND,NAS,757.0599975585938,,,,,0.0,0.0,0.0,,757.1400146484375,582.97998046875,0.1546357425093998,735.6959985351563,696.7580978393555,2025-08-27 15:05:20.644766-04:00
BSPGX,757.78,MUTUALFUND,NAS,757.780029296875,,,,,0.0,0.0,0.0,,757.8300170898438,583.22998046875,0.1546948130627471,736.2607995605468,697.280151977539,2025-08-27 15:05:21.513399-04:00
BSPIX,757.5,MUTUALFUND,NAS,757.5,,,,,0.0,0.0,0.0,,757.5599975585938,583.0999755859375,0.1546727530321733,736.0254052734375,697.0619021606445,2025-08-27 15:05:20.023319-04:00
BSPK,0.1949100047349929,EQUITY,OQB,0.1949100047349929,0.1949100047349929,0.1949100047349929,0.1949100047349929,2173870.264810324,0.0,2119.0,6312.0,11153200.0,0.2509799897670746,0.0549999997019767,1.075055974540002,0.1585964016616344,0.1095547008514404,2025-08-28 02:25:06.722493-04:00
BSPSX,757.19,MUTUALFUND,NAS,757.1900024414062,,,,,0.0,0.0,0.0,,757.260009765625,582.9600219726562,0.1546578524322477,735.7716027832031,696.8242001342774,2025-08-27 15:05:22.086424-04:00
BSQKZ,80.0,EQUITY,PNK,80.0,80.0,80.0,80.0,48023040000.0,0.0,16.0,30.0,600288000.0,96.8499984741211,45.0,0.3698629779067633,68.29499969482421,70.17800924301147,2025-08-27 20:45:13.222477-04:00
BSRR,30.93000030517578,EQUITY,NMS,30.799999237060547,30.709999084472656,31.170000076293945,30.59000015258789,420347983.1474304,17600.0,27990.0,31543.0,13590300.0,35.130001068115234,22.420000076293945,0.0559917834887821,29.90680004119873,29.206349983215333,2025-08-28 02:17:35.917573-04:00
BSSX,24.97010040283203,ETF,NGM,24.950000762939453,24.950000762939453,24.97010040283203,24.950000762939453,,3452.0,21180.0,22648.0,,27.270000457763672,23.850000381469727,-0.0455240495216013,24.91549999237061,25.35378499031067,2025-08-27 15:18:57.802640-04:00
BST,39.81999969482422,EQUITY,NYQ,39.38999938964844,39.34000015258789,39.84999847412109,39.27899932861328,1382550389.4042969,95500.0,84400.0,90248.0,34720000.0,40.209999084472656,27.871000289916992,0.1351196583910504,38.59959991455078,36.59025004386902,2025-08-28 01:55:10.652315-04:00
BSTSX,71.77,MUTUALFUND,NAS,71.7699966430664,,,,,0.0,0.0,0.0,,74.62999725341797,52.09999847412109,0.1226340732123522,71.97080017089844,67.68545026779175,2025-08-27 15:05:30.309870-04:00
BSTZ,21.799999237060547,EQUITY,NYQ,21.850000381469727,21.850000381469727,21.89999961853028,21.709999084472656,1537048186.2075806,139100.0,227000.0,238067.0,70506800.0,22.280000686645508,15.220000267028809,0.1354165818128354,20.919999885559083,20.158699913024904,2025-08-28 02:01:59.468019-04:00
BSV,78.91349792480469,ETF,PCX,78.8499984741211,78.83999633789062,78.91999816894531,78.81999969482422,,1335870.0,1576610.0,2048234.0,,79.0199966430664,76.93000030517578,0.0071528618220093,78.45059982299804,77.92529987335205,2025-08-27 15:27:40.963068-04:00
BSVN,49.84000015258789,EQUITY,NMS,49.45000076293945,49.209999084472656,49.97999954223633,49.20000076293945,471036844.6421051,14200.0,24210.0,26807.0,9450980.0,50.2599983215332,32.4900016784668,0.2547834496694313,44.75260025024414,42.25485006332397,2025-08-28 02:02:13.842991-04:00
BSVO,22.82999992370605,ETF,NGM,22.69300079345703,22.63999938964844,22.86000061035156,22.63999938964844,,141352.0,180480.0,199823.0,,24.21999931335449,16.549999237060547,0.0340852635695971,21.126039962768555,20.85212996482849,2025-08-27 15:28:34.620101-04:00
BSX,105.87000274658205,EQUITY,NYQ,106.38999938964844,106.43000030517578,107.01000213623048,105.81999969482422,156872878263.66797,5706500.0,6354940.0,7305490.0,1481750016.0,108.94000244140624,79.52999877929688,0.312383849629709,104.31800064086914,99.58555007934572,2025-08-28 01:15:58.209492-04:00
BSY,54.77000045776367,EQUITY,NMS,53.790000915527344,53.845001220703125,54.79999923706055,53.834999084472656,16629870447.151243,1547500.0,1566770.0,1804229.0,303631008.0,59.25,36.5099983215332,0.0655641796078164,55.031300201416016,48.10092519760132,2025-08-28 01:04:29.070934-04:00
BTA,8.920000076293945,EQUITY,NYQ,8.930000305175781,8.90999984741211,8.9399995803833,8.899999618530273,119883909.025383,31600.0,25480.0,42867.0,13439900.0,11.100000381469728,8.729999542236328,-0.1488549173743088,8.975799942016602,9.541449990272522,2025-08-28 01:34:08.758720-04:00
BTAFF,58.0099983215332,EQUITY,PNK,57.290000915527344,57.959999084472656,58.0099983215332,57.959999084472656,128035020070.14258,600.0,1850.0,4273.0,2207119872.0,59.630001068115234,33.66999816894531,0.586706677858949,53.18260017395019,43.425500049591065,2025-08-28 01:09:50.156692-04:00
BTAI,3.9600000381469727,EQUITY,NCM,5.239999771118164,4.914999961853027,5.190000057220459,3.930000066757202,57644532.55529404,39477600.0,12496600.0,8931017.0,14556700.0,13.359999656677246,1.1699999570846558,-0.6102362108641528,2.8677999925613404,3.654295001626015,2025-08-28 02:17:20.582427-04:00
BTAL,16.27989959716797,ETF,PCX,16.309999465942383,16.389999389648438,16.389999389648438,16.2549991607666,,197565.0,781810.0,592743.0,,22.100000381469727,16.209999084472656,-0.1925743143601251,17.058800086975097,18.6851500415802,2025-08-27 15:27:33.600889-04:00
BTBD,1.830000042915344,EQUITY,NCM,1.7699999809265137,1.850000023841858,1.8899999856948853,1.7899999618530271,11263137.864131927,51400.0,81340.0,2092551.0,6154720.0,5.599999904632568,1.0,0.1158536944376581,1.5241799998283383,1.4737349992990494,2025-08-28 01:33:52.371390-04:00
BTBDW,0.25999999,EQUITY,NCM,0.25999999,0.226400003,0.25999999,0.226400003,,1575.0,,,,0.25999999,0.226400003,,,,2025-08-19 15:21:01.215589-04:00
BTBT,2.740000009536743,EQUITY,NCM,2.809999942779541,2.799999952316284,2.799999952316284,2.7100000381469727,880726401.1454239,10648100.0,20016360.0,37560065.0,321432992.0,5.739999771118164,1.690000057220459,-0.1517027884344402,2.9690000104904173,2.9538250041007994,2025-08-28 02:25:20.104038-04:00
BTC,49.59999847412109,ETF,PCX,49.220001220703125,49.31999969482422,49.90499877929688,49.17570114135742,,825500.0,1193540.0,1137392.0,,54.47999954223633,23.600000381469727,0.8822180473694963,50.30780006408691,44.11910001754761,2025-08-27 15:28:11.445629-04:00
BTC-USD,112159.71875,CRYPTOCURRENCY,CCC,111802.65625,111798.0,112619.4140625,110452.203125,,62257958912.0,68307917415.0,59727854459.0,,124457.1171875,52598.69921875,0.8940734317194703,116578.3578125,100931.12515625,2025-08-27 14:57:23.111721-04:00
BTCB-USD,112138.4140625,CRYPTOCURRENCY,CCC,111807.53125,111798.703125,112486.109375,110690.9765625,,51169796.0,65832134.0,34982512.0,,124121.2578125,52651.625,0.8908548293524129,116572.83609375,100916.8399609375,2025-08-27 15:39:46.364105-04:00
BTCC,34.31999969482422,ETF,PCX,34.06100082397461,34.22999954223633,34.419898986816406,34.099998474121094,,36877.0,29250.0,27417.0,,37.56999969482422,32.61000061035156,-0.0353724299274926,35.78187980651855,35.96219789863813,2025-08-27 15:19:11.536342-04:00
BTCI,59.40999984741211,ETF,BTS,58.9900016784668,59.13999938964844,59.709999084472656,58.95000076293945,,374947.0,579730.0,316428.0,,68.36000061035156,45.92499923706055,0.1936705155596024,61.95650039672852,59.21252004623413,2025-08-27 15:28:21.476398-04:00
BTCL,55.18000030517578,ETF,BTS,54.560001373291016,54.650001525878906,56.07469940185547,54.57699966430664,,38328.0,113480.0,86909.0,,69.80999755859375,18.90999984741211,1.3266524348910909,58.7192000579834,50.827695055007936,2025-08-27 15:17:13.721335-04:00
BTCM,2.859999895095825,EQUITY,NYQ,2.859999895095825,2.8299999237060547,2.900000095367432,2.809999942779541,51023542.12846756,146400.0,386670.0,3360625.0,17840400.0,8.069999694824219,1.2200000286102295,0.1578946809587824,2.923799996376037,2.453850002884865,2025-08-28 01:04:11.618134-04:00
BTCO,111.55010223388672,ETF,BTS,110.9000015258789,111.12000274658205,112.37000274658205,111.16000366210938,,25966.0,83430.0,87729.0,,122.66000366210938,53.22999954223633,0.8831720610507032,113.31640014648436,99.38390003204346,2025-08-27 15:20:36.691193-04:00
BTCS,4.260000228881836,EQUITY,NCM,4.400000095367432,4.335000038146973,4.349999904632568,4.239999771118164,204704938.9984131,1764100.0,3774970.0,8406781.0,48052800.0,8.489999771118164,0.949999988079071,2.5500000496705355,4.184700021743774,2.931100000143051,2025-08-28 01:27:42.518710-04:00
BTCT,2.630000114440918,EQUITY,NCM,2.650000095367432,2.7100000381469727,2.7300000190734863,2.619999885559082,25029658.489131927,112600.0,170890.0,693928.0,9516980.0,26.57999992370605,1.3200000524520874,0.664556989244229,2.9878000020980835,5.155450019240379,2025-08-28 01:22:04.540938-04:00
BTCW,118.62999725341795,ETF,BTS,117.8499984741211,117.77999877929688,119.43990325927734,118.41999816894533,,22858.0,34410.0,57907.0,,130.2899932861328,56.5099983215332,0.8843939358635581,120.35669998168946,105.55501495361328,2025-08-27 15:21:08.627125-04:00
BTCY,0.5982999801635742,EQUITY,OQB,0.5690000057220459,0.5099999904632568,0.6499999761581421,0.5099999904632568,15991601.189804075,11103.0,52716.0,42286.0,26728400.0,0.8334000110626221,0.1860000044107437,0.5146834529437564,0.4547020000219345,0.4296457494795322,2025-08-28 01:27:36.333458-04:00
BTCZ,3.015000104904175,ETF,BTS,3.065000057220459,3.059999942779541,3.069999933242798,2.9800000190734863,,1364459.0,1722060.0,1625012.0,,24.030000686645508,2.549999952316284,-0.8445582719758373,3.0488999938964843,4.836674998998642,2025-08-27 15:27:50.426404-04:00
BTDPF,5.025000095367432,EQUITY,PNK,,5.025000095367432,5.025000095367432,5.025000095367432,7231477798.043274,0.0,630.0,835.0,1439100032.0,6.525000095367432,4.75,-0.2298850541113337,5.480379953384399,5.263059916496277,2025-08-27 12:10:47.885397-04:00
BTDPY,10.03600025177002,EQUITY,PNK,10.0600004196167,9.970000267028809,10.045000076293944,9.970000267028809,7134933963.567871,19900.0,36260.0,34445.0,710934016.0,13.786999702453612,9.68000030517578,-0.2362252671576274,10.922920017242433,11.248430004119871,2025-08-28 01:15:19.603381-04:00
BTDR,13.550000190734863,EQUITY,NCM,12.949999809265137,13.0,13.854999542236328,12.779999732971191,2898114799.1949463,3567000.0,3382650.0,4281600.0,213883008.0,26.989999771118164,5.400000095367432,1.0499243444841808,12.966699962615968,13.81147500038147,2025-08-28 01:27:43.070917-04:00
BTE,2.180000066757202,EQUITY,NYQ,2.130000114440918,2.119999885559082,2.190000057220459,2.119999885559082,1674931093.8506927,15264700.0,16468220.0,41237257.0,768316992.0,3.7100000381469727,1.3600000143051147,-0.4059945445672527,1.997200002670288,2.1675500041246414,2025-08-28 02:25:16.002157-04:00
BTEKX,78.43,MUTUALFUND,NAS,78.43000030517578,,,,,0.0,0.0,0.0,,81.11000061035156,56.58000183105469,0.135679164173617,78.46439987182617,73.52919982910156,2025-08-27 15:05:31.505304-04:00
BTF,18.059999465942383,ETF,NGM,18.10300064086914,18.229999542236328,18.34000015258789,18.040000915527344,,21906.0,56570.0,40465.0,,26.25,8.529999732971191,0.153057379668623,15.692720012664797,14.901825008392334,2025-08-27 15:19:20.592613-04:00
BTG,4.059999942779541,EQUITY,ASE,4.050000190734863,4.039999961853027,4.079999923706055,3.990000009536743,5374221794.33728,23485300.0,25846100.0,39881976.0,1323699968.0,4.079999923706055,2.200000047683716,0.4346289937219247,3.6334000062942495,3.067100002765656,2025-08-28 01:40:39.496163-04:00
BTGD,37.651100158691406,ETF,NGM,37.25,37.22999954223633,37.84799957275391,37.22999954223633,,14759.0,43120.0,44184.0,,41.4900016784668,19.799999237060547,0.83100669737763,38.07336036682129,31.65314005851745,2025-08-27 15:19:03.854567-04:00
BTGRF,0.1527999937534332,EQUITY,PNK,,0.1527999937534332,0.1527999937534332,0.1527999937534332,1684757377.7819824,0.0,0.0,78.0,11025899520.0,0.1797000020742416,0.0949999988079071,0.6084210070612682,0.1527999937534332,0.1594944979250431,2025-08-27 12:11:42.154198-04:00
BTI,56.77000045776367,EQUITY,NYQ,57.33000183105469,56.900001525878906,56.95000076293945,56.58000183105469,125199995851.14746,3517600.0,4042310.0,5915465.0,2205390080.0,59.290000915527344,34.16999816894531,0.5203535143485842,52.86299995422363,43.37954988479614,2025-08-28 01:16:00.720657-04:00
BTIEX,166.91,MUTUALFUND,NAS,166.91000366210938,,,,,0.0,0.0,0.0,,184.6499938964844,128.47000122070312,-0.0153382746090627,162.17160034179688,157.18294975280762,2025-08-27 15:05:20.806645-04:00
BTIIX,174.06,MUTUALFUND,NAS,174.05999755859375,,,,,0.0,0.0,0.0,,191.3600006103516,133.9600067138672,-0.009164915051705,169.11539978027344,163.7392501068115,2025-08-27 15:05:22.957338-04:00
BTIRX,174.0,MUTUALFUND,NAS,174.0,,,,,0.0,0.0,0.0,,191.3099975585937,133.91000366210938,-0.0092244343595756,169.0547998046875,163.68549980163573,2025-08-27 15:05:22.972351-04:00
BTM,3.839999914169312,EQUITY,NCM,3.809999942779541,3.7899999618530273,3.890000104904175,3.7699999809265137,261433338.1565094,817600.0,869170.0,1630814.0,68081600.0,6.880000114440918,0.9259999990463256,1.355828175093727,5.029600000381469,2.738900000452995,2025-08-28 02:32:52.177327-04:00
BTMD,3.359999895095825,EQUITY,NGM,3.309999942779541,3.319999933242798,3.414999961853028,3.319999933242798,160780362.98019886,148800.0,192280.0,151067.0,47851300.0,6.980000019073486,2.759999990463257,-0.4624000167846679,3.792800006866455,4.493674995899201,2025-08-28 02:02:27.420092-04:00
BTMKX,18.9,MUTUALFUND,NAS,18.89999961853028,,,,,0.0,0.0,0.0,,19.170000076293945,14.789999961853027,0.1170212490134938,18.40900001525879,16.963799982070924,2025-08-27 15:05:34.796823-04:00
BTMWW,0.2777999937534332,EQUITY,NCM,0.2989,0.2651000022888183,0.296099990606308,0.2651000022888183,,14980.0,,,,0.296099990606308,0.2651000022888183,,,,2025-08-27 12:12:56.293378-04:00
BTO,37.43999862670898,EQUITY,NYQ,37.2400016784668,37.25,37.54999923706055,37.25,741315716.8087006,19800.0,38610.0,33615.0,19800100.0,39.869998931884766,27.729999542236328,0.1239867031866749,35.42639991760254,35.12139994621277,2025-08-28 02:02:02.710263-04:00
BTOC,1.4199999570846558,EQUITY,NGM,1.399999976158142,1.3700000047683716,1.4700000286102295,1.3300000429153442,59799038.19274902,52100.0,27950.0,27868.0,42112000.0,8.739999771118164,0.7990000247955322,-0.6816143621212539,1.5568600010871887,2.5754350024461745,2025-08-28 02:32:41.792210-04:00
BTOG,0.421999990940094,EQUITY,NCM,0.460999995470047,0.4639999866485595,0.4639999866485595,0.4149999916553497,37338812.39837408,4099600.0,6477550.0,37882276.0,88480600.0,3.0899999141693115,0.1180000007152557,-0.7693989174624212,0.376739997267723,0.5197349994629622,2025-08-28 01:04:32.977253-04:00
BTSG,23.93000030517578,EQUITY,NMS,23.96999931335449,23.76000022888184,24.09499931335449,23.76000022888184,4239175432.621582,1550500.0,2134190.0,2586465.0,177148992.0,25.56999969482422,12.350000381469728,0.8753918398066343,21.666499938964844,20.167724957466124,2025-08-28 02:02:22.220201-04:00
BTSGU,80.22000122,EQUITY,NMS,80.33000183,80.54000092,80.66000366,80.22000122,,102217.0,3000.0,56141.0,,89.0,47.25999832,0.660396859,75.48910019,71.28824997,2025-08-19 15:28:50.025092-04:00
BTT,22.270000457763672,EQUITY,NYQ,22.25,22.280000686645508,22.299999237060547,22.229999542236328,1461179270.03479,89800.0,88450.0,100012.0,65612000.0,22.39999961853028,20.200000762939453,0.0416277517274307,22.020400009155274,21.35400001525879,2025-08-28 02:01:58.839875-04:00
BTU,16.760000228881836,EQUITY,NYQ,16.90999984741211,16.670000076293945,17.010000228881836,16.56999969482422,2038016027.8320312,3761500.0,4204000.0,4769289.0,121600000.0,29.940000534057617,9.609999656677246,-0.2840666237452114,15.639800071716309,16.643200001716615,2025-08-28 01:28:00.600378-04:00
BTX,7.110000133514404,EQUITY,NYQ,7.070000171661377,7.050000190734863,7.110000133514404,7.040999889373779,829808115.5824661,735700.0,781270.0,656835.0,116710000.0,8.307999610900879,5.099999904632568,-0.0469168770566798,7.256200017929077,7.205750000476837,2025-08-28 01:55:10.114242-04:00
