Mkt Cap,EV
541936320.0,
541095744.0,495322336.0
541072000.0,2119609216.0
540867456.0,799853376.0
540264512.0,480623296.0
539786240.0,
539440448.0,554235840.0
537937408.0,3162020608.0
537744128.0,1050722816.0
537686464.0,1436540160.0
536902784.0,
536161152.0,445403776.0
535948480.0,-330035072.0
534967968.0,700970752.0
534526336.0,522864704.0
534357984.0,1006546112.0
534311680.0,
534291456.0,850620736.0
533844800.0,380598656.0
533843040.0,699054848.0
532520800.0,513376544.0
531923552.0,548322880.0
531619040.0,513920096.0
531541760.0,467737504.0
531417376.0,
531185632.0,1444861312.0
531135936.0,432449632.0
530643136.0,304725088.0
530423648.0,377046784.0
530043040.0,483631392.0
530031904.0,766981056.0
529999968.0,482684640.0
529636064.0,896192768.0
529061376.0,169172624.0
528488544.0,576340736.0
528300672.0,506224768.0
528180384.0,740604096.0
527152832.0,533891392.0
527006240.0,
526957920.0,543238976.0
526293600.0,671964800.0
525865376.0,
524819488.0,4289401344.0
523770656.0,10988979200.0
523650432.0,4039438848.0
521895232.0,-2998356480.0
521787488.0,748918912.0
521645664.0,192459152.0
521505216.0,520641184.0
521445824.0,566221120.0
521356640.0,691491968.0
520755744.0,
519054400.0,414372928.0
517915616.0,799550912.0
517851904.0,574132160.0
516000384.0,527436288.0
515866432.0,414118880.0
512898720.0,461733056.0
512686944.0,1160840192.0
511851168.0,
510935328.0,634852608.0
510524128.0,539894656.0
510168256.0,270553120.0
510151104.0,499604160.0
509996256.0,720784640.0
509757056.0,719286976.0
509740320.0,215824016.0
506345856.0,622568128.0
506005760.0,
504343200.0,
503493120.0,887328704.0
502610080.0,5265597440.0
501600416.0,
501516256.0,550515776.0
499703648.0,149095664.0
499235264.0,597561344.0
499126240.0,801623936.0
498811520.0,302447264.0
498696736.0,803587520.0
498163360.0,1320646016.0
497232224.0,902297664.0
496587648.0,460102048.0
496185312.0,474624000.0
493416768.0,433307200.0
492912000.0,855823232.0
491552512.0,519305408.0
491383072.0,-227029232.0
491044608.0,633348736.0
490761664.0,758038400.0
490509152.0,638255296.0
489386624.0,552832192.0
489219296.0,5498441216.0
488610464.0,801944064.0
488285952.0,3962235648.0
487759520.0,726425856.0
487403168.0,581645248.0
487386656.0,487218880.0
487090400.0,582942272.0
487009600.0,-734370240.0
485033664.0,414237248.0
484825248.0,444649536.0
484318368.0,1178073600.0
482736608.0,420208960.0
480877184.0,1014523392.0
480820032.0,1724143104.0
480616640.0,405527360.0
480597696.0,1023011392.0
480401600.0,293380352.0
480289120.0,560843584.0
480184192.0,
480159424.0,524125760.0
479061696.0,-604844928.0
478694400.0,11378572.0
478650272.0,
478252800.0,568911616.0
477883712.0,491166880.0
477061888.0,300397376.0
477011136.0,454412384.0
475826784.0,775696640.0
475353664.0,233628400.0
475193792.0,165150048.0
474974560.0,427012928.0
474828544.0,2831635456.0
474702176.0,486218272.0
474660640.0,301899616.0
474363168.0,825148992.0
474173344.0,1081414912.0
473597472.0,850097536.0
473183200.0,646697984.0
473008352.0,366649696.0
472635840.0,847180736.0
472149504.0,
471057888.0,1749269376.0
470968512.0,998567808.0
470844736.0,724545024.0
470803392.0,444837248.0
470786592.0,15716244480.0
469631264.0,470038400.0
469216000.0,-3168889344.0
468783520.0,756058880.0
467083488.0,
466915648.0,-382184256.0
466771040.0,765117440.0
466650944.0,7730956800.0
465794816.0,504819296.0
465746752.0,315311648.0
465535136.0,535788928.0
465314624.0,607073664.0
465120832.0,442722816.0
464801664.0,4206455808.0
464309024.0,4406668288.0
463678464.0,1279516672.0
463203680.0,16508056576.0
462949344.0,1019795392.0
462742624.0,1276651776.0
462694176.0,453759104.0
462446016.0,
461621152.0,666332160.0
461396128.0,
460879648.0,459953920.0
460785376.0,500931872.0
460784832.0,96977448.0
460593280.0,382431840.0
460592032.0,461166944.0
460407776.0,461862016.0
460351072.0,-416767200.0
460101824.0,186894816.0
459790336.0,6035853824.0
459155712.0,238532768.0
458906048.0,330570304.0
458638144.0,
458636736.0,451861120.0
458558880.0,
458394016.0,177478960.0
458311072.0,449144192.0
458154304.0,7718422528.0
458109344.0,
457304256.0,1432113536.0
456575072.0,1531758336.0
456132480.0,408364416.0
455991808.0,592680384.0
455510272.0,327621504.0
453676320.0,
453550560.0,2043916800.0
453398560.0,391063232.0
453100640.0,177322704.0
452257664.0,594015936.0
450895072.0,-58964888.0
450277504.0,
448694272.0,359907584.0
448649184.0,1429954816.0
448474784.0,
447922464.0,666687552.0
447347360.0,867352896.0
446696256.0,531456512.0
445944512.0,429650720.0
445669408.0,390530144.0
445621472.0,544851456.0
445235584.0,372052416.0
444884928.0,1330061568.0
444287968.0,2240696064.0
444117504.0,547580096.0
444021440.0,4189994240.0
444008864.0,567578432.0
443826240.0,-576845971456.0
442823712.0,
442436928.0,1289080704.0
441462528.0,57244748.0
440739104.0,195679936.0
439265056.0,389703968.0
439041088.0,4281480192.0
438804448.0,463802176.0
438727200.0,210055120.0
437812640.0,498856832.0
437415008.0,970171904.0
437202304.0,199162032.0
437112480.0,82780192.0
436911840.0,348658272.0
436867808.0,508076000.0
436457440.0,443280992.0
436139968.0,427785600.0
435696352.0,1462847360.0
435535136.0,398604960.0
435507168.0,6094929920.0
435415360.0,694726080.0
434446368.0,274213888.0
434229984.0,400389792.0
433399040.0,787778304.0
431790368.0,862856000.0
431230432.0,341170304.0
431013152.0,423657152.0
430926848.0,431219744.0
430759168.0,10920898560.0
430363776.0,509097344.0
429457024.0,925443776.0
428310112.0,942631168.0
428235520.0,268693760.0
427766400.0,
426576352.0,
425590912.0,835475712.0
425569504.0,274402944.0
425505024.0,162920400.0
425176832.0,333049696.0
424956800.0,399686400.0
424531712.0,474152064.0
423905376.0,484809152.0
423471872.0,435830016.0
423381920.0,305326528.0
422911104.0,713908800.0
422319520.0,364449888.0
422257760.0,394400672.0
419259808.0,889473280.0
419166080.0,446934528.0
419159584.0,788699584.0
418957280.0,211862640.0
418937504.0,388686432.0
418850304.0,
418813344.0,
418714560.0,1704203008.0
418327488.0,796998720.0
417820000.0,
417556288.0,551474560.0
417551392.0,414461280.0
417451968.0,360595520.0
416902656.0,450525984.0
416596544.0,330838624.0
415418880.0,605007936.0
415306912.0,293487200.0
414881056.0,84814672.0
414673984.0,128533624.0
414294592.0,829748608.0
413908000.0,
413854784.0,
413506976.0,204847360.0
413397760.0,
413235296.0,281492576.0
413025216.0,361617728.0
412885920.0,1010348288.0
412544480.0,401732832.0
411948672.0,238769184.0
411885344.0,
410828672.0,371378688.0
410680000.0,658741568.0
410555520.0,611581440.0
409670144.0,356042720.0
409469920.0,352676352.0
409115264.0,271767424.0
408750912.0,340897088.0
408392864.0,300359424.0
407822752.0,366314240.0
407398368.0,1422002176.0
407310720.0,310221824.0
407288000.0,13290464.0
406540992.0,
406538176.0,
406248736.0,468123744.0
406132800.0,1047612160.0
405657216.0,403347648.0
405016288.0,937299008.0
404022144.0,
402780512.0,2470329856.0
402481920.0,158347520.0
402435872.0,473149280.0
402016320.0,371756704.0
401915744.0,236504592.0
400430656.0,923576512.0
400411296.0,670222976.0
400091360.0,
399674208.0,1105413504.0
399234528.0,692219776.0
396717568.0,625425408.0
396081504.0,395897248.0
395872160.0,443157344.0
395550720.0,
395340608.0,870323264.0
395054720.0,438072544.0
394179072.0,313403872.0
393950432.0,777557760.0
393303296.0,650552512.0
392637984.0,344875328.0
392404224.0,488422688.0
392400544.0,2476656896.0
391947040.0,357277568.0
391526080.0,352396256.0
390896960.0,367425600.0
390690848.0,1470437760.0
389538016.0,465652640.0
389508288.0,602814400.0
389360800.0,498664992.0
389116256.0,
389101088.0,580492736.0
388645504.0,285651104.0
388218112.0,1185695104.0
387946816.0,341745728.0
387589536.0,327966336.0
386818848.0,386081696.0
386789376.0,386033376.0
386473600.0,640781952.0
386359488.0,-218985040.0
386100000.0,
385096960.0,407929600.0
384874880.0,383591168.0
384620032.0,688115968.0
384133568.0,863560640.0
384033088.0,
384007040.0,175403488.0
382875008.0,
382778880.0,274227200.0
382447296.0,894608640.0
382095360.0,4953520640.0
380937504.0,381136128.0
380253056.0,
380234048.0,16899094.0
380218752.0,379918752.0
378986720.0,429097152.0
378467456.0,768956672.0
378345952.0,536129696.0
378344000.0,976277.0
378044384.0,1684072576.0
377703136.0,
376546592.0,1651396480.0
376140800.0,3296033536.0
375479872.0,525734688.0
375245952.0,268011616.0
374848224.0,260242576.0
374766400.0,426458560.0
374690848.0,374162592.0
374627456.0,501917248.0
374563008.0,330434048.0
374402144.0,
374117760.0,11928562688.0
371912928.0,790179648.0
371704384.0,378299904.0
370983232.0,744343104.0
370022016.0,254300400.0
369844512.0,1203081728.0
369672480.0,160242736.0
369353824.0,287953376.0
369289984.0,517874720.0
368549472.0,325240384.0
368504192.0,256609456.0
368210400.0,87889912.0
368102048.0,540810112.0
367752160.0,482328992.0
367178080.0,432043360.0
366793568.0,599752832.0
366537376.0,393258144.0
365464608.0,
364832000.0,365128576.0
364603200.0,202770464.0
364590144.0,157507776.0
364552512.0,294366240.0
364155328.0,281344352.0
364123680.0,387928928.0
364047104.0,357200096.0
363598496.0,753290816.0
363503360.0,472701248.0
363349536.0,1911407872.0
362533056.0,511648800.0
362532608.0,-276545376.0
362201504.0,473514592.0
360554720.0,785708352.0
359946880.0,361882816.0
359476608.0,359227168.0
359465248.0,323794432.0
358978752.0,
358361600.0,197016176.0
357616960.0,2335707392.0
357196672.0,129963888.0
356160992.0,581257024.0
355971712.0,621285760.0
355163392.0,
354849664.0,328931232.0
354268448.0,271893824.0
354057472.0,94090768.0
353653024.0,274916960.0
353641632.0,337570656.0
353515680.0,357467808.0
353319392.0,1290214272.0
353067552.0,270848416.0
352677216.0,148841728.0
352372448.0,53582380.0
352317120.0,350118720.0
352267680.0,441197824.0
352111232.0,508674144.0
350688320.0,587216384.0
350486976.0,372752064.0
350443072.0,388996480.0
350227488.0,114487952.0
350034496.0,332336480.0
350031584.0,1106212096.0
349967264.0,273811136.0
349919968.0,228470944.0
349830016.0,340917664.0
349781280.0,
349590496.0,1019673472.0
349557472.0,388692192.0
348905696.0,
348821408.0,347856544.0
348746880.0,536080128.0
348143104.0,389531104.0
347771104.0,332902464.0
347109056.0,
346617088.0,360825792.0
346389312.0,11002729.0
346122400.0,322235456.0
345841216.0,
345456320.0,345389312.0
345426112.0,552535488.0
345420736.0,345191808.0
345148384.0,344485120.0
345032704.0,422966816.0
344220640.0,343885056.0
343983584.0,635607872.0
343567200.0,791906368.0
343259168.0,
342588800.0,341799328.0
342374848.0,
341971648.0,544155456.0
341773248.0,3445140480.0
341529952.0,371953408.0
341278464.0,248006752.0
341172000.0,524967232.0
340242784.0,520224352.0
340159424.0,339423712.0
339822688.0,-2251245056.0
339694560.0,1052495424.0
339683104.0,
339195264.0,345367648.0
338654304.0,
338444160.0,5291504640.0
338296608.0,505565408.0
338102432.0,378058944.0
337947744.0,210963600.0
337669536.0,
336940224.0,
336903808.0,1207457792.0
336644896.0,292634720.0
336218080.0,486100608.0
335354176.0,395730240.0
334773376.0,173676432.0
334651392.0,438785472.0
334393568.0,
334094624.0,272427648.0
333708320.0,375095584.0
333643008.0,712163328.0
333573952.0,432402400.0
333381344.0,227106704.0
333337824.0,
333100672.0,397408864.0
331500000.0,379950912.0
331278752.0,285151744.0
331188000.0,839888064.0
331027904.0,1182994048.0
330381888.0,474149568.0
329374368.0,329209152.0
329137312.0,303431808.0
328819168.0,688180416.0
328696000.0,
327317088.0,402065216.0
327201888.0,6267290112.0
326919744.0,993226496.0
326765600.0,326280352.0
326600000.0,329350912.0
326377760.0,2044699520.0
325887360.0,1774689280.0
325394016.0,324938432.0
325344960.0,524674656.0
324483840.0,282626336.0
324469312.0,500626048.0
324414720.0,315894336.0
323620000.0,230730416.0
323253472.0,5021432320.0
322405664.0,844133120.0
322360736.0,
322355936.0,380539776.0
322110784.0,321071104.0
322000352.0,321123968.0
321798912.0,
321701600.0,321370816.0
321659008.0,3265947392.0
321485536.0,296678880.0
321420000.0,330527680.0
321406528.0,201823536.0
320928384.0,291270240.0
320806560.0,314568000.0
320704736.0,206034144.0
320226784.0,322461824.0
320160320.0,319813824.0
319912128.0,49763900.0
319901280.0,254175776.0
319734528.0,516408832.0
319164672.0,362271072.0
319067264.0,15472958464.0
318602880.0,
318253120.0,378442368.0
318089984.0,318027616.0
317842624.0,212870752.0
317522368.0,584867136.0
317492992.0,268004400.0
317356992.0,316846560.0
316652448.0,805725632.0
316614656.0,
316595200.0,313323360.0
316291104.0,558596288.0
316013216.0,281587424.0
315828576.0,188765776.0
315480992.0,313463904.0
315428032.0,301037792.0
315392000.0,546764416.0
315348128.0,277123680.0
315176352.0,131345544.0
314733440.0,556265408.0
314668736.0,313723840.0
314665568.0,312981536.0
314410688.0,92449776.0
314257504.0,191171552.0
313940032.0,3383789312.0
313885536.0,
313830400.0,5839329792.0
313698528.0,217761104.0
313515680.0,312085504.0
313297120.0,305396384.0
312925120.0,5840099328.0
312729184.0,315738944.0
312658336.0,385718976.0
312588160.0,354060000.0
312577440.0,387044672.0
312279296.0,
312099808.0,250593872.0
311548256.0,153117824.0
311226656.0,374612000.0
310893440.0,5827633664.0
310409568.0,833252992.0
310292448.0,104471976.0
310095584.0,293249472.0
309881824.0,
309694688.0,659301248.0
309622112.0,414568416.0
309506176.0,6013851648.0
308753184.0,
308564288.0,23919998.0
308353728.0,557380288.0
308314784.0,261293840.0
307494208.0,307034752.0
307368448.0,178994032.0
306515168.0,280387488.0
306348352.0,286639904.0
306299712.0,355280896.0
306256512.0,306028768.0
306210048.0,364018976.0
305840128.0,
305359648.0,305047328.0
305012384.0,2144209152.0
304889984.0,638420928.0
304790080.0,288401184.0
304196192.0,-440062560.0
304123840.0,235113152.0
303961344.0,330753600.0
303804000.0,303530112.0
303674048.0,223487744.0
303423424.0,
303093984.0,556373056.0
302775968.0,
302702688.0,
302518816.0,301656704.0
302463232.0,240370400.0
302230240.0,387487680.0
301929408.0,1507233920.0
301917408.0,195645632.0
301587488.0,301192768.0
301522080.0,299757248.0
300942240.0,286502752.0
300931936.0,
300148480.0,
299862496.0,298955712.0
299721632.0,299598752.0
299639104.0,299962368.0
298828384.0,270586112.0
298747104.0,90543272.0
298480544.0,1812841600.0
298416896.0,253534640.0
298289056.0,214995952.0
298255456.0,281503360.0
297639744.0,598732032.0
297565280.0,
297280832.0,522564352.0
296968992.0,697017664.0
296415424.0,378256896.0
295926688.0,233393344.0
295894528.0,330009600.0
295878624.0,438076128.0
295465888.0,383691104.0
295076992.0,6604763.0
294837472.0,276489856.0
294376992.0,11320342528.0
294250048.0,267993664.0
294162944.0,6175767552.0
294112480.0,290784960.0
293516768.0,
293456384.0,231008080.0
293282720.0,58451524.0
292689184.0,295014784.0
292321504.0,271810400.0
292276512.0,274201984.0
292056032.0,-29630958.0
292048192.0,511269632.0
291855520.0,
291350976.0,892609984.0
291096576.0,288707328.0
291095712.0,524030304.0
290708864.0,
290698400.0,331631392.0
290485216.0,289271936.0
290478912.0,646412928.0
289678400.0,
289199200.0,1614044032.0
289109696.0,
289072672.0,519924960.0
288994368.0,
288987808.0,338581824.0
288561920.0,360810080.0
288066464.0,2273938.0
287664000.0,460022656.0
287334624.0,3245430016.0
286846592.0,303973408.0
286541568.0,422858272.0
286062400.0,248518864.0
285712992.0,262896320.0
285274912.0,254912160.0
285162528.0,295863776.0
284989856.0,222522288.0
284981920.0,140867600.0
284911200.0,122380640.0
284910496.0,251485648.0
284603552.0,913078976.0
284536000.0,
284000352.0,326030656.0
283981792.0,225960272.0
283921728.0,450217440.0
283727072.0,
283694400.0,273029312.0
283337984.0,526906816.0
283198848.0,
283109664.0,246431296.0
283026976.0,388900320.0
282993760.0,250780368.0
282965568.0,350570720.0
282933664.0,324424896.0
282425824.0,331513088.0
282346272.0,476493952.0
281870016.0,16319273.0
281737376.0,232152560.0
281540672.0,78997608.0
281374432.0,
280842624.0,7243220992.0
280272576.0,257325872.0
280132320.0,-100715568.0
280071008.0,297875616.0
280052352.0,3476271104.0
280000000.0,402200000.0
279588992.0,765453120.0
279448704.0,242682144.0
279433184.0,
279342368.0,
279316128.0,1024338368.0
277917312.0,24130920.0
277365952.0,3395594496.0
277221376.0,318799968.0
277190464.0,165473056.0
277150176.0,254853632.0
276828000.0,344862752.0
276698560.0,275536448.0
276610720.0,298534720.0
276562112.0,124808232.0
276324320.0,150695600.0
276173376.0,258475360.0
275990784.0,264193552.0
275960832.0,246455328.0
275878880.0,211683168.0
275190976.0,720352256.0
274978144.0,530457056.0
274974496.0,359333248.0
274902112.0,78137848.0
273835008.0,399599488.0
273713088.0,1191018368.0
273596000.0,171175872.0
273578944.0,2897058304.0
273439904.0,254837312.0
273045824.0,
273007232.0,423127328.0
272853408.0,345545344.0
272842080.0,279870912.0
271900096.0,728270400.0
271699712.0,302053920.0
271418720.0,250752032.0
271282240.0,5796781568.0
271175968.0,
271096064.0,447428832.0
271023552.0,269675680.0
270643968.0,
270310432.0,264695632.0
270296608.0,255090800.0
270171424.0,
270155328.0,451917792.0
270104672.0,225048432.0
270085024.0,439488320.0
268557472.0,322291968.0
268538464.0,320830048.0
268382976.0,22273286.0
268292288.0,214088576.0
268136976.0,231678144.0
267818112.0,
267471936.0,
267315200.0,379467776.0
267234032.0,402160896.0
267176512.0,230336992.0
267174912.0,930843968.0
267041280.0,246617504.0
267035664.0,193847184.0
266813568.0,697323072.0
266602320.0,272162400.0
266491856.0,-42102000.0
266365392.0,652005504.0
266336768.0,1244769536.0
266156176.0,
266004752.0,266234480.0
265868992.0,3248207104.0
265637168.0,302124448.0
265589792.0,63105136.0
265575488.0,428139200.0
265137280.0,225868800.0
265041600.0,265348720.0
264793632.0,430548384.0
264622352.0,393978496.0
264539872.0,375366784.0
264510640.0,
264376272.0,62999908.0
264322784.0,
264283152.0,326515680.0
264136480.0,262275632.0
264032384.0,264539408.0
263928672.0,298682976.0
263690608.0,305536640.0
263299408.0,174073392.0
263175936.0,383629888.0
262935040.0,210600400.0
262734208.0,
262692160.0,314995200.0
262527744.0,435600832.0
262350000.0,1241115520.0
262303040.0,380507424.0
262220032.0,358036704.0
262114160.0,281631104.0
262100336.0,355320704.0
262019664.0,600090432.0
261854976.0,354906336.0
260724112.0,219953392.0
260586560.0,276681760.0
260553888.0,307064896.0
260350208.0,1289799168.0
260057744.0,302579616.0
259904656.0,263251152.0
259731664.0,195625088.0
259408848.0,
259139696.0,189436160.0
259122016.0,2502067712.0
259071056.0,332567520.0
258125744.0,135207456.0
257897088.0,641115840.0
257456784.0,262419248.0
257149136.0,351785536.0
256993984.0,203472464.0
256978352.0,360795520.0
256460640.0,610403712.0
256397808.0,205689216.0
256283872.0,761671232.0
256134720.0,2900232960.0
256105936.0,1376009728.0
255789328.0,260260672.0
255661104.0,254041424.0
255194944.0,240478640.0
255183824.0,
255159840.0,78685304.0
255143104.0,480289568.0
254687008.0,374410656.0
254671424.0,226162224.0
254669424.0,477886080.0
254554352.0,257204256.0
254535792.0,3233317376.0
253546528.0,
252902160.0,254362656.0
252864992.0,321132544.0
252611152.0,3232963328.0
252600288.0,1209272320.0
252321312.0,
252231904.0,231617200.0
252074880.0,245063136.0
251831840.0,272930080.0
251752992.0,213588368.0
250901936.0,1073817088.0
250623408.0,
250423264.0,47602780.0
250304992.0,254922640.0
250268240.0,
250152496.0,541100992.0
250152000.0,268543360.0
249861632.0,211325392.0
249724912.0,
249699616.0,166316672.0
249638176.0,237202128.0
249088304.0,397301664.0
248974592.0,248840928.0
248770944.0,5766062080.0
248669376.0,
248570624.0,101867424.0
248553968.0,360324032.0
248506720.0,49070892.0
248485296.0,3101774080.0
248425680.0,
248415088.0,501730304.0
248399120.0,3232769024.0
248191568.0,464730048.0
247341808.0,262492464.0
247126112.0,438356672.0
246787696.0,
246384160.0,336233600.0
246229776.0,-374064704.0
246041088.0,69754000.0
245482144.0,82720840.0
245354464.0,-1858168576.0
245277024.0,268890816.0
245205264.0,1945212544.0
244865024.0,234230464.0
244810432.0,302449600.0
244549808.0,224229552.0
244403056.0,
243892880.0,304078656.0
243828704.0,350366880.0
243811616.0,
243705600.0,322828992.0
243608400.0,346531904.0
243573248.0,248532416.0
243379744.0,34899268.0
242881088.0,
242863952.0,155182016.0
242830208.0,269533664.0
242739392.0,1193000960.0
242722576.0,207698848.0
242650000.0,303336256.0
242215248.0,-1575788.0
241946720.0,239242624.0
241599712.0,
241500000.0,321653824.0
241070880.0,151755296.0
240966128.0,2040060672.0
240785056.0,3343100.0
240456624.0,1040033344.0
239942256.0,257594096.0
239840512.0,241630624.0
239828944.0,222737664.0
239823552.0,1045629888.0
239820480.0,229486112.0
239748096.0,243112496.0
239680720.0,140553424.0
239197072.0,203320112.0
239033760.0,108250080.0
238944976.0,239524224.0
238767856.0,124612616.0
238716768.0,2258702592.0
238685824.0,255701072.0
238454800.0,35770372.0
238435104.0,243460608.0
236988288.0,476068032.0
236646640.0,337933504.0
236505792.0,281472416.0
236440000.0,313998240.0
235952976.0,2522780928.0
235750784.0,2244718080.0
235208480.0,237636816.0
235104176.0,235573040.0
235052464.0,316256992.0
234776640.0,449040352.0
234545888.0,480481504.0
234140000.0,
233630464.0,1170730624.0
233546384.0,262550464.0
233408480.0,176538768.0
233308720.0,1430025856.0
233073360.0,636146560.0
232810240.0,122533272.0
232739088.0,232074864.0
232530000.0,
232473824.0,210925824.0
231883488.0,-113899920.0
231820352.0,270715040.0
231547680.0,
231446880.0,290053472.0
231365136.0,296256640.0
231166976.0,310428160.0
231052032.0,38693240.0
230788240.0,991199680.0
230603744.0,2579157504.0
230576176.0,581824000.0
230575264.0,220678080.0
230377232.0,7243229184.0
230369984.0,233564576.0
230038816.0,243985600.0
229969712.0,235933744.0
229751232.0,-45129876.0
228924752.0,193931088.0
228513552.0,95759536.0
228282144.0,
228116144.0,252335136.0
227906592.0,
227801376.0,248157152.0
227747424.0,568763072.0
227412784.0,347481152.0
227384992.0,225539120.0
227336960.0,591920192.0
227113504.0,210256336.0
226810576.0,226699408.0
226789120.0,236572224.0
226669984.0,196866560.0
226644736.0,363813312.0
226192336.0,529422368.0
226085392.0,226050144.0
225879184.0,
225650416.0,343674304.0
225516640.0,198129344.0
225442016.0,63917364.0
224894960.0,2509642.0
224833088.0,223376768.0
224831024.0,639541312.0
224819408.0,149340544.0
224769456.0,-573802.0
224292864.0,
223900560.0,123894296.0
223804256.0,319428960.0
223501824.0,294243648.0
223475008.0,178672832.0
223423632.0,234168128.0
223356304.0,1056884288.0
223281920.0,376401952.0
223277776.0,-110482352.0
222954208.0,43316832.0
222842704.0,658037760.0
222674032.0,
222478416.0,223644000.0
222309728.0,2026932864.0
222218832.0,216204144.0
221985040.0,375105056.0
221852912.0,210099376.0
221474000.0,221037056.0
220883152.0,230393088.0
220861792.0,204711376.0
220595104.0,273790080.0
220387968.0,612070912.0
220327808.0,207879024.0
220226112.0,937944448.0
219736816.0,94466456.0
219650224.0,273343072.0
219595920.0,211777824.0
219472992.0,
218970128.0,716609344.0
218848624.0,313972128.0
218722416.0,246872592.0
218644784.0,243425824.0
218002352.0,285583008.0
217865760.0,299619232.0
217851584.0,726765440.0
217840768.0,636153728.0
217267200.0,5748801536.0
217235920.0,101639472.0
216738768.0,140022640.0
216685984.0,155735440.0
216353472.0,1610783360.0
216246128.0,460190016.0
216188416.0,-35800528.0
215753680.0,152205152.0
215615440.0,277691104.0
215613824.0,372623328.0
215547232.0,193468496.0
215508800.0,302405664.0
215343216.0,280941984.0
214770160.0,315930496.0
214551360.0,5740050432.0
214327744.0,195432112.0
214136736.0,371636480.0
213907200.0,119717360.0
213610000.0,266948848.0
213600000.0,306430720.0
213209008.0,5491733504.0
213199728.0,
213197584.0,200070752.0
212290160.0,40226152.0
211259984.0,93135136.0
211232000.0,5736731136.0
211072880.0,68633952.0
210770208.0,298292992.0
210700144.0,
210519184.0,55009060.0
210414544.0,238243360.0
210394256.0,184194016.0
210004256.0,206305120.0
209975104.0,
209498640.0,231653520.0
209171808.0,-8355737.0
208475728.0,
208449008.0,1085051648.0
208046816.0,207783792.0
207997392.0,323003008.0
207506464.0,174443920.0
207404576.0,205885824.0
207202928.0,12326270976.0
207107568.0,225295568.0
206777968.0,107513016.0
206700000.0,
206373232.0,763431872.0
205810960.0,
205282752.0,802366784.0
205246352.0,
204726192.0,710427264.0
204599280.0,-17083698.0
204483504.0,220886064.0
204234832.0,129423544.0
204000688.0,349384192.0
203950096.0,226949744.0
203810192.0,
203807296.0,592654528.0
203614224.0,95894672.0
203391376.0,
202665456.0,251394144.0
202353088.0,425414464.0
202345456.0,335389344.0
202179200.0,5718987776.0
201997584.0,62961616.0
200872496.0,-6454308864.0
200791104.0,5727799296.0
200457808.0,60105692.0
200290640.0,138349472.0
200102704.0,188993488.0
200053440.0,40716356.0
200042992.0,163436176.0
199821344.0,5234076.0
199709520.0,164866256.0
199295968.0,258989808.0
199161600.0,5733110272.0
199069040.0,274965088.0
199068608.0,328172992.0
198392608.0,164680032.0
197968368.0,143811408.0
197798784.0,549512960.0
197410256.0,11758815.0
197048832.0,290675904.0
196451520.0,150472048.0
196293856.0,227259248.0
196172064.0,187232000.0
196114160.0,49378900.0
195675888.0,264823104.0
195660288.0,
195068992.0,212768800.0
194747296.0,
194319872.0,324474144.0
194274752.0,304662912.0
194049856.0,
194003264.0,-27309442.0
193839584.0,
193752000.0,224401264.0
193700416.0,282203712.0
193698368.0,150462752.0
193642592.0,418951392.0
193621040.0,185502176.0
193513104.0,31652000.0
193126400.0,5718625792.0
192989200.0,240911968.0
192983280.0,259666208.0
192982992.0,129232704.0
192928640.0,-161771.0
192851408.0,173045808.0
192835824.0,254266320.0
192811184.0,237020864.0
192301376.0,
192086848.0,
191748000.0,
191672112.0,684494528.0
191648160.0,
191358608.0,1842975104.0
191072688.0,83820288.0
190881824.0,497554144.0
190772672.0,5716271616.0
190514960.0,7517920256.0
190302384.0,378476288.0
190025856.0,187287168.0
189580992.0,98641312.0
189126672.0,165305008.0
189052160.0,142633360.0
188967520.0,-16114194.0
188434848.0,244538416.0
187930320.0,-130383592.0
187588224.0,150546128.0
187555504.0,607353600.0
187200288.0,188612128.0
187169712.0,200803280.0
186792992.0,
186746768.0,176457072.0
186375168.0,10431500.0
186160912.0,328914816.0
185760992.0,153375376.0
185755776.0,33413120.0
185743488.0,248056864.0
185512400.0,190359872.0
185478064.0,257604320.0
185322720.0,170240320.0
185132592.0,180572016.0
184896576.0,215377616.0
184772752.0,
184755296.0,
184636528.0,46371916.0
184296848.0,103528072.0
183794144.0,3584147968.0
183730480.0,3109805312.0
183636160.0,191540288.0
183590784.0,5709089792.0
183184176.0,1345386112.0
182932064.0,
182925392.0,595490432.0
182831520.0,94694632.0
182794800.0,179512944.0
182789248.0,202813600.0
182293264.0,495604544.0
182219392.0,224987360.0
182163968.0,167811328.0
181793632.0,
181771248.0,156768624.0
180952496.0,226483200.0
180923728.0,3076346624.0
180754912.0,158912288.0
180716016.0,125162632.0
180445920.0,215811232.0
179988336.0,498040000.0
179932704.0,189305504.0
179909728.0,901254272.0
179856960.0,
179137680.0,-197863920.0
178961584.0,164054640.0
178437920.0,165463056.0
178311136.0,1046330816.0
177900000.0,196462304.0
177808176.0,202271328.0
177311104.0,439801536.0
177285216.0,4887034.0
176934768.0,
176750000.0,199609904.0
176407152.0,1107637632.0
176397920.0,246922768.0
176292000.0,233794016.0
176046064.0,150554256.0
176001776.0,145629712.0
175832288.0,175952832.0
175460496.0,158298048.0
174138448.0,1607152128.0
173724224.0,265513152.0
173364240.0,183270944.0
173236816.0,259733168.0
172939584.0,148040128.0
172597648.0,177337776.0
172575216.0,595384384.0
172197088.0,185965072.0
171921872.0,
171867920.0,6872306176.0
171580720.0,166698032.0
