Div Rate,Div Yield
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.78,0.021162763
0.0,0.0
0.645,0.2263158
1.54,0.13640389
0.0,0.0
0.48,0.015414258
0.24,0.0031876743
0.0,0.0
9.0,0.04707113
0.0,0.0
0.38,0.013713461
0.0,0.0
0.012,0.0034732274
0.0,0.0
0.0,0.0
1.89,0.009958375
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.03508772
0.0,0.0
0.0,0.0
2.32,0.10361768
1.0,0.034952812
0.0,0.0
0.66,0.010139807
1.716,0.07268106
0.0,0.0
1.78,0.03635621
0.6,0.027198551
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.021528525
0.0,0.0
3.08,0.041286863
0.24,0.014109347
0.0,0.0
0.16,0.0038507823
0.0,0.0
0.0,0.0
0.26,0.059633024
0.0,0.0
1.0,0.016943408
0.0,0.0
0.0,0.0
1.3,0.07042254
0.72,0.029593097
0.0,0.0
0.0,0.0
0.0,0.0
0.936,0.07123288
1.52,0.11728395
0.0,0.0
0.365,0.012474368
1.75,0.014240378
1.16,0.07393244
0.0,0.0
0.0,0.0
0.0,0.0
1.9,0.13919415
0.0,0.0
0.5,0.016170762
1.17,0.09212598
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.32,0.0069010137
0.125,0.013157895
0.0,0.0
0.04,0.0039721946
0.0,0.0
0.0,0.0
0.34,0.035490606
0.72,0.028346458
0.0,0.0
0.936,0.09258161
0.0,0.0
10.949,0.4645312
1.073,0.09322328
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6,0.016260162
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.64,0.063999996
0.8,0.036951672
3.081,0.12694685
0.0,0.0
0.0,0.0
0.0,0.0
2.36,0.071450196
0.0,0.0
18.0,0.081113964
0.0,0.0
126.117,8.385439
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.53,0.030790905
2.95,0.032378443
1.02,0.12142857
1.0,0.006828269
0.0,0.0
0.5,0.07022472
2.225,0.100952804
0.0,0.0
0.0,0.0
0.12,0.009209516
0.6,0.08075371
2.04,0.12886924
0.708,0.044640608
0.0,0.0
0.0,0.0
2.195,0.34350547
3.6,0.048744157
0.48,0.0591133
1.28,0.1237911
0.025,0.010288065
0.0,0.0
1.48,0.10701374
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.39,0.15599999
0.0,0.0
1.01,0.12546584
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.012828737
0.6,0.02567394
0.735,0.017826825
0.0,0.0
0.475,0.015733685
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.95,0.06534853
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.235,0.15964285
0.5,0.028935185
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.48,0.026388124
1.632,0.07364621
1.62,0.054692775
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.09,0.0712985
0.0,0.0
1.6,0.13147083
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
,
1.04,0.10777202
1.22,0.028518
0.0,0.0
1.007,0.09238532
0.0,0.0
1.88,0.033475783
0.0,0.0
0.6,0.012325391
3.04,0.05380531
1.23,0.120943956
0.0,0.0
0.0,0.0
1.6,0.11644833
0.0,0.0
1.74,0.17176703
0.52,0.011794057
1.42,0.14401622
1.68,0.10958904
0.69,0.03195924
0.0,0.0
0.0,0.0
0.0,0.0
0.8,0.046162724
0.0,0.0
0.16,0.03652968
0.0,0.0
0.06,0.012072435
0.0,0.0
0.025,0.0056818184
0.0,0.0
0.0,0.0
0.375,0.047528517
0.28,0.035264485
0.0,0.0
0.32,0.016120989
2.175,0.08727929
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.07278021
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.47,0.037131693
0.772,0.087627694
0.786,0.07068346
0.0,0.0
0.32,0.015267176
0.24,0.020390823
0.0,0.0
0.0,0.0
1.063,0.11694169
0.0,0.0
9.09,0.10078722
0.602,0.059545007
0.78,0.11158798
1.345,0.025324797
1.33,0.038595475
0.0,0.0
0.0,0.0
0.54,0.050799627
0.025,0.00048076923
0.96,0.04597701
0.0,0.0
0.0,0.0
0.0,0.0
1.44,0.20281692
0.0,0.0
0.16,0.022130013
0.0,0.0
0.76,0.0521262
1.244,0.16030927
1.0,0.050942436
1.6,0.052390307
0.0,0.0
0.0,0.0
0.0,0.0
0.918,0.09035433
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23,0.01309795
2.65,0.10416667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.059,0.0472
1.02,0.023921201
0.0,0.0
0.96,0.024986986
0.0,0.0
1.236,0.056489944
0.46,0.011346818
0.0,0.0
0.0,0.0
0.0,0.0
0.8,0.0044449386
0.0,0.0
1.42,0.12678571
0.0,0.0
0.0,0.0
7.6,0.30494288
0.0,0.0
2.37,0.14149253
1.1,0.018205892
0.0,0.0
0.875,0.03293188
0.0,0.0
1.64,0.09939394
0.0,0.0
0.66,0.009452879
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.44,0.048208907
0.0,0.0
0.0,0.0
0.0,0.0
1.37,0.05269231
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.52,0.03306504
0.0,0.0
0.0,0.0
1.2,0.07121662
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.24,0.010526316
1.68,0.24888888
0.0,0.0
0.0,0.0
0.0,0.0
0.86,0.028580924
1.654,0.06742764
8.85,0.056647256
0.0,0.0
1.0,0.057770077
1.314,0.062393166
0.04,0.011235955
0.0,0.0
0.18,0.072000004
0.0,0.0
0.0,0.0
0.62,0.010512038
0.0,0.0
4.75,0.18948688
0.54,0.018967336
1.2,0.06279435
0.0,0.0
0.059,0.025652174
1.2,0.11131726
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.576,0.11779141
0.36,0.017883757
1.75,0.037037037
0.0,0.0
0.0,0.0
0.65,0.0067148753
0.0,0.0
0.0,0.0
0.0,0.0
61.996,6.637687
0.0,0.0
0.0,0.0
1.22,0.032223985
0.0,0.0
0.0,0.0
0.0,0.0
1.35,0.10546875
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.434,0.04646681
0.0,0.0
0.6,0.043196544
0.25,0.0065789474
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.118,0.0044029853
0.0,0.0
2.1,0.10189228
2.88,0.15311006
0.64,0.020539152
0.0,0.0
1.06,0.037062936
1.14,0.11187439
0.8,0.03168317
0.34,0.05564648
4.14,0.35084745
0.0,0.0
0.0,0.0
0.94,0.04032604
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.696,0.06379468
0.08,0.019370459
0.0,0.0
1.124,0.069511436
0.0,0.0
0.0,0.0
0.0,0.0
1.886,0.08533937
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.46,0.030607967
0.0,0.0
0.0,0.0
1.26,0.059546314
0.0,0.0
2.25,0.16544117
0.0,0.0
0.0,0.0
0.6,0.014962595
0.0,0.0
0.71,0.11735536
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
,
0.0,0.0
1.18,0.03648732
1.0,0.009640412
18.6,0.017901829
1.72,0.080903105
0.702,0.12740472
0.12,0.0027835767
1.088,0.18255034
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.85,0.013552296
0.0,0.0
0.0,0.0
3.75,0.0871485
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.72,0.010334434
0.0,0.0
0.0,0.0
0.0,0.0
0.72,0.028788485
0.0,0.0
0.0,0.0
1.56,0.053608246
0.0,0.0
0.0,0.0
0.352,0.021836227
1.0,0.042517006
0.89,0.024922991
0.0,0.0
0.0,0.0
0.0,0.0
0.89,0.031195233
0.0,0.0
0.0,0.0
0.2,0.005798782
0.0,0.0
0.0,0.0
0.82,0.014903671
0.69,0.09971098
0.0,0.0
0.12,0.0032768978
0.0,0.0
0.44,0.0825516
0.0,0.0
0.56,0.023401588
0.0,0.0
0.64,0.11347518
0.0,0.0
0.0,0.0
0.36,0.07912088
1.04,0.043679126
0.0,0.0
0.04,0.016806722
0.45,0.009971194
1.0,0.062189054
0.016,0.0013061225
0.96,0.1046892
0.617,0.04426112
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.862,0.11447543
0.75,0.034199726
0.1,0.007980846
0.2,0.03305785
0.64,0.026154475
0.0,0.0
0.0,0.0
0.216,0.0056842105
0.0,0.0
0.0,0.0
0.94,0.023078812
0.6,0.14962593
0.895,0.0934238
0.72,0.14693879
0.47,0.011862696
0.0,0.0
0.666,0.06422372
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.44,0.040000003
0.0,0.0
0.0,0.0
1.6,0.026516408
0.0,0.0
0.0,0.0
0.0,0.0
1.42,0.10028248
0.0,0.0
1.98,0.120072775
0.0,0.0
5.8,0.25438598
0.0,0.0
0.0,0.0
0.64,0.03985056
0.8,0.02546149
0.0,0.0
1.24,0.034588564
0.0,0.0
2.7,0.06009348
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
75.273,7.0612574
0.05,0.0014611338
0.46,0.017852709
0.2,0.08888889
1.98,0.03564998
0.0,0.0
0.4,0.033416875
0.517,0.04169355
0.0,0.0
0.99,0.074268565
0.0,0.0
1.68,0.043444533
0.0,0.0
1.15,0.015333333
1.41,0.038493037
0.8,0.028109629
0.0,0.0
0.0,0.0
0.32,0.055555552
0.0,0.0
0.776,0.06818981
0.0,0.0
1.0,0.03185728
0.98,0.029571516
0.0,0.0
0.59,0.014883955
,
0.0,0.0
0.29,0.100346014
0.0,0.0
0.146,0.08202247
0.27,0.022959184
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.040883075
0.32,0.029493086
2.3,0.1451104
0.08,0.009864365
0.0,0.0
0.46,0.017196262
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.102,0.028333334
0.48,0.06417112
0.0,0.0
0.46,0.017726397
0.0,0.0
0.0,0.0
0.42,0.017507294
0.7,0.039886042
0.0,0.0
0.8,0.11363637
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.9,0.016333938
0.0,0.0
3.767,0.38438773
0.105,0.021694213
0.8,0.03165809
0.0,0.0
0.48,0.016466552
0.0,0.0
0.0,0.0
0.0,0.0
1.2,0.09174313
0.0,0.0
0.0,0.0
0.0,0.0
0.678,0.074179426
0.0,0.0
0.2,0.010362695
0.75,0.1948052
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.852,0.30140847
0.0,0.0
0.0,0.0
1.18,0.1652661
1.52,0.05671642
0.0,0.0
1.017,0.09778846
0.0,0.0
0.0,0.0
0.52,0.053169735
0.54,0.03339518
0.0,0.0
1.0,0.10718114
0.32,0.009106431
0.0,0.0
0.105,0.03
0.0,0.0
0.0,0.0
1.98,0.07452013
0.25,0.010611205
0.0,0.0
0.0,0.0
0.0,0.0
0.78,0.1086351
0.0,0.0
0.97,0.0339517
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.7,0.04830018
1.54,0.0484734
0.0,0.0
0.0,0.0
0.5,0.13227513
0.0,0.0
0.48,0.04395604
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.555,0.027126102
0.658,0.059386283
0.0,0.0
0.0,0.0
0.084,0.008163265
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.05,0.0030084234
2.62,0.12440646
0.3,0.0102284355
0.0,0.0
0.0,0.0
0.0,0.0
0.12,0.023904381
0.0,0.0
0.0,0.0
0.0,0.0
0.24,0.020408163
0.0,0.0
0.762,0.06496164
1.68,0.110744886
0.0,0.0
0.0,0.0
0.8,0.035072338
0.506,0.14055556
0.0,0.0
0.0,0.0
1.23,0.029023124
0.0,0.0
0.0,0.0
0.804,0.07928994
0.32,0.06213592
1.44,0.13636364
0.0,0.0
0.46,0.022851467
3.36,0.09847597
0.28,0.026807087
0.0,0.0
1.2,0.079155676
0.0,0.0
1.52,0.091401085
1.75,0.052285627
2.94,0.07424243
0.0,0.0
0.28,0.02651515
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.81,0.037499998
0.0,0.0
0.843,0.072797924
0.0,0.0
1.185,0.11285714
1.327,0.09391366
0.41,0.06612796
0.68,0.0058494625
1.406,0.11393841
0.0,0.0
0.4,0.012247398
,
0.0,0.0
0.0,0.0
0.732,0.082805425
0.66,0.036184214
0.0,0.0
0.0,0.0
1.0,0.13966481
0.99,0.07056308
2.24,0.07912399
0.654,0.06606061
0.36,0.026086958
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.36,0.017307693
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.027601436
0.48,0.030150753
0.64,0.031999998
0.0,0.0
0.0,0.0
0.0,0.0
0.68,0.047954865
0.0,0.0
0.0,0.0
0.414,0.07263158
0.0,0.0
1.161,0.07990365
0.0,0.0
0.0,0.0
0.12,0.026490064
3.066,0.52590054
0.34,0.028122416
0.0,0.0
0.0,0.0
0.6,0.10204082
1.22,0.047013488
0.533,0.05569488
0.47,0.014465989
0.698,0.07293626
0.0,0.0
0.0,0.0
0.98,0.021253524
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.71,0.07365145
1.22,0.039713543
0.0,0.0
0.0,0.0
0.3,0.020876829
0.0,0.0
0.0,0.0
0.0,0.0
1.48,0.19295958
0.0,0.0
1.65,0.06597361
0.0,0.0
2.47,0.049124904
0.683,0.07546961
0.0,0.0
0.0,0.0
0.28,0.019086571
0.0,0.0
0.7,0.025261639
0.0,0.0
0.0,0.0
1.8,0.07853403
0.78,0.018030513
0.0,0.0
0.0,0.0
0.689,0.074006446
0.04,0.0038684718
0.0,0.0
12.77,0.9733232
0.691,0.06794494
0.0,0.0
0.24,0.022099448
0.54,0.011097411
0.56,0.022801304
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.54,0.029005367
0.0,0.0
0.0,0.0
0.0,0.0
0.424,0.097247705
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.0073340666
0.0,0.0
0.968,0.06368421
0.0,0.0
0.0,0.0
0.0,0.0
0.87,0.03837688
2.605,0.07105838
0.0,0.0
0.28,0.018457482
0.0,0.0
0.0,0.0
0.3,0.019927599
0.0,0.0
0.474,0.06647966
1.32,0.08961304
0.4,0.016077172
1.12,0.069738485
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.822,0.093772516
0.0,0.0
0.0,0.0
0.632,0.06442406
0.79,0.034725275
0.0,0.0
0.0,0.0
0.0,0.0
1.486,0.11308979
1.0,0.055493895
0.0,0.0
0.65,0.17015706
0.52,0.046511624
0.0,0.0
0.96,0.13597733
0.32,0.019937696
0.38,0.03460838
0.0,0.0
1.3,0.029095791
0.846,0.075603224
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.58,0.098976105
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.11,0.039417613
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.79,0.035338853
0.0,0.0
0.0,0.0
0.9,0.07165605
0.0,0.0
0.6,0.08391608
0.0,0.0
0.474,0.04768612
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.4,0.096230954
1.84,0.007858546
0.0,0.0
0.0,0.0
0.868,0.027954912
0.0,0.0
1.11,0.037123747
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.08,0.0766679
0.0,0.0
1.95,0.03100159
0.0,0.0
0.0,0.0
0.542,0.044244897
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.029673591
2.0,0.018768769
0.0,0.0
0.154,0.035500232
0.0,0.0
0.96,0.021103539
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.04,0.015209124
1.632,0.074328445
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.04842615
0.0,0.0
0.0,0.0
1.232,0.083923705
1.05,0.04525862
0.0,0.0
0.0,0.0
0.88,0.06853583
0.0,0.0
1.482,0.092857145
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
7.2,0.2228412
0.0,0.0
0.0,0.0
0.0,0.0
0.44,0.039711192
0.0,0.0
0.0,0.0
0.0,0.0
1.875,0.1263477
1.68,0.081951216
0.0,0.0
0.42,0.006681514
0.0,0.0
0.0,0.0
0.411,0.042679127
0.97,0.12548512
0.0,0.0
0.0,0.0
0.0,0.0
1.365,0.065155126
1.4,0.048275862
1.05,0.01971831
0.0,0.0
0.619,0.08792614
1.32,0.03312422
0.0,0.0
0.0,0.0
0.32,0.031558182
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.599,0.11027586
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.08,0.021691103
0.612,0.059302326
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.56,0.022498997
0.3,0.019255457
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.97,0.11674528
1.94,0.138869
0.0,0.0
0.666,0.06336822
0.78,0.031350482
0.0,0.0
0.25,0.06702413
0.03,0.007109005
0.0,0.0
0.28,0.01980198
0.0,0.0
0.741,0.06861111
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.99,0.033834588
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6.0,0.042319085
0.44,0.072249584
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.588,0.13579677
0.0,0.0
0.46,0.035439137
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.715,0.062119894
0.0,0.0
0.0,0.0
0.48,0.02376826
0.0,0.0
0.0,0.0
0.66,0.032868527
0.15,0.20008004
0.0,0.0
0.0,0.0
0.0,0.0
1.46,0.13747646
0.02,0.0033726813
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.977,0.11534829
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.556,0.41164023
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.426,0.10812183
0.0,0.0
0.0,0.0
0.384,0.058536585
0.0,0.0
1.24,0.07146974
0.0,0.0
0.32,0.04413793
1.4,0.085679315
0.0,0.0
1.0,0.043365136
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.64,0.00929287
0.0,0.0
0.0,0.0
0.608,0.07338563
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.5,0.027609054
0.0,0.0
0.0,0.0
1.25,0.06963788
0.0,0.0
1.28,0.057399105
1.2,0.03189793
0.228,0.039041094
0.0,0.0
1.28,0.05727069
0.0,0.0
2.496,0.14006734
2.5,0.057064597
0.0,0.0
0.0,0.0
0.0,0.0
0.76,0.17272727
0.0,0.0
0.0,0.0
0.62,0.019350812
0.407,0.04385776
0.0,0.0
1.225,0.033342406
97.84,5.450696
0.0,0.0
0.0,0.0
0.0,0.0
0.3,0.077319585
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.52,0.06557377
2.4,0.18168055
0.0,0.0
0.0,0.0
0.91,0.10990339
0.1,0.009302326
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.482,0.09204397
0.312,0.08547945
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.48,0.12030075
0.0,0.0
1.261,0.10786998
0.839,0.06341648
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.32,0.070701666
0.0,0.0
0.0,0.0
1.206,0.03598926
1.206,0.036490165
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,0.13280211
0.885,0.034994066
0.0,0.0
0.5,0.019888625
0.732,0.08551402
0.0,0.0
0.0,0.0
1.36,0.040584903
0.64,0.032837354
0.52,0.041733544
0.0,0.0
0.48,0.03053435
0.466,0.042899884
0.0,0.0
0.0,0.0
0.588,0.09289099
0.612,0.08571429
0.0,0.0
0.47,0.08671586
0.3,0.017857144
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.35,0.06986027
1.308,0.09961919
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6,0.026455028
2.04,0.09550561
0.0,0.0
1.632,0.113097705
0.0,0.0
0.1,0.0039323634
0.0,0.0
0.0,0.0
0.0,0.0
0.56,0.06278027
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.591,0.053387538
0.0,0.0
0.04,0.0015503876
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.22,0.06800446
0.0,0.0
0.0,0.0
0.0,0.0
1.25,0.103648424
1.0,0.0528262
0.0,0.0
0.0,0.0
1.443,0.11618357
0.96,0.0804694
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.76,0.06322795
0.0,0.0
0.0,0.0
0.28,0.0077390824
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.44,0.0686548
1.2,0.044362295
0.8,0.019797081
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.34,0.05371248
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.25,0.041459367
0.55,0.019284712
0.437,0.009019608
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.676,0.065567404
0.0,0.0
0.0,0.0
0.56,0.06292135
0.0,0.0
0.76,0.035039186
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6,0.02476208
0.0,0.0
4.0,0.06378568
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.1,0.027513757
0.0,0.0
0.239,0.0891791
0.0,0.0
0.0,0.0
1.12,0.057377048
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.69,0.10917721
0.0,0.0
0.0,0.0
1.32,0.18938309
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.88,0.1325811
0.0,0.0
1.72,0.12454743
0.0,0.0
0.069,0.004269802
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.312,0.02994242
0.0,0.0
0.0,0.0
0.68,0.029501086
0.446,0.043811396
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.205,0.10361135
0.0,0.0
0.554,0.05788924
0.617,0.06257606
0.0,0.0
0.0,0.0
0.3,0.01912046
0.0,0.0
1.45,0.055491775
0.0,0.0
1.14,0.027529582
0.455,0.027743904
0.0,0.0
0.22,0.0171875
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.75,0.03363229
1.058,0.090042554
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.568,0.09498328
0.0,0.0
0.0,0.0
5.0,0.16666667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0650195
0.0,0.0
0.348,0.041281138
0.0,0.0
0.4,0.057803467
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.06,0.004273504
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.3,0.015236161
0.0,0.0
1.06,0.036091246
0.0,0.0
1.955,0.034286216
0.7,0.03199269
0.0,0.0
0.216,0.03898917
0.0,0.0
0.0,0.0
0.2,0.010411245
0.0,0.0
0.0,0.0
0.42,0.042966753
0.0,0.0
0.0,0.0
0.645,0.048937783
0.0,0.0
0.0,0.0
0.0,0.0
0.72,0.049484536
1.8,0.11063306
0.216,0.020205801
0.0,0.0
0.0,0.0
0.54,0.016363638
0.642,0.061376676
0.0,0.0
0.0,0.0
0.0,0.0
0.935,0.025993884
0.0,0.0
0.0,0.0
0.0,0.0
0.3,0.041782733
1.377,0.08982387
0.0,0.0
0.303,0.031237114
0.08,0.013582343
0.0,0.0
0.5,0.026609898
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.6,0.041899443
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.697,0.097682
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.4,0.037071362
0.0,0.0
0.0,0.0
0.349,0.062996395
0.0,0.0
0.88,0.048672568
1.164,0.11541894
0.0,0.0
0.0,0.0
0.786,0.08424438
0.544,0.08621237
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.38,0.04189636
0.0,0.0
0.2,0.0059066745
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.2,0.01490313
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.405,0.086656965
0.0,0.0
