Op CF,FCF,Op CF M,FCF M
1576788992.0,969905152.0,0.09889321354567795,0.060830610692003885
498369984.0,506062752.0,0.2804854846908196,0.2848150186322016
183000000.0,-742499968.0,0.03552708167856082,-0.14414675961456172
8515617792.0,1673214336.0,0.2116919095623982,0.041594860942183086
791572992.0,528036992.0,0.1715445915898999,0.11443277000663414
2101546975232.0,,0.7869170550242595,
981000000.0,1084625024.0,0.13809121621621623,0.15267807207207207
4525000192.0,5383374848.0,0.2554188302008545,0.30387077300898885
1064686976.0,794424640.0,0.5082455264757504,0.3792314346880002
762400000.0,228075008.0,0.1911639366718048,0.0571874559099336
2200504064.0,674105600.0,0.599379598127805,0.18361481363921844
1253713024.0,562558976.0,0.7662945598010673,0.3438473355733913
416200000.0,424362496.0,0.15311602906356198,0.1561189338563712
877331968.0,851218112.0,0.5115990158175591,0.4963712303086632
1714499968.0,1210550016.0,0.18039581912023986,0.12737134196455083
744256000.0,548997248.0,0.08861244238476755,0.06536458827042838
709644032.0,576097024.0,0.04171289817987982,0.03386300091345485
598000000.0,370124992.0,0.15044024915014442,0.09311320403541005
,,,
2252000000.0,-1924249984.0,0.2736662957171067,-0.23383763994448573
598000000.0,370124992.0,0.15044024915014442,0.09311320403541005
765100032.0,548974976.0,0.19736367419097273,0.14161248695681805
777000000.0,476750016.0,0.06267645559865014,0.03845688701348744
1013884992.0,1139864064.0,0.3345323699988825,0.37609929115754964
677321024.0,516989504.0,0.2961569398751495,0.22605237993057098
1381206016.0,649894528.0,0.01992036426646112,0.009373066423524624
465600000.0,456512512.0,0.14080929323528543,0.1380610055150016
917000000.0,617249984.0,0.06521120691601234,0.043894892503303494
1730000000.0,1541500032.0,0.010842315848151256,0.009660942327675877
2680000000.0,,0.3934811445526912,
1371299968.0,811049984.0,0.4455455183946043,0.2635161481789049
918800000.0,453262496.0,0.2649594856760111,0.1307098365437364
671881024.0,462184992.0,0.3099119540687014,0.2131875270999574
908118016.0,226442000.0,0.043792649654951055,0.010919830901324642
2500000000.0,1545624960.0,0.3877772568919273,0.23974328286899796
3292461056.0,1354770944.0,0.24992122177372655,0.1028367545702642
4812000256.0,-484500000.0,0.22345020326411344,-0.022498258046946988
1462380032.0,309156736.0,0.12121757796651314,0.025626191502834142
1442809984.0,,0.5875824727462662,
754099968.0,-20150000.0,0.030559808816155068,-0.0008165762813631688
1160171008.0,,1.0828107139989984,
813800000.0,590249984.0,0.09313451111875455,0.06755055750515199
833436992.0,455154496.0,0.06387492592492894,0.03488321252291903
1155427968.0,862575616.0,0.1428249262836518,0.10662481970427387
52799000576.0,15404999680.0,0.3468438519075956,0.10119754861563077
1160171008.0,,1.0828107139989984,
26100000768.0,4085374976.0,0.15084090030852446,0.023610790089834088
781489984.0,,0.3150069245495999,
633600000.0,535327008.0,0.10905119643041727,0.09213707497461421
1076000000.0,851947008.0,0.08995151023730313,0.07122111525255741
567299968.0,367037504.0,0.226024925601499,0.14623590554223317
1108679936.0,487214880.0,0.7083913534263192,0.3113060830683615
66848018432.0,33514729472.0,0.4650421339365998,0.23315218128449208
396420992.0,628027136.0,0.09019900148021193,0.1428971263198828
2651000064.0,2405374976.0,0.18094328706170987,0.16417821360468343
-52047000.0,18930876.0,-0.054672310095872166,0.019885770996570486
753000000.0,-515750016.0,,
1419760000.0,1351669632.0,0.458283350054336,0.4363045071840815
1160171008.0,,1.0828107139989984,
624516992.0,450795872.0,0.15236391394315094,0.10998103226522889
752822016.0,296811616.0,0.12668776010484797,0.049948590775724944
581000000.0,244375008.0,0.19688240847154384,0.08281091247038347
2128497024.0,19448876.0,0.07105211276945643,0.0006492298157853448
-13985926610944.0,,-0.5928721472013478,
300000000.0,457000000.0,0.09322560967460473,0.1420136787376479
-14164635418624.0,,-1.3750142123170022,
824062976.0,644622528.0,0.5323651629330496,0.4164421738916157
391245004800.0,-771507879936.0,0.16387924786111563,-0.32315845450210223
889638976.0,-695375.0,0.21031982039776848,-0.00016439381485585703
,,,
8006000128.0,5682625024.0,0.24636878002579915,0.17487151787701766
613699968.0,420575008.0,0.16588279523002428,0.11368121487490418
316312992.0,284417888.0,0.29906021309170305,0.2689047757873067
835070016.0,735233728.0,0.7491855860209262,0.6596171588251952
5385857007616.0,-1598922162176.0,0.2668015490462397,-0.07920650493870947
1666349952.0,926211776.0,0.10630121841451491,0.059085692162381846
391245004800.0,-771507879936.0,0.16387924786111563,-0.32315845450210223
1666349952.0,926211776.0,0.10630121841451491,0.059085692162381846
614102976.0,445135136.0,0.2751619996884577,0.19945233770264872
1644999936.0,1699887488.0,0.19043318892398559,0.19678723875149334
762000000.0,-35500000.0,0.059350416403269206,-0.002765012837685114
-52117000.0,-2057399552.0,-0.026758599143872696,-1.0563372774862572
558200000.0,430132000.0,0.28481044486252655,0.21946629571767873
17125025792.0,487124512.0,0.5194908090740908,0.014777011721460752
4915999744.0,1991124992.0,0.2260125953276673,0.09154177186704524
,,,
620000000.0,474000000.0,0.08146104528189735,0.06227828300583765
2252000000.0,-1924249984.0,0.2736662957171067,-0.23383763994448573
17125025792.0,487124512.0,0.5194908090740908,0.014777011721460752
34233000.0,-6757875.0,0.12262421450008035,-0.024207025781109764
34233000.0,-6757875.0,0.12262421450008035,-0.024207025781109764
586000000.0,288375008.0,0.06986170933292771,0.034379472675386866
2064400000.0,4905175040.0,0.14624850642331375,0.34749783149821656
3340999936.0,1255124992.0,0.08029705770794303,0.0301654731648895
1105400064.0,261275008.0,0.1949868687728952,0.0460875635506867
627220992.0,237644000.0,0.19460128959944134,0.07373131552581971
539521024.0,304186752.0,0.1994942558069047,0.11247663578826445
755000000.0,309875008.0,0.13642934270636867,0.05599475981797448
1652999936.0,841249984.0,0.1408246619461007,0.07166893478268266
-10728999936.0,,-0.3713227752718629,
863937984.0,633967872.0,0.38667086516340393,0.28374363680257186
6173000192.0,8082999808.0,0.3222489008411382,0.42195654019301404
2751000064.0,1303250048.0,0.05755712063087109,0.027266927837092385
-448328992.0,-287075744.0,-4574.785632653061,-2929.3443265306123
450652000.0,329156736.0,0.10567378648528103,0.07718425445855341
720400000.0,689825024.0,0.11708299968470673,0.11211380214810496
316200000.0,223337504.0,0.18979591836734694,0.13405612484993998
,,,
765000000.0,1707250048.0,0.07026729085174,0.15681547147642233
579521024.0,430173248.0,0.37777957453959576,0.28042238310193907
645299968.0,494824992.0,0.19315731800766284,0.1481157183908046
-2582531072.0,,-0.37604450262209466,
755000000.0,309875008.0,0.13642934270636867,0.05599475981797448
,,,
52560998400.0,14228500480.0,0.1572458465536939,0.042567163320231756
-43220000.0,-166023504.0,-0.17850947479720464,-0.6857188455120686
1210400000.0,600324992.0,0.13871030637268994,0.06879648344638355
20240023552.0,104389376.0,0.3945472857553717,0.0020349059800588588
440400000.0,257237504.0,0.15307079875629434,0.08940860628373175
294123008.0,231287744.0,0.49882134734358674,0.39225514817983426
1244647040.0,651284864.0,0.4452129400411963,0.23296600545144966
34965999616.0,16242499584.0,0.26421937551576447,0.12273589040868632
972000000.0,1170749952.0,0.052571799630298836,0.06332143198943002
961100032.0,387775008.0,0.03143160909070207,0.012681710603251616
586609024.0,539304640.0,0.10404550984600326,0.09565523872867535
772908032.0,495181760.0,0.012880234077046903,0.008252025746168026
,,,
3695000064.0,,0.5392586401124069,
,,,
1577400064.0,1582700032.0,0.12221654109114635,0.12262718121449667
762000000.0,-35500000.0,0.059350416403269206,-0.002765012837685114
808968000.0,,0.24976851193186128,
1098732032.0,976103744.0,0.49938849395911616,0.4436522868790037
1312000000.0,989000000.0,0.10921501997409526,0.08232748075791176
1233022976.0,1100467840.0,0.3615682609389222,0.3226981580009196
-63000000.0,-2000499968.0,-0.02804986483063994,-0.8906945031126908
-1318000.0,-7600750.0,-0.0016060889870200324,-0.00926212508959978
839000000.0,661249984.0,0.236604633470218,0.18647772359536058
3896390912.0,1523251072.0,0.30031062444925966,0.1174031279090829
853177024.0,686041472.0,0.16356434993884353,0.13152244404411825
1900440064.0,742977728.0,0.11545608549990709,0.045137598240243534
635800000.0,348112512.0,0.4216459887972202,0.23085914491180276
-164960992.0,-103666376.0,-0.3361426342104158,-0.2112419929415036
4035000064.0,-1148999936.0,0.10433365733255877,-0.029709879478642794
,,,
968499968.0,863762496.0,0.3107852126094642,0.2771756528993932
742262016.0,258295872.0,0.13089620980513605,0.04554988659572278
792796992.0,701680384.0,0.5049263471180345,0.44689487562725233
1297185024.0,550405504.0,0.18610136922607382,0.07896423103013502
485540000.0,333340256.0,0.09202081379279294,0.0631755192713637
461870016.0,-594125.0,0.7158899432840719,-0.0009208827111947644
,,,
,,,
824600000.0,-1277787520.0,0.2178312035165224,-0.3375478939121907
4035000064.0,-1148999936.0,0.10433365733255877,-0.029709879478642794
1005491968.0,469180128.0,0.23677621207782618,0.11048391934049703
355300000.0,272550016.0,0.2900171338825008,0.2224716422177026
759200000.0,833287488.0,0.0500738708315745,0.05496039257070494
1417330048.0,1342722432.0,0.24090351302697538,0.22822246049561212
1019532992.0,,0.20023914509005292,
652000000.0,616750016.0,0.33958333333333335,0.3212239666666667
1428999936.0,1295500032.0,0.24065341306898566,0.21817111147287002
1622573952.0,976718720.0,0.0892631737897169,0.05373253572791845
1306768048128.0,,0.560231281810605,
682080000.0,379191872.0,0.15460867460058084,0.08595231167785758
766772992.0,503091136.0,0.2502842974629277,0.16421524081743635
1012000000.0,,0.3282516960726213,
691699968.0,476912512.0,0.16272229866649707,0.11219358653411615
1666000000.0,87125000.0,0.20726548562702388,0.01083913891671936
470000000.0,567124992.0,0.0975711036422152,0.1177340667500478
1576899968.0,1123837440.0,0.3930752500382401,0.2801399528789487
-144238000.0,-19282124.0,-2.754210425816307,-0.3681902616001528
7635999744.0,4689249792.0,0.3144198314139903,0.19308449168260333
335100000.0,278800000.0,0.18096884257223253,0.15056434887835998
3891000064.0,1844249984.0,0.04405371320931746,0.02088050849269385
915750976.0,-700683264.0,0.39165271616076236,-0.29967153812128566
6713671168.0,900022976.0,0.03786498017625786,0.005076112799037911
1446679040.0,491393984.0,0.3542958931108007,0.12034381201137365
10800000.0,-32712500.0,0.008902810745288975,-0.02696603671345052
336000000.0,182875008.0,0.09821689748198814,0.053456594978433816
673041984.0,340142112.0,0.23058945210813997,0.11653535011121324
535300000.0,438262496.0,0.22803953931776882,0.1867012473157024
638318016.0,413754112.0,0.28941694799575873,0.18759842165528873
2474099968.0,1229299968.0,0.03054206965308262,0.015175363054363145
1736011008.0,-492301760.0,0.3303390415232994,-0.09367826055780021
6401594880.0,5440679424.0,0.15606721281075975,0.1326406449357398
349500000.0,204862496.0,0.15692349137931033,0.09198208333333334
-147812000.0,,-0.1634323805590715,
317000000.0,73125000.0,0.1357601675851603,0.031316915629857556
14520999936.0,,0.6321448526427009,
1197200000.0,1122649984.0,0.09729457294733976,0.0912360096580503
1060209984.0,-1571121920.0,0.6319914839109002,-0.936546239528473
,,,
-571000000.0,-380500000.0,-571.0,-380.5
,,,
14520999936.0,,0.6321448526427009,
,,,
733608000.0,-1492866688.0,0.7869641707788029,-1.60144463419867
-132398000.0,,-0.2480073841680124,
3891000064.0,1844249984.0,0.04405371320931746,0.02088050849269385
1307822976.0,,0.8201254954830504,
985878016.0,907161600.0,0.5720567439096851,0.5263814616755793
547009024.0,280464640.0,0.06340058030226658,0.03250699741704131
918099968.0,-241212496.0,0.42797872832369943,-0.11244289390266642
268756000.0,123596376.0,0.25582238950059744,0.11764842549351193
675030976.0,716228992.0,0.3308866789814521,0.3510811221692929
75317000.0,,0.04482236799808161,
739692032.0,224307248.0,0.15443135072581754,0.04683039668897087
739692032.0,224307248.0,0.15443135072581754,0.04683039668897087
966000000.0,211624992.0,0.08214984580348082,0.01799685347925762
14520999936.0,,0.6321448526427009,
1965831040.0,-705337024.0,0.20560948817317254,-0.07377235456320229
8006000128.0,5682625024.0,0.24636878002579915,0.17487151787701766
,,,
1576999936.0,4522250240.0,0.010201771353621537,0.02925489208919037
918099968.0,-241212496.0,0.42797872832369943,-0.11244289390266642
6679251968.0,3658749184.0,0.23710369497796688,0.12988025525615582
3762663936.0,-263999872.0,0.7398518635748332,-0.0519102424784602
5590866944.0,2366901248.0,0.140458025675287,0.05946309929969474
90966000.0,4081500.0,0.05580551264382149,0.0025039047540373043
789000000.0,228000000.0,0.7114517993984808,0.20559063404670927
1032000000.0,750875008.0,0.08920390353847793,0.06490405211539327
772030976.0,637962240.0,0.3462014563956635,0.2860810815619914
1060209984.0,-1571121920.0,0.6319914839109002,-0.936546239528473
584588032.0,528368992.0,0.2088958050816758,0.188806578175096
910899968.0,717425024.0,0.0773496092437205,0.06092057000496766
272484000.0,35780376.0,0.18766593811183377,0.024642760044751775
1966580992.0,456386240.0,0.4519343214917093,0.10488080915639827
767088000.0,256228000.0,0.042914536863933574,0.014334608221705947
1184600064.0,340312512.0,0.10526597394202253,0.03024086281016462
14520999936.0,,0.6321448526427009,
845446976.0,-201345120.0,0.12168831798101862,-0.0289803496635682
910899968.0,717425024.0,0.0773496092437205,0.06092057000496766
714499968.0,604849984.0,0.03213777964203756,0.027205789185258497
1643299968.0,661387520.0,0.1456413045944413,0.05861701644923426
38778000.0,,0.00015504640043854522,
3823403008.0,2137657216.0,0.4926500149426144,0.2754396691118018
-2696999936.0,-2864375040.0,-0.8762182663560955,-0.9305961406379772
731065984.0,676427136.0,0.184389025012933,0.1706080474663839
-23000000.0,-50375000.0,-0.006674404859453331,-0.014618397599780937
14520999936.0,,0.6321448526427009,
-55956369047552.0,,-1.1122299425687145,
1082000000.0,,0.07289140267716256,
14256552960.0,16041110528.0,0.41922680885465424,0.4717033350211914
448000000.0,221187504.0,0.12195121951219512,0.06021001306620209
3928000000.0,-1010750016.0,0.4387846040373417,-0.11290772544584948
1643299968.0,661387520.0,0.1456413045944413,0.05861701644923426
215100000.0,163524992.0,0.14797743533296642,0.11249655476059439
520131008.0,293316384.0,0.4393532726953278,0.24776356583908854
,,,
596099968.0,412337504.0,0.15727401138052433,0.10879043244087708
458000000.0,,0.9233870967741935,
675694016.0,426713760.0,0.1664391874171526,0.10510954632180415
13465982976.0,6660702208.0,0.5170586357699563,0.2557535980163128
1390504960.0,418591264.0,0.7358013753790488,0.22150228631536453
14520999936.0,,0.6321448526427009,
286000000.0,953124992.0,0.034108527392122334,0.11367024439772161
261624992.0,93823128.0,0.12993297656325192,0.04659615351852542
-52063000.0,-32295732.0,,
388000000.0,358500000.0,0.03231179351629233,0.02985509787523402
18840000512.0,8504000000.0,0.2807540436439915,0.12672676869768568
328364992.0,79177624.0,0.09603205376519101,0.023155908912994228
473900000.0,66525000.0,0.10510789876965337,0.01475480684881028
1390504960.0,418591264.0,0.7358013753790488,0.22150228631536453
6679251968.0,3658749184.0,0.23710369497796688,0.12988025525615582
1223000064.0,834625024.0,0.06407838498365119,0.04372969812441573
,,,
1598902016.0,-2044292352.0,0.2705122620142064,-0.34586618993784685
2531934976.0,891623488.0,0.1471058653682887,0.05180348074820859
14256552960.0,16041110528.0,0.41922680885465424,0.4717033350211914
84979998720.0,15376124928.0,0.1305384298505317,0.023619383802301143
1862273024.0,1096789760.0,0.1414958337285113,0.08333427994503013
418225984.0,345396000.0,0.26217432324260687,0.2165192169186299
14520999936.0,,0.6321448526427009,
201491008.0,97769376.0,0.15739615133722115,0.0763732518576793
1598902016.0,-2044292352.0,0.2705122620142064,-0.34586618993784685
1202000000.0,2856100096.0,0.138696579376249,0.3295601611242732
492384992.0,345933248.0,0.10789814060189805,0.07580562941198514
462887008.0,30014376.0,0.1003040696277912,0.006503885415031362
840000000.0,1233124992.0,0.15801355162743966,0.23196483284104538
14520999936.0,,0.6321448526427009,
53829000.0,,0.02607146641073333,
14520999936.0,,0.6321448526427009,
18840000512.0,8504000000.0,0.2807540436439915,0.12672676869768568
-3954000.0,,-0.0020339757950584014,
616272000.0,475425376.0,0.1985713708307075,0.15318863852328932
958899968.0,934275008.0,0.1083919186115289,0.10560836792928281
165188000.0,134979504.0,0.13402851825168732,0.10951826352681611
489928000.0,401876992.0,0.18408035150476917,0.1509969994551022
1160000000.0,681625024.0,0.11344742779223006,0.066662591113463
185444000.0,175103632.0,0.21496417353418182,0.20297775897690684
14520999936.0,,0.6321448526427009,
1302432000.0,,0.5238569670338089,
,,,
,,,
14520999936.0,,0.6321448526427009,
737177984.0,563537280.0,0.15864968123529394,0.12128008673167943
573000000.0,381150016.0,0.1374496257915947,0.09142919209364805
-655808000.0,-297633248.0,-2.7810628805997997,-1.2621632826149645
154806000.0,99894000.0,0.1559502104367797,0.10063234190775339
168960000.0,186320368.0,0.15670533212448623,0.1728065527284357
-2393553920.0,2073324672.0,-0.9125851526662347,0.7904920363455991
524206016.0,-62339000.0,0.5313624221045009,-0.06319004555562462
14520999936.0,,0.6321448526427009,
14520999936.0,,0.6321448526427009,
14520999936.0,,0.6321448526427009,
744000000.0,809500032.0,0.21136363636363636,0.2299716
14520999936.0,,0.6321448526427009,
993500032.0,967787520.0,0.1697507141729263,0.16535744076115458
14520999936.0,,0.6321448526427009,
14520999936.0,,0.6321448526427009,
1394275968.0,420292000.0,0.2862924277455189,0.08630028760706548
641136000.0,-224134624.0,0.0681210518316085,-0.02381442679675152
744000000.0,809500032.0,0.21136363636363636,0.2299716
14520999936.0,,0.6321448526427009,
41707000.0,,0.051033844095802104,
462436000.0,464584256.0,0.10056156583142534,0.10102872666485258
537000000.0,512375008.0,0.012876772067897172,0.01228628713464244
14520999936.0,,0.6321448526427009,
373303008.0,202367248.0,0.18417844425618124,0.09984298038403377
554800000.0,726849984.0,0.09176163195057511,0.12021798975322533
775100032.0,-251354496.0,0.15522869735091407,-0.050338574863296535
449580992.0,540610112.0,0.0886570403304739,0.10660791571598742
616201024.0,291793760.0,0.17066003770489363,0.08081378015310257
1691900032.0,1085662464.0,0.14569268669054836,0.09348843207495178
3593999872.0,-4700375040.0,0.29870344680851063,-0.39065617021276594
1908000000.0,-727875008.0,0.31563274431737187,-0.12040942677938628
399974016.0,200089744.0,0.33575627217344156,0.16796437732989697
952000000.0,333750016.0,0.0909959843579157,0.03190116726406524
1218599936.0,934812480.0,0.19804650994822418,0.15192545449144362
249500000.0,230624992.0,0.12156499707659325,0.11236844279867472
228060992.0,112867752.0,0.25150142366434114,0.12446845935754672
613862016.0,474969984.0,0.5600368967364325,0.43332330222287774
14520999936.0,,0.6321448526427009,
-307412992.0,-219782000.0,-0.5962850859954947,-0.4263083610020679
831200000.0,-309075008.0,0.25852202040308536,-0.09612932570291118
1687000064.0,984000000.0,0.12014814270276199,0.07008047891782285
355100000.0,277575008.0,0.15535721445758735,0.12143981989840193
1520999936.0,-6625000.0,0.11854103258564279,-0.0005163276620150255
353819008.0,158783504.0,0.3033196370756908,0.13612088021818913
-3701400064.0,,-1.186080103138299,
89471000.0,-2096387968.0,0.027791290068609868,-0.6511755330222264
367814016.0,207091248.0,0.06776298233555124,0.038152761911256966
73381000.0,-56727000.0,0.013059973565635354,-0.010095980164590243
414000000.0,211750000.0,0.0828,0.04235
-72491000.0,-57391248.0,-0.327017736107428,-0.2589004979009802
458000000.0,,0.9233870967741935,
108649000.0,59061876.0,0.16222515148280617,0.08818600982023501
1939800064.0,875437504.0,0.5131474781338127,0.2315849740282097
,,,
567900032.0,341500000.0,0.13352614039810104,0.08029437291165975
458000000.0,,0.9233870967741935,
581312000.0,,0.22207561162356906,
956609984.0,811294272.0,0.27723198083035805,0.23511851415391802
194000000.0,14500000.0,0.1844106463878327,0.013783269961977186
342123008.0,247737376.0,0.31095307205700573,0.22516666909038027
305608000.0,140259120.0,0.10395010055575603,0.04770801035268007
194000000.0,14500000.0,0.1844106463878327,0.013783269961977186
,,,
2563399936.0,782487488.0,0.11450088483270053,0.03495182647399315
2563399936.0,782487488.0,0.11450088483270053,0.03495182647399315
4915999744.0,1991124992.0,0.2260125953276673,0.09154177186704524
811200000.0,512037504.0,0.0781171728749861,0.04930833606810205
705182976.0,,0.3617528767086229,
416179008.0,463842752.0,0.24831313252041307,0.2767516970630318
409044992.0,-207657872.0,0.07197750750189895,-0.03654046946431842
453907008.0,363992864.0,0.6705751974341456,0.5377413927070721
416951008.0,-47620752.0,0.09063695348425145,-0.010351815443768094
754876032.0,532428128.0,0.26594496707270593,0.1875759395809542
1104963968.0,718491904.0,0.14840279114864122,0.09649744883925625
572000000.0,1212375040.0,0.12756468168076684,0.2703780350617255
1041670976.0,57066124.0,0.0363288722300782,0.0019902137769285404
1104963968.0,718491904.0,0.14840279114864122,0.09649744883925625
1104963968.0,718491904.0,0.14840279114864122,0.09649744883925625
754876032.0,532428128.0,0.26594496707270593,0.1875759395809542
962700032.0,377112512.0,0.6129505101418774,0.2401073012650371
6735975936.0,2761056512.0,0.2554348974136781,0.1047020051135895
409044992.0,-207657872.0,0.07197750750189895,-0.03654046946431842
894099968.0,469824992.0,0.1888677532372048,0.09924482029925286
1104963968.0,718491904.0,0.14840279114864122,0.09649744883925625
878102016.0,,0.354002574762334,
1067000000.0,1053217024.0,0.03972301746156121,0.039209895253201066
377000000.0,279224992.0,0.10341233267500549,0.07659232828615317
1444000000.0,,0.4491446255846793,
837948032.0,1112573696.0,0.26015855102465957,0.3454218514824438
,,,
681800000.0,688837504.0,0.10228329388244585,0.10333905670120633
,,,
711600000.0,573087488.0,0.06741956184582333,0.054296384682804295
-23000000.0,,,
10631592960.0,,0.6324115956577195,
209134000.0,185659632.0,0.31289171683849903,0.2777710032997214
-23000000.0,,,
-23000000.0,,,
831016000.0,601558656.0,0.4620793595199389,0.3344915603046815
2828999936.0,1582150016.0,0.20212917149577966,0.11304301136474629
881752000.0,396189504.0,0.7200208856292822,0.3235203521478897
4409999872.0,2079250048.0,0.3294240632889684,0.155318598477715
287556000.0,230401504.0,0.23577218856727017,0.18891021869573457
1374000000.0,1037924992.0,0.1887258974997136,0.142564283589944
1374000000.0,1037924992.0,0.1887258974997136,0.142564283589944
,,,
496854016.0,246318752.0,0.23239293650173576,0.11521037618567381
5354895179776.0,3010489745408.0,0.29964012622513686,0.16845587019525327
79772000256.0,,0.15877299616001841,
,,,
159856992.0,136467248.0,0.3271527786464178,0.27928487092657045
538163968.0,,0.28418229439497117,
593417024.0,390068128.0,0.4789255804766621,0.3148099853431993
573812992.0,380038496.0,0.08586009718407954,0.056865464280480116
547774976.0,429682880.0,0.4647391097777838,0.3645483052112886
501112992.0,441574880.0,0.09804540680271837,0.08639646034853063
305700000.0,228724992.0,0.1957607581967213,0.1464683606557377
,,,
593417024.0,390068128.0,0.4789255804766621,0.3148099853431993
977900032.0,1027150016.0,0.0961355149863228,0.10097718838848521
350008992.0,197093872.0,0.505654493577671,0.2847395475868869
4094000128.0,579500032.0,0.07546543961329533,0.010682028164020299
282521984.0,284332640.0,0.05465175647020255,0.05500201427797482
1584132.0,4755852.0,0.2905307521533522,0.8722260889181107
512000000.0,358249984.0,0.040084552752193366,0.028047442152578966
624190976.0,549183744.0,0.4706868235947058,0.4141257435179711
724062016.0,690428096.0,0.19831459043362923,0.18910253825842238
544819968.0,,0.32580386885808066,
215972000.0,40907500.0,0.09230938007869992,0.01748442374738122
466312000.0,414787136.0,0.7067978213617101,0.6287006211585019
587600000.0,424587488.0,0.09055185161017934,0.06543087680210143
126300000.0,48687500.0,0.07677811848863196,0.029597265589194528
1176999936.0,575124992.0,0.16088025932003094,0.07861194807608785
266168000.0,367155744.0,0.17944361745733825,0.24752695618406576
669158016.0,456107264.0,0.2547755456273058,0.17365849959447788
831016000.0,601558656.0,0.4620793595199389,0.3344915603046815
1294000000.0,248000000.0,0.18610671823828995,0.03566805728214521
830617984.0,943804480.0,0.1607106999714004,0.18261039555934241
216180000.0,,0.10394563273938658,
434696000.0,284040736.0,0.13003941316391252,0.08497085462963956
1756999936.0,-1213124992.0,0.21161025201215752,-0.14610682676733266
-851004992.0,-278103136.0,-36.62914785004089,-11.970177592217965
-33127049199616.0,-36661345910784.0,-0.6157498120927523,-0.6814436359726938
847710976.0,,0.30284811787858495,
647011968.0,523580736.0,0.7231591707959223,0.5852012476073375
-150500000.0,820550016.0,-0.005479881040222726,0.029877185881945878
535980000.0,-840564480.0,0.03468533704521291,-0.05439617578460787
705000000.0,395624992.0,0.18207644628099173,0.10217587603305785
1756999936.0,-1213124992.0,0.21161025201215752,-0.14610682676733266
1316000000.0,716625024.0,0.086801662525909,0.047267662227104434
857627008.0,603684992.0,0.1302250272025684,0.09166560028037538
1130082048.0,301176864.0,0.4037118329249924,0.10759277524603342
1390504960.0,418591264.0,0.7358013753790488,0.22150228631536453
612499968.0,945037504.0,0.016484639916924258,0.025434455143398257
753000000.0,,0.23724006604702946,
1060222016.0,87486000.0,0.48559860061981797,0.04006998395874228
339164992.0,96004000.0,0.2728553875759929,0.0772344117073428
948000000.0,526124992.0,0.06749252394709931,0.037457282301400247
2648000000.0,8703250432.0,0.1334072180930561,0.438472971488032
351852000.0,117922872.0,0.15469203561416792,0.05184489249783706
512000000.0,417237504.0,0.14180075759890762,0.115555847980229
194371008.0,265180496.0,0.1846010014738068,0.2518512695726763
1708000000.0,-1800125056.0,0.38356162729758986,-0.4042499390038203
176600000.0,92862496.0,0.08199461660676732,0.0431156554737682
626275008.0,-273304000.0,0.19354893644425797,-0.08446400998003976
188930000.0,107564872.0,0.14777010908642396,0.08413101608694877
,,,
172627008.0,14209500.0,0.1593010025113279,0.013112592411870534
536870976.0,175442256.0,0.13304722643317526,0.04347805451114404
649512000.0,528064000.0,0.1317726695280575,0.10713336006365418
896592000.0,602238144.0,0.182968180169231,0.1228991751389431
-402564992.0,-690687360.0,-0.06453889593027899,-0.1107304423714001
1680999936.0,1617250048.0,0.29991077224212875,0.2885370191973046
705000000.0,395624992.0,0.18207644628099173,0.10217587603305785
926600000.0,557837504.0,0.08672700892713806,0.0522119341563786
936000000.0,17521750016.0,0.05189620537501188,0.9714875399144804
,,,
314612992.0,116012496.0,0.8425290501446584,0.31067978928152773
896592000.0,602238144.0,0.182968180169231,0.1228991751389431
902300032.0,835337472.0,0.3562460644346178,0.32980790903348073
-238546000.0,-131174000.0,-0.28780392217726736,-0.1582604264489066
1120999936.0,910750016.0,0.08773577065156839,0.0712804273743404
868300032.0,79050000.0,0.1345930360601562,0.012253344591095615
787454016.0,706380992.0,0.19546519913194424,0.1753409068451564
255800000.0,235624992.0,0.129545228548007,0.11932796497366037
,,,
1002000000.0,381750016.0,0.1079043766352876,0.0411102769530849
292831008.0,179647376.0,0.45365832982177823,0.2783124953523536
1053657984.0,738370240.0,0.12750781385294127,0.08935344917053423
534200000.0,223395504.0,0.20914571553311181,0.08746202270864871
611000000.0,378124992.0,0.19123630289855292,0.11834897791100639
1390504960.0,418591264.0,0.7358013753790488,0.22150228631536453
432105984.0,505416640.0,0.2599873419144823,0.30409652645067003
583179008.0,451672384.0,0.20984841087506426,0.1625276814122771
-4331083137024.0,,-0.7648376722725604,
449441984.0,93526872.0,0.3079145866903439,0.06407565194514782
557900032.0,400175008.0,0.12272867447668057,0.08803180762415701
1776000000.0,931124992.0,0.20735551198922844,0.10871278121741343
688889984.0,,2.012215473444001,
1360999936.0,1247000064.0,0.1719302541669852,0.15752905806879247
182190000.0,166875872.0,0.25442687967824823,0.2330408222544967
1288000000.0,235500000.0,0.17566830946141396,0.032119477389878096
1708000000.0,-1800125056.0,0.38356162729758986,-0.4042499390038203
308000000.0,278287488.0,0.19083023543990088,0.17242099628252788
834400000.0,235562496.0,0.04865476325038166,0.013735903012402895
1708000000.0,-1800125056.0,0.38356162729758986,-0.4042499390038203
4652000256.0,2154249984.0,0.47450021772010853,0.21973173477648672
552545984.0,255643632.0,0.24165484171167875,0.11180521298578229
2588999936.0,193875008.0,0.20424424016144885,0.015294652249560664
534200000.0,223395504.0,0.20914571553311181,0.08746202270864871
