P/E (TTM),P/E (FWD),P/S (TTM),P/B,PEG R
Infinity,,343.11105,-23.076923,
18.533333,7.1282053,0.5035772,1.5174673,
11.633333,,0.074048325,0.2219537,
,-0.408284,,0.60828674,
,,,3.3663366,
,-2.222222,5.2460456,3.0769231,
190.0,,3.5619524,4.2505593,
6.5,17.333334,0.05703725,0.008789277,
,,77.64317,-9.277108,
,,2.0181031,2.6992438,
,,3.517353,9.94709,
,0.36874998,,-0.73019797,
,-0.6419753,,-74.285706,
,,1.1133609,0.7364242,
0.0041367505,,11.611447,2.514451,
,,0.6330176,25.0,
,,0.92584574,1.235642,
19.090908,,1.6288297,3.91791,
,,,,
,,781.7054,0.7927225,
,-1.1551725,2.314825,4.9264703,
,,2.3703563,5.152,
23.022501,6.577857,0.38035643,-4.323474,
255.00002,51.0,0.13772292,0.07606264,
160.25,27.869564,8.276003,0.8776013,
,,214.07428,1.184876,
,-3.344,0.05602597,0.03473925,
,,80.41998,2.8241756,
,,0.07971483,-2.1191134,
,,,6.877778,
,,2.678542,1.9511039,
,5.4286666,10.481869,0.71744496,
,,15.921372,-20.0,
,,,-16.807386,
,,,2.7470589,
15.250001,,0.61825544,1.5384616,
,-1.9354839,0.08659936,0.82872933,
11.333333,,0.13662367,0.44914135,
,-1.1363636,,-8.152174,
15.21,,,0.7208531,
0.21283019,-2.9244444,10.82803,-5.194737,
,18.36,1.309512,1.5454546,
,-2.6555555,0.06730353,-1.081448,
46.0,,,-11.208577,
,,,-5.0576754,
3.1414154,,-53.90028,0.5353537,
,,,600.5263,
Infinity,,,,
0.7065625,,0.26496062,-0.7043613,
,,0.05715018,-0.08048848,
,,1646.2959,-600.0,
,10.258064,0.12165375,0.7670044,
,,219.31009,0.7783784,
,,,8.77193,
,,11.611273,6.8562403,
,-2.1790245,49.45536,3.08069,
,,,-5.3300004,
,-9.499999,0.04281755,0.2347998,
,,20.418827,12.844828,
Infinity,,,,
,,,-5.3658533,
,-19.829546,0.31686422,-0.63384247,
,-3.4954545,,-8.358696,
Infinity,,18.667967,-162.49998,
,-0.26190478,0.05629135,-0.054275762,
,,,-2.7095563,
,-6.625,0.35745776,1.4825175,
,,70.32294,-5.5,
Infinity,0.080000006,0.20798962,-0.4,
0.0012888024,-0.40422323,2.7212164,1.921147,
,,,,
,,0.18514983,-77.6,
,,,-2.2270398,
,-0.5282392,10.658235,0.80181545,
,,17.302528,-173.25882,
,,20.59707,-4.0,
,,1361.1711,-26.875,
2.6536314,,,-1.7083259,
,-1.2275862,0.047581796,-0.6711916,
,,2.0945659,4.7949524,
,-0.806,7.594732,-0.6489533,
240.5,,3.5396743,0.6897046,
,3.9342105,0.36512727,0.83566236,
,,,1.6993464,
9.37375,,0.023255968,0.026381707,
,,6295.356,0.48569885,
,4.536232,0.08756314,-1.4487387,
,,0.2875612,0.97902095,
10.86875,,9.453214,0.95601976,
,,,4.4478264,
,55.166668,1.3669344,1.798913,
,-5.448235,1.0746652,4.0095234,
,,,1.1241759,
,-57.5,,0.87519026,
,,,-3.2979016,
,,,-6.2889814,
,,,1.4093264,
,,,6.9090905,
,-6.1538467,12.705413,2.4415057,
,,,1.9724139,
34.423332,,4.608995,0.6902613,
,-5.9859157,,1.1279193,
,-0.9568966,,0.4413519,
,8.235714,0.5526372,0.85515094,
,,,-11.930379,
,1.4623803,0.60790133,0.33405206,
Infinity,-0.2720294,,1.1782165,
,,908.3129,-2.53125,
,57.489998,10.103881,2.7772946,
347.0,,,-5.9587865,
,,108.47109,50.0,
,,0.061821755,0.25015748,
,-0.39,7.098346,1.4961636,
,,0.09519752,0.606878,
,-1.3039285,0.16488583,-0.25774798,
,,157.99858,-0.7449231,
,,499.1607,966.6667,
,,,2.5865383,
,-7.04,0.46977887,-6.7432947,
,,297.53152,-7.967742,
,,2.9060228,-0.6573181,
,,,7.79661,
Infinity,,,,
,,,0.16,
,-3.5159998,22.227797,4.883333,
,,172.04114,-2.199251,
,5.828125,64.86274,4.3021917,
,,0.16294289,-1.2268656,
,,0.20755018,544.1176,
,-1.5145631,0.47219425,-0.7963246,
,,,1.5330706,
,-0.37726837,,0.3148414,
,,,3.9534883,
,,,-1.5371901,
10.0625,,0.6548891,1.2413261,
,,0.4644777,-0.3386373,
,,0.51957995,0.653605,
,,,0.4204585,
,,0.18558483,0.4702628,
,,41.974285,34.583332,
,-0.90000004,,-45.75,
,,,8.245833,
,-89.0,0.12649034,0.15021096,
,,0.156603,1.823071,
,-2.4406252,6.8348584,-43.388893,
,,2594.0344,-6.465263,
52.25,,0.5658385,1.590563,
,1.8424658,0.63268673,0.30655274,
,-2.0727272,,-54.285713,
,,,-36.48649,
,,,14.946154,
,-44.000004,3.1739101,1.6603774,
,,,3.039535,
,,,-10.760234,
,,2406.152,2.2522523,
,-0.866485,0.5362474,1.456044,
,,10.379545,3.3406112,
400.0,,,-3.8228736,
43.333332,,1.473738,9.090908,
3.6229508,,0.3504115,0.29633936,
7.6315794,6.4444447,0.81242937,-2.2120519,7.51977211201867
,,2.1260414,1.5637559,
,-2.1666665,8.945448,-15.476191,
20.166668,,2.3516765,9.603175,
20.689655,,2.7525978,1.8611383,
,-8.363636,1.8822894,7.3482428,
,,0.10129258,0.95553774,
383.5,,1.9919021,0.7601586,
,3.2941177,0.03712203,0.023687411,
,,,-72.72727,
,-72.49999,2.4616196,0.4038997,
,-2.8571427,,42.42424,
64.70588,,,-7.4123993,
41.25,5.6896553,0.35668686,0.49005046,
13.2894745,,1.0803623,0.5028879,
,,,-2.769072,
,3.3364484,0.15130407,1.1888112,
Infinity,,,-1.8787097,
,,0.5269416,0.0010191586,
,,0.8730195,0.30547535,
,,,,
,,,2.391837,
,,0.13694984,0.16835016,
,,,2.9328165,
,,28.18101,-58.333332,
,,0.29946682,-3.20802,
,-41.416664,,57.126434,
,9.291667,0.18251531,0.99820954,
,,19.251295,0.7646356,
,,,,
,,3.1364756,0.5411992,
,,,8.625955,
5.1284404,2.5525115,0.3002596,0.17906336,
Infinity,,766.8998,-386.99997,
Infinity,,Infinity,-19.560001,
7.8846154,,0.3207463,0.46390584,
,-0.78999996,8.888524,-37.524998,
,,,59.249996,
Infinity,,1956.7363,,
,,28.16654,-0.20132785,
,-0.3106267,,0.20799124,
,,1.6069896,1.5773509,
,-2.637712,,5.812325,
,-1.0535713,114.39036,-0.850757,
,,13.052988,1.0448916,
,,0.14774355,0.7321893,
,-1.8441558,0.2573768,0.20262557,
,,0.7713273,0.010537997,
,-19.444443,0.08923022,1.862693,
,,,-0.35919106,
11.071428,,0.18956293,0.498152,
Infinity,-3.21,0.49991632,1.003125,
,38.0,2.1321156,0.87236,
,,0.19427007,12.146137,
,,0.8496803,-0.109977126,
2.0544217,-1.1682785,,0.24249236,
,,,-3.6875,
7.7647057,,1.617997,0.7857517,
,-0.6875,0.92173827,0.39090264,
,,0.65488607,0.32775816,
,,,,
,,2.6499672,9.516807,
,11.285714,0.51702255,0.84673095,
,-0.47142857,32.61653,0.53901994,
,6.9473686,0.042628013,-0.612529,
,3.2234051,0.17974468,0.6174173,
,,,-5.666667,
,,0.043744776,0.18804573,
,,,-8.0,
,-1.6358334,,28.042858,
,-1.7758621,,1.1907514,
,,0.025327714,0.00070578646,
,,,-3.172888,
,,0.19516644,0.30497846,
,,,,
23.717037,,0.6367089,0.65921354,
,,Infinity,-289.99997,
,,3.3298886,0.100361206,
,,0.7205982,24.736843,
Infinity,,5.326917,8.0575,
21.199999,,,1.8962431,
,,0.37367916,-2.368421,
10.5,,,1.0994765,
,-5.086956,,3.4615383,
,-0.31875,2.078655,0.41102514,
,,0.20630918,0.73052853,
12.499999,,1.2114431,2.0737326,
,,,2.0491803,
,-0.7434667,0.041861635,-0.29580903,
1.2435899,1.7962962,0.28698114,0.07710039,-17.962961999999997
,,0.2664579,1.2795665,
,,,,
,,497.17514,-4.516129,
,,1.2229729,4.9331107,
,,,-21.818182,
,-0.17231898,0.038604528,-0.034667797,
,,1.154029,0.51350766,
,310.0,0.11888932,-0.0035408135,
Infinity,,0.67031115,0.7373549,
,3.2814288,4.2613645,2.4094405,
,,9.003853,2.03657,
,,0.8461297,1.0349591,
12.132653,,1.5988292,0.75974447,
,,363.8486,-129.03226,
,,,2.6635134,
,-36.199997,0.061401665,-0.0103383865,
0.18781471,-14.7998,,0.61481386,
,-1.0,11.229618,2.4271846,
,-185.0,48.20192,6.5140843,
216.59999,,,-4.232122,
,,1.0835989,2.5636363,
,,,0.8411215,
6.375,10.2,0.27514145,0.83265305,
,,1.6773502,6.2261543,
,-48.483635,1.2638997,7.129946,
3.3965518,,0.0748237,0.0064394446,
,,12.4024725,0.8712121,
,,36.706047,-39.714287,
7.533333,,1.1418465,1.0834132,
,-23.3,7.139268,5.4060326,
,,,0.5743697,
,,193.93185,-2.9896905,
,-0.34981343,,-1.8693918,
,,2.3293643,3.494737,
,-0.22593583,22.829704,-3.698031,
,15.066666,0.018652162,0.05689972,
,-15.155999,0.4132056,0.8582106,
10.375,62.25,0.09845226,-1.7836676,
,,1.4342319,1.0974422,
44.95652,,8.305591,0.29938906,
,-15.000001,2.089412,0.48592833,
,,,-25.0,
,,,0.49746192,
61.166664,,27.040722,1.2080315,
,-0.31340784,0.07500932,-0.10785144,
,,2.2139893,6.333333,
,,79.29365,3.9,
,,,2.640264,
2.3454545,4.2999997,0.27497792,0.32420203,
,-14.302325,9.59173,6.262729,
,,,1.3212435,
,-0.31128407,29.15363,4.1450777,
,,,-2.9284518,
17.0,9.444445,1.493113,2.7868853,
0.035224322,-1.8269231,Infinity,1.1501211,
3.9166667,,0.0010755353,0.0063148704,
,,1.8778212,2.8502414,
,-2.403509,,2.490909,
,,,1.2683616,
,,,1.8820225,
,,0.07382827,0.65508026,
,37.17949,1.032113,1.7892399,
,,1.2861212,5.081081,
,,,-0.11389759,
7.275,,0.56028265,1.4953752,
,,-315.88498,-2.0268006,
,,20.92725,-25.0,
,-2.347826,21.008646,2.9189188,
,-0.33920705,3.543973,6.0156245,
,,2.655738,-2.7363636,
,,,33.333336,
,,,-2.4999998,
,,,0.73823524,
,,,-259.99997,
,-0.6546867,Infinity,1.5223038,
,-0.98015875,20.212332,1.0131255,
,,45.089977,69.14894,
,,432.453,300.0,
,-26.25,0.60407573,0.12354395,
,,2463.7847,-0.7714286,
12.802,,0.52738786,1.2146109,
,,0.70795834,0.7268041,
,,5.230535,0.6111473,
,,,,
,34.0,0.58997303,0.56666666,
13.168,,1.4441369,2.8751092,
,10.24,5.9631157,1.7355932,
,-0.75,186.5317,1.5893272,
,,0.73004776,8.102894,
,1.9519999,0.19638644,0.4234273,
12.75,,1.8418736,1.7373203,
,,3.6065311,3.6544619,
,,0.3211184,0.04444265,
,3.1739998,0.23888794,1.3487253,
,,2.3478591,3.8764496,
,,0.55097705,0.8770847,
Infinity,,0.2418009,0.794702,
,-3.631579,0.8900484,-0.705161,
,,,0.7111111,
,-0.2432653,1.9089859,-1.2547369,
,,0.44608653,-0.6390244,
,19.836666,0.26387945,1.8481367,
,6.4736843,,0.27363738,
Infinity,Infinity,2.798648,8.218183,
0.01339147,,0.1678952,0.0015055651,
,,4173.869,0.08421053,
,,,-147.77777,
,,22.811974,-16.428572,
,-0.7213115,0.3492031,-0.33417723,
21.375002,,0.9571154,2.352132,
21.383572,,1.3305968,3.7562108,
,,3.5026233,-0.65,
,-7.129032,0.12782504,0.105600156,
,,,2.3611112,
4.888889,,3.2368214,2.0,
,,0.33228466,1.127219,
,-4.4814816,0.41332993,302.5,
,-11.866666,40.807198,2.2908623,
,,0.2629459,0.34294012,
0.029551176,-0.5458276,,3.5403728,
,,,1.4385965,
,,,-3.152318,
,,,2.5,
,,17.97222,-0.7063291,
,-0.3034826,,1.2681913,
125.0,,657.77924,92.59259,
1.6966903,,1.490194,1.1208808,
,-17.038462,,-119.72972,
,-1.0828,0.42794287,-6.602439,
,-0.14716475,15.426254,0.8224839,
,,,12.461539,
,,98.93111,-41.470585,
,,3.2832792,3.434066,
13.59375,,1.2415019,1.4636608,
,,0.0011482198,0.0055342023,
,,,-18.333334,
Infinity,,142446.05,-200.0,
,-0.19038463,0.057950392,-0.11366246,
6.92,,0.88723844,1.3840001,
,,4.6985297,1.2110165,
,,,0.4775701,
,,98.941284,1.3092979,
,,,0.91999996,
,,Infinity,0.15075377,
10.42125,,0.028530242,0.9325504,
,,0.5603848,-0.85285497,
,-2.4612699,6.1678047,3.1452334,
15.625,187.5,1.5699548,0.47504434,
,5.1904764,0.23965104,0.3854314,
,,106.88894,-0.9277566,
17.426472,,3.29782,0.46841648,
,-0.30606195,106.74254,0.5827295,
,-8.909091,1.5754205,0.9369025,
,,,,
,-1.0666667,14.9362545,5.2287583,
,-0.37142858,1.709626,-1.194487,
,,0.67421293,0.6970185,
Infinity,,0.42080876,0.22749326,
Infinity,,,-9.0,
,-8.428572,0.7048979,0.35585043,
,,19.98879,1.1824877,
,,,0.93931997,
,6.8292685,0.6636297,0.7652364,
,,,,
,,1.4285876,1.6187782,
,-2.687037,0.2726458,-1.2661431,
,-4.24125,0.11129253,0.43922332,
15.133333,90.8,0.13359943,0.5801917,543.7125748502993
,,3.2906904,-7.8341017,
,-26.4,14.081231,-0.9924812,
,,,-8.131868,
,-0.8718605,3.0953104,4.2361584,
26.403334,,0.18272705,1.8002273,
23.43182,,1.9550927,0.7534898,
,12.250001,0.06462558,0.5081231,
,,58.516956,2.1758437,
,,0.03172733,0.82064825,
,,,,
,-0.81512606,,0.56461,
79.75,,5.672426,33.936172,
,,74.09183,48.999996,
,-1.5441176,-1049.9869,-1.4893616,
,0.9482759,0.37750766,-0.011680755,
,,,0.6788136,
,-1.2336956,9.796705,12.336956,
,,,-0.93607306,
,,3.8161025,3.148148,
10.545454,,1.1675647,1.412911,
,4.869565,0.09951833,-3.5220127,
,,,0.69473684,
,-22.125,,1.8869935,
,,0.13881989,2.7272727,
,,215888.23,1.7031629,
,,6.622101,-1.2103902,
3.3037972,,49.300022,0.9542962,
200.0,,57.099762,-65.57377,
,-2.4545455,1.1753833,1.3043479,
,-0.7170732,0.3327527,-0.6621621,
6.3636365,,2.1434803,-6.306306,
,,,0.85106385,
,,0.74794114,0.37227935,
,,35.039726,0.9181416,
,-0.10165247,,-2.5177217,
,,,8.767088,
,-10.384616,,2.0610688,
0.0011230435,-4.0201006,1791.184,3.49345,
,55.500004,1.5344439,3.6393442,
,,0.30290133,0.7575691,
Infinity,,,-706.6666,
,47.0,2.499641,0.47410893,
,,393.18033,13.701922,
,31.000002,0.12558539,0.03484936,
11.986,,0.30125132,2.6754465,
,-1.2742374,2.6906817,0.9552732,
Infinity,,1317.1681,-14.666667,
15.934782,,0.05169012,0.08044514,
,-0.6774744,0.09478228,0.04977807,
,,10.025305,-2.1341462,
,4.7619047,16.578463,0.21699819,
,,1.9383984,1.1860752,
4.523077,,,3.8431373,
,,8.276527,1.2767644,
,147.85715,0.6841324,-7.356077,
,,19.135302,-0.31250003,
,-2.2099998,,0.3340246,
Infinity,,,-26.263159,
,-1.8169014,,1.7527174,
Infinity,,,0.48951048,
,,0.17279854,0.12306086,
,,2.2683692,3.8393283,
,,42.0318,-8.714286,
1.6317567,-0.90111935,,-0.52602917,
9.428572,,0.7165928,1.2373453,
,-1.2331607,,3.4048643,
,-9.2,1.0871348,1.680877,
,,0.289316,0.5943845,
,-14.299999,4.1312437,1.2327586,
,-9.021276,10.3967705,0.21710187,
3.2,-0.52287585,8.025548,0.954654,
,,18.008135,-51.399998,
,,18.53739,1.2050985,
,-6.027523,,4.877506,
,,2002.8633,-18.743422,
Infinity,,2.4206872,-0.29999998,
2.0001962,,128.35555,0.21133208,
,,0.04032758,0.14290835,
10.151899,,2.2041945,0.8727827,
,-2.9787233,Infinity,1.3011153,
,-2.4274194,3.8761594,0.9444619,
,-0.99222225,44.19358,2.910691,
,-0.07012739,0.034883372,0.015282115,
,,0.007991917,0.06899734,
,,0.24366274,0.21456365,
36.08077,,1.6938151,1.1242809,
,40.38,2.599161,1.2180996,
,,0.14302196,2.709595,
,,4.964988,0.40930757,
,,145.36119,1.2905632,
,,0.518063,4.032922,
,-16.318182,0.93275905,448.74997,
,-22.916668,1.351551,5.777311,
55.88889,,11.273739,0.82811993,
,8.466667,0.21497573,0.76737165,
,,0.20111766,0.15872094,
2.0536602,,21.486683,0.19672552,
11.54,,0.1280495,1.362226,
,,8.6964,0.12326557,
,-33.621143,1.6405818,1.186828,
,,0.7799795,0.114303134,
,,0.45018542,-0.038692564,
,,,-1.9217914,
,,4.1483045,-2.016129,
,,,-2.6462185,
,,,3.061194,
,,8.940043,1.9268292,
,-0.2419632,,0.4863132,
,,5.379747,2.6011326,
,-0.15394737,0.23823527,-0.21828358,
,6.0,0.5292127,0.63525677,
2.256173,,0.07362872,0.3596733,
16.223404,,2.155907,0.6495996,
,,,1.6055276,
,-0.68185514,,2.8757634,
,,1.6244464,3.4444444,
,-2.0151284,24.956976,2.7672534,
,,0.06624368,0.011811727,
,,23.883106,2.3000002,
,,203.72836,-0.021031728,
,,1.5468972,17.5,
3.55,,0.42740446,1.0549777,
,,0.18826996,0.2857143,
,-12.545455,3.5697174,5.36965,
,,,14.025423,
,,0.68519497,15.003124,
23.360655,75.0,1.8735065,0.45637968,278.81040892193306
,,3791.0273,0.93668306,
,,0.01914657,0.029140271,
,,67.78286,-1.0,
,,2.2812514,-8.446327,
,,0.44232672,6.030303,
,,0.28582734,-4.3650794,
Infinity,,2.2347405,1.8115942,
,,828.8749,-3.4874997,
,,,1.0235294,
,-0.31082842,1.3735497,0.4489744,0.77707105
,,,-10.25,
,,,0.29045644,
,-4.7380953,0.7451394,-0.24106602,
,,265.65906,-5.45302,
,-0.26618645,,3.7843375,
Infinity,,562.1373,-2.1,
,,0.14494744,1.4382133,
,,0.38758978,-5.428866,
,,0.91281617,0.20099695,
Infinity,5.627273,0.48706162,4.154362,
,,3593.75,-499.99997,
,,,2.6674416,
,-0.90000004,0.28537202,0.9574469,
,-0.4547059,,28.47895,
Infinity,,,-7.4999995,
,-1.5865724,,1.4620644,
,,2.3373296,7.5000005,
,,3.4951286,68.99999,
,,,21.9,
17.5,-1.6,1.749667,2.950474,-28.070175438596493
,,0.44182014,0.3477905,
,,0.092551015,0.19668353,
,8.45,0.76066846,0.5847751,
,-4.4107695,0.100943305,1.3652382,
,36.756,0.25004444,4.953639,
,,,-1.0923078,
,,0.7107318,2.7261906,
,8.0,0.32822263,0.24663313,14.787430683918668
,,1.3565166,-0.79591835,
,0.698125,2.491134,1.2185454,
,-30.642859,,-2.2239501,
,,,0.2757475,
12.502666,,7.626037,1.0028876,
,,31.902243,15.847458,
,,,-0.7516129,
,,,4.4470587,
,5.4545455,1.4270698,1.1342156,
,,1.7033173,2.8064516,
,,107.23572,0.027502751,
,-0.7188889,4.917546,-1.9606061,
,-0.8287671,2.5409665,1.3052859,
,-3.5734267,,0.40290153,
9.105264,,0.0016472049,0.014647858,
,-5.0545454,,-6.587678,
,Infinity,0.70999414,-4.6937494,
27.5,-4.1044774,0.7504748,0.5409126,7.052366666666668
,,0.71262634,1.3608938,
,,0.6942466,0.0081761,
,-8.01,0.2378032,2.1648648,
Infinity,,,0.5115044,
,-0.7932961,1.2519058,0.67266697,
,-1.5450643,0.020285595,0.24036856,
,,38.639053,-12.767308,
,,1.2104032,2.699315,
Infinity,,0.6068925,1.9447826,
,,,0.5390836,
,-0.57722217,223.32991,4.048052,
,,34393.68,1.0867785,
,,-0.10522147,-0.040935673,
,,0.8188228,0.74726224,
,,0.07494843,-0.7400435,
25.25,,5.5919,8.416667,
,,0.30127016,0.5774519,
,-1.6769232,0.25349498,2.5028703,
,,0.4320009,-21.999998,
,,0.7957669,0.004241107,
0.15286957,-0.018734016,,1.0564904,
0.26992753,-0.16266376,4.489324,3.820513,
Infinity,,191.11278,-64.99999,
,,,0.31493178,
Infinity,,15.467645,45.499996,
15.333332,,0.39821362,0.6451613,
,,29.282944,1.3797235,
,-245.5,114.009766,-0.44563442,
1.02525,,0.13501275,0.081709504,
Infinity,-0.9123288,19.388702,333.0,
,,,0.6497504,
9.272727,,1.956885,1.0344827,
0.48275864,,0.08857145,0.042195685,
0.36749867,,0.8305918,0.49347502,
60.500004,,0.24929993,1.951613,
,,28.406507,15.000001,
,,,2.9141176,
,1.2931035,0.025201011,-0.10152147,
Infinity,,40.562386,-2.3,
,,4.527077,6.4285717,
,,0.56548023,0.5551242,
,,,2.9166667,
,-1.116279,0.8870937,-0.39119804,
,,15774.789,-21.209301,
,-1.7804879,72.735245,2.134503,
,,33.440292,0.64714944,
,,0.6764934,-0.8102634,
14.8966675,,0.27420384,1.5735916,
,,0.5114129,0.6600066,
,,3.951724,-4.4137936,
,-10.829545,,-4.774549,
,-0.47335368,33.576115,0.6863837,
,,1.3549932,-4.7066665,
0.018007247,-0.15531251,,-3.0121212,
,,1.0461088,2.8608696,
,,2.063972,1.2436732,
,,0.70939535,1.1663067,
,3.0857146,4.884858,0.45801526,
,,,5.0588236,
,,2.9654632,0.8133595,
Infinity,,,-21.666666,
,,0.00093538116,,
,-82.0,6.23243,2.2873082,
,,2.7057545,2.9688165,
,14.792453,,,
,-1.8095238,246755.28,13.734941,
,,,0.65516895,
,,,-6.285714,
3.8926084,,0.48140413,0.58478117,
,,0.63686496,1.4048338,
,,509.16052,1.309836,
,,,12.25,
,,0.24034269,0.00610887,
0.84924626,-4.828572,,2.5567322,
,,88.117294,1.0204082,
1.505,,,-10.033333,
,-0.14834438,0.43385053,-0.4387855,
,,363.7598,5.286344,
,0.8561539,0.6650293,0.67454547,
,,14.232169,-3.678161,
,,0.9059297,1.623816,
,-9.918919,15.675666,7.354709,
,-0.88292396,19.903114,2.491419,
0.046275396,,,-19.52381,
,,,0.058754407,
,-0.017178478,7.109057,74.61539,
,,2.1443925,0.85539967,
,,22.400177,,
,,,-4.878049,
,,,0.10805538,
,,0.33351073,5.504587,
6.7400002,,3.0945904,2.324138,
,,0.16839483,-0.22769089,
Infinity,,,0.25477704,
,,141.81694,3.2528589,
4.375,,43.778446,12.068966,
0.020320103,,1255.0354,-0.24913658,
,,0.6228695,0.029300964,
,,,-18.145454,
,-0.15833333,23.892937,2.5589225,
,,,-74.86667,
,2.8888886,0.22659868,1.4710041,
400.0,,0.9294817,0.612839,
4.3863635,,,,
,-15.555554,0.03949382,2.7308192,
,,0.17119354,-4.3235292,
,1.5416667,0.39042145,1.7070358,
,58.59559,0.22012892,2.8640742,
,-0.6811111,0.62537885,-1.7716763,
,,25.508614,206.66667,
,-1.6792308,,0.3459588,
,,0.8264369,0.9040488,
,,1.5306214,0.79028577,
,,0.6354114,1.3380282,
,,15.968789,-88.36,
,11.692308,0.21889721,0.7690362,
,-3.0664062,5.781668,1.1709427,
,-0.22,,1.9927537,
42.680004,,4.1199565,5.142169,
,-0.34467122,,0.15304068,
0.0825,,0.49012184,0.08114754,
,-5.1088886,0.5134736,0.7853117,
,-183.00002,1.7318436,40.666664,
,,8856.412,-39.555557,
,,17.312565,-6.7749996,
,,20.44619,-4.6252,
,-0.3684971,1.1945848,-2.5967412,
,,,3.9843748,
,,2.4535825,-5.256798,
,2.8972726,3.4948514,2.0967104,
,-19.285715,3.4305942,2.339688,
Infinity,,,,
,,1.4726552,1.0827423,
,24.0,6.524045,1.0412147,
,-0.034408603,0.023832437,0.009846155,
,,,3.536585,
,-3.2483335,,-1.6241667,
,,4.7770205,0.89653677,
,-0.6640316,Infinity,6.4367814,
0.03671835,,,0.70346534,
,4.2000003,3.5798085,3.594132,
,,3.331228,-8.788889,
,,0.548444,1.3348315,
,,0.66886514,8.705999,
,,2.870614,4.4283648,
,,1.1891437,1.5538608,
,,4.5896935,9.5125,
,,0.53067327,2.1585903,
,-4.577778,2.2513576,0.97399527,
,,1.1232349,-13.469387,
4.24,,,8.48,
,,,75.99999,
,,5.5591893,-2.2093022,
Infinity,,27.624302,,
,-2.8090909,1.1786848,2.0463576,
,,0.724162,1.5517242,
5.53,,1.737117,0.93994343,
,,11413.029,-1.25,
,,,,
,-1.4251969,Infinity,-5.276968,
,,32.624783,-2.4871795,
,-0.09764151,,1.3618422,
,,17.88028,3.0702968,
,-10.924999,2.8968701,3.3589547,-6.5223874626865666
,,0.27084872,0.089171976,
,,0.23440804,0.026944274,
Infinity,,,1.2499999,
,,0.4050428,0.51931727,
,-0.2623077,10.308708,0.26992086,
,,,14.499999,
,,1.0172617,-1.1363636,
,,1.075903,1.3661333,
3.1851852,,0.25012246,0.07924806,
,,2.0498104,1.3288044,
,,5.0688477,-2.6624997,
,-0.45535713,0.11888689,0.34251174,
,,0.97179955,5.4383564,
,-7.466666,,0.5994113,
4.925,,18.037931,0.37240076,
,,31912.826,0.9136593,
,,16.439672,-0.13843648,
,-0.15119706,1.0710138,0.30250552,
Infinity,,4.247724,5.5319147,
,-2.2432432,,-0.7781736,
,-0.5018556,369.67047,1.5071206,
,-7.6333337,5.9935493,-5.325581,
,0.06084656,,0.9838402,
,,3.9648805,-1.8542037,
,13.208334,0.7722349,2.9297597,
,,0.48958978,-1.1085213,
0.85352117,,104.04397,3.6287427,
,-4.5233335,1.2055038,1.377665,
,1.4461539,0.45214185,0.4883117,
,,3.6896758,1.2279726,
,,,0.40449435,
,0.6544048,0.1683629,-4.2612405,
0.3293556,-0.05111111,3.357935,1.1804961,
,,,1.2125001,
24.809525,,16.73046,3.0883224,
,,2.6266575,19.110714,
,-11.3,0.18361974,0.34272096,
,-0.65425533,0.3953309,0.63730574,
4.898551,,0.9954186,1.1199471,
,,,,
,,0.1106231,0.90316296,
,,Infinity,-72.916664,
,,,1.2619047,
,,960.2424,2.2052402,
,-0.2520879,0.8903306,-0.20835604,
,,,-0.96923083,
,-0.20066667,1.0590152,2.3626373,
,,9.426784,-6.347826,
,,61.18016,75.0,
,-1.7118645,10.966026,0.2971025,
,,46051.35,-2.8095238,
,-6.7375894,,0.34845307,
61.000004,,0.121670194,0.2584746,
5.4,,2.8689675,0.7307172,
Infinity,,,1.754386,
0.17708334,-2.3859649,0.027954828,0.00786905,
,,,1.0999999,
,-0.77551025,,-0.521152,
,,1.3404785,0.94134337,
,,1.0814192,-0.22676057,
4.4887776,,50.57729,0.69439083,
,-3.8203125,2.2495878,0.24164854,
,,,1.4314814,
,-1.110465,4.2883043,0.8035338,
,-10.888888,1.3035488,-0.4523947,
,,89.27911,0.11171321,
13.125,,1.0963635,0.8517541,
,,0.086384095,0.3318665,
,,0.6712129,0.06569686,
,-1.0182558,0.23839742,-1.9036956,
,-174.59999,37.912613,103.928566,
,,,-10.0,
,,,-1.784,
,,7.5320783,2.8915665,
,-1.5686275,11.082381,0.6861063,
,,3.612433,-1.9411763,
,0.10862407,0.9065462,0.5458025,
12.2,,0.6040788,0.59803927,
,,3.8855188,0.22335912,
,,36.046135,-50.099995,
,1.0029268,0.25396076,-0.46887115,
,-0.6896552,0.89578414,1.1661808,
,-0.505,4.6716924,0.8194726,
0.095442176,-0.29433566,9.050546,0.65458786,
,,,-31.24375,
,,0.4148765,1.3379737,
,,0.316923,0.19500192,
,,0.21604532,0.8823026,
,,0.6911367,-0.96681094,
,,,2.1895287,
,,,-34.749996,
,,0.297538,0.097718626,
,2.5,0.28789803,0.22811209,
Infinity,,15.93538,-150.0,
16.0,,0.7963897,1.0212766,
4.2352943,,1.9073521,1.8997362,
,-1.1748878,Infinity,0.40651664,
,,,13.0,
,,2.3002288,0.6632653,
,-0.58,1.0837032,1.9333333,
,,1.0532428,1.5194017,
3.6000001,,878.1,-0.50159234,
,-0.14128034,9.8359585,-0.74766356,
,-0.2779199,4.7751203,2.032419,
,39.666668,0.9357725,-2.6096492,
,-0.58,,1.1530815,
,,0.38196778,0.123969875,
,-2.0,,-0.5755396,
