Insider %,Inst %
0.03427,0.94344
0.68628997,0.04916
,
0.0194,0.78993
0.02927,0.81724
0.012619999,0.95142996
0.01018,0.64037
0.0427,0.94442004
0.0399,0.9135
0.00088,1.11994
0.00303,0.60126996
0.02247,1.0447899
8.0000005e-05,0.20491
0.0091699995,1.17808
0.47143,0.15695
0.0,0.02406
0.00493,0.95975995
0.02703,1.0057701
0.017,0.76594
0.00703,1.1308
0.00979,0.93388003
0.0272,0.90503
0.28888,0.4437
0.0,0.0
0.20302,0.47608003
0.02508,1.05833
0.01451,0.96849996
0.013459999,1.06756
0.03645,0.97379
0.01737,0.99512
0.04902,0.48227
0.17879999,0.73323995
0.00029999999,0.13149
0.07788,0.624
0.10887,0.71032
0.00889,1.07065
0.04326,1.0074
0.18823999,0.59451
0.61022997,0.18701
0.121750005,0.86254996
0.1425,0.91875
0.00263,0.40899
0.0,0.02912
0.52534,0.19447
0.03731,1.1926
0.01979,1.01536
0.01551,1.2142
0.021270001,0.79365
0.043390002,1.04873
0.010650001,0.94087
0.02506,0.57647
0.050679997,1.11887
0.03582,0.05034
0.0,0.29883
0.02214,1.1154901
0.0,0.04754
0.00763,0.83969
0.15087,0.83268
0.0,0.18240999
0.13344,0.79183996
0.013830001,1.09207
0.20125,0.65498
0.05084,0.98496
0.18326001,0.91317004
,
0.00035999998,1.05293
0.17188999,0.53625
0.15038,0.70648
0.00579,1.15361
0.57667,0.32891998
0.01342,1.03542
0.027660001,0.86611
0.03757,0.93066
0.00195,0.49668998
0.02001,0.97003996
0.01869,1.05218
0.17914,0.59033
0.0,0.00052
0.07438,0.8642
0.18881,0.63598
0.01193,1.05554
2.0000001e-05,0.44313
0.0,0.01129
0.13957,0.60582
0.01056,0.44841
0.0,0.23197001
0.14948,0.82895
,
0.0,0.17561
0.0,0.14308
0.119799994,0.74581003
0.23392999,0.68447
0.22698,0.29068002
0.24675,0.46685
0.0188,1.16817
0.35919997,0.51153
0.01852,0.98889
0.09628,1.00861
0.49356,0.30005
0.44294998,0.39463
0.07151,0.45401
0.02268,0.92779
0.107580006,0.62532
0.0074299998,1.17195
0.01471,1.08643
0.16440001,0.75685996
0.15772,0.73985
0.02318,0.98647004
0.123459995,0.71654
0.24731001,0.64921
0.13793,0.57736
0.56711,0.42915002
0.02419,0.5615
1.0000001e-05,0.18104
0.0,0.19138001
0.25235,0.72625
0.12741,0.62794
0.0,0.26781
0.16766001,0.85820997
0.05303,0.75104
0.0,0.19615999
0.02523,0.94615
0.01302,0.99657995
0.1593,0.86847997
0.115480006,0.83091
0.0066000004,0.46175998
0.08903,0.0
0.00442,1.16346
,
0.00239,0.2432
0.0155299995,0.95782
0.0307,1.01151
0.22137,0.99888
0.7442,0.13244
0.02189,1.0369899
6.0000002e-05,0.21701
0.19077,0.25638
0.00254,0.025179999
0.26047,0.76136
0.09806,0.61509
0.038599998,0.0515
0.10971,0.60882
0.21885,0.56005
0.00657,1.21014
0.072859995,1.0000001e-05
0.18125999,0.46306
0.00158,0.98581004
0.03518,0.88354
0.0466,0.99184996
0.00857,1.04418
0.05316,0.76347
0.26026,0.74736
0.0,0.44986
0.044109996,0.52382
0.01429,0.08527
0.03068,1.06455
0.0139,0.98913
0.24561001,0.77
0.38961,0.29095
0.02258,1.11472
0.62433,0.10606
0.65404,0.026530001
0.80614996,0.08116999
0.62678003,0.13455
0.009459999,0.97782
0.0027,0.30449
0.01377,0.94754
0.04895,0.59929
0.79045,0.15368
0.045840003,0.47907
0.02495,0.70998
0.00158,1.18735
0.056739997,0.88808995
0.03557,1.79262
0.1683,0.85916
0.03603,0.32521
0.19868,0.8109
0.011820001,0.93071
0.01793,1.05735
0.0,0.31077
0.00191,1.1159201
0.01579,0.71172
0.05768,1.30062
0.83045995,0.00178
0.026600001,0.94234
0.05335,0.92757004
0.44381002,0.34092
0.0,0.39051998
0.087069996,0.73332
0.01227,1.12562
0.00435,0.39411
0.055419996,0.77202004
0.00011,0.27072
0.00051,0.20881
0.025009999,1.0246199
0.00025,0.13337
0.23919001,0.83334
0.03963,1.09903
0.0659,1.1044999
0.1667,0.86200994
0.02624,1.0870099
0.048860002,0.86617994
0.42565,0.21228
0.6991,0.0027200002
0.075229995,0.16636999
0.038,1.13092
0.026659999,1.02477
0.02199,0.99876
0.58599,0.44286
0.01585,0.72774005
0.12461001,0.92049
0.013789999,0.98367
0.0,0.16115999
0.41956002,0.11043999
0.04065,0.62548
0.11919,0.63300997
0.51892,0.29095
0.03945,0.94896007
0.033770002,1.05165
0.01502,0.97901
0.15717,0.57407004
0.13378,0.86324996
0.02187,0.97505
,
0.05708,1.06731
0.00681,0.67550004
0.0,0.2101
0.19245,0.92046
0.031059999,1.10913
0.09916,0.8957
0.3391,0.13314
0.0332,0.84913003
0.08225001,0.67986
0.04461,1.0328
0.22092,0.53054
0.10092,0.93755996
0.24016,0.72416997
0.02177,1.02922
0.084680006,0.63689
0.29823,0.32314
0.00558,1.11018
0.08448,0.31114
0.044320002,0.73765
0.25471002,0.68485
0.62342,0.36571
0.00975,0.67634004
0.20193,0.60788
0.01796,1.16556
0.032560002,0.53256
0.63369,0.28405002
0.012920001,1.21846
0.00541,1.11942
0.02973,1.12112
0.52805,0.35531
0.05131,0.64332
0.01122,1.04749
0.68105006,0.19484
0.00801,0.8826
0.01066,1.00361
0.069910005,0.86117995
0.97403,0.061329998
0.10288,0.121379994
0.15999,0.56560004
0.01123,0.94971
0.0388,0.35159
0.04691,0.91975
0.01441,0.99907994
0.0,0.19874
0.84733003,0.17477
0.14491999,0.66547996
0.08176,0.91296995
0.09811,0.86472
0.18534,0.3539
0.06224,0.84071
0.0,0.0
,
0.22292,0.41346002
0.09689999,0.54743
0.06722,0.84111
0.03812,1.12755
0.05277,0.88918
,
,
0.0,0.1252
0.31069002,0.19896999
0.0,0.74571
0.0,0.39970002
0.00861,1.22387
0.018170001,1.01832
0.00185,1.11514
0.21977,0.29372
0.05593,0.96821
0.02641,1.04216
0.01906,1.00799
0.0,0.29536
0.0,0.02718
0.22066,0.51515996
0.04514,0.96757007
0.22941999,0.38516998
0.01972,1.05574
0.00599,0.9947
0.2834,0.15328
0.00126,0.33990002
0.00535,1.2396
0.00805,1.05249
0.03542,0.77038
0.501,0.15387
0.06303,0.84047997
0.00976,0.7446
0.32734,0.53303003
3.0000001e-05,0.00242
0.38933998,0.16420001
0.08141,1.0568299
0.23086001,0.00079
0.03898,0.94025004
0.00979,1.30362
0.03943,0.93438005
0.0063899998,0.29768
0.01505,0.84912
0.02083,0.99448997
0.022149999,0.93044
0.09487,0.43188998
0.0,0.0357
0.30839002,0.83717
0.04078,0.33526
0.04606,0.85496
0.01779,1.1660501
0.00595,0.91480005
2.0000001e-05,0.19292
0.27987,0.59777
0.048899997,0.79827005
0.85463995,0.0063
0.02121,1.0397899
0.08756,0.58787
0.0,296.71802
0.12917,0.66615
0.53786,0.28488
0.02379,0.86027
0.01274,0.91011
0.01684,0.97742
0.013150001,1.00105
0.04044,0.56587005
0.02152,0.97093004
0.32738,0.39121
0.02343,1.0205799
0.015369999,0.14534001
0.57367,0.065120004
0.01392,1.1643801
0.00816,0.10213
0.0054699997,1.12801
0.026349999,0.41472
0.051909998,0.70588994
0.25649,0.29697
0.44169,0.07661
0.01657,0.56124
0.00103,0.17798
0.00798,0.33123
0.02389,1.0295501
0.29122,0.69721
0.093380004,0.34129003
0.25115,0.67460996
0.0,0.19370002
0.71406996,0.033069998
0.04417,0.58967
0.00298,0.42226002
0.02131,1.055
0.03477,0.97539
0.0,0.42654
0.08406,0.96184
0.13828,0.73207
0.83267,0.0
0.34342,0.67294997
0.71681,0.06822
0.0,0.12647
0.0436,0.90279
0.00483,0.72063005
0.0050999997,1.00667
0.022230001,1.17849
0.06612,0.49041
0.051069997,0.67010003
0.13270001,0.50687003
0.0096700005,0.98506
0.08885,1.02272
0.0,0.33083
0.0047400002,0.00857
0.44044998,0.31127
0.01605,0.53678
0.20682,0.13697
0.013099999,1.07006
0.0361,0.49738997
0.68948996,0.17604999
0.10743,1.04581
0.11590999,0.91887003
0.05988,0.63511
0.02554,1.0477201
0.00042,0.34596002
0.013459999,0.92267996
0.47609,0.54566
6.0000002e-05,0.14964
0.0,0.36355
0.09472,0.25547
0.0,0.16038
0.0,0.40443
0.018170001,1.15947
0.49483,0.4625
0.02725,1.00183
0.5838,0.32231
0.0,0.00958
0.0,0.15368
0.0,0.0057300003
0.05144,0.94035006
0.078839995,0.87001
0.0,0.00329
0.011410001,0.93421996
0.14468001,0.99262
0.13577,0.45163
0.04614,0.85746
0.0848,0.90569
0.00059999997,0.41333
0.59371,0.49893
0.0591,0.43787998
0.00209,0.53582
0.08096,0.74505997
0.030720001,0.97968
0.34755,0.67556
0.17145,0.95427
0.03408,0.92714
0.05,0.28734
0.22417,0.73851997
0.86087,0.15588
1.0000001e-05,0.22478001
0.03325,0.56326
0.01925,0.84748
0.13651,0.85230005
0.11891,0.33699
0.06091,0.83419
0.01265,1.06046
0.027190002,0.57203
0.03991,0.86223
0.043449998,0.41856998
0.13303,0.95265
0.46772,0.26373
0.0,0.0
0.00092,0.00035
0.00798,1.01538
0.17952,0.39153
0.08054,0.92847
0.09159,0.17626
0.04796,0.88231003
0.55384,0.3151
0.02568,1.04761
0.21029,0.63297004
0.1046,0.66924006
0.04438,0.92663
0.50887,0.51312
0.085489996,0.76199996
0.02032,0.72778
0.0461,1.20271
8.9999994e-05,0.50637
0.09989,0.00058
0.020510001,0.9849
0.41931,0.0
0.73998,0.09069
0.06799,0.27783
0.01988,1.10003
0.39166,0.16315001
0.10277,0.51236
0.13964,0.95235
0.06837,0.7044
0.0732,1.07768
0.3822,0.53492
0.00815,0.0011
0.01695,1.02278
0.03495,1.05211
0.117139995,0.77136004
0.27109,0.34484002
0.02083,1.02944
0.12069,0.95122004
0.0,0.19034
0.033469997,0.61803
0.83959997,0.13264
0.07198,0.97936994
0.02564,0.19663
0.016970001,0.71444
0.037,0.14634
0.93944,3.0000001e-05
0.00968,0.70737
0.03659,0.56582
0.02651,0.34175
0.21719,0.96922994
0.02036,0.94595003
0.83555,0.0
0.04535,0.84054
0.07308,0.57709
0.01544,1.08923
0.49793997,0.38027
0.014780001,1.06393
0.14107001,0.82084
,
0.00569,0.44748002
0.019019999,0.85816
0.08705,1.0666001
0.0,0.3616
0.07303,0.48036
0.01286,0.64989996
0.0,0.00031
0.01988,0.97829
0.00548,0.88147
0.0086199995,0.22621
0.02402,0.91670996
0.19400999,0.35662997
0.00703,0.36001998
0.019270001,1.04193
0.00879,0.72698
0.011849999,0.97817004
0.00911,0.59361
0.0063,0.51896
0.0,0.31379
0.02191,1.0620999
0.0,0.38918
0.06902,1.00634
0.03271,0.79087996
0.022,1.26959
0.59341,0.42535
0.02299,0.29628
0.00694,0.98449
0.47052,0.15199
0.038680002,0.46248
0.06435,0.094560005
0.47097,0.20116
0.01269,0.9426
0.0699,0.90293
0.00156,1.1869301
0.0,0.45344
0.17076,0.52585
0.12064999,0.06071
0.0,0.05558
0.90582,0.0
0.13978,0.2823
0.16846001,0.63382
0.012560001,1.0881
0.02229,1.04611
0.1997,0.57756
0.61742,0.23695
0.03723,1.15538
0.64169,0.0
0.00921,1.18946
0.07656,0.68022
0.0,0.2315
0.00013,0.32282
,
0.01028,1.02891
0.29397,0.71544
0.43971002,0.8057
0.14807999,0.92636
1.0000001e-05,0.37140998
0.16931999,0.73310995
0.00356,0.50646996
0.0,0.30267
0.05905,0.68878996
0.0135699995,0.79389
0.03437,1.08122
0.49166,0.54648
0.020280002,1.02444
0.02076,0.85950994
0.0,0.058130004
0.0177,1.14626
0.069359995,0.98675
0.07699,0.39306998
0.14071,0.85619
0.00171,0.33868
0.64725995,0.21824
0.85277003,0.2101
0.19027,0.66765
0.00811,0.1831
0.0,0.27363002
0.0,0.26575002
0.117410004,0.79153997
0.19157,0.44182998
0.03616,1.10847
0.14995,0.16173
0.02961,0.59523
0.0,0.11883
0.35814998,0.0013799999
0.12064999,0.059899997
0.24134001,0.2042
0.004,0.88792
0.04729,0.63378
0.03416,1.21302
0.00345,0.69858
0.00435,0.89482003
0.05511,0.1966
0.16354,0.64127
0.03021,0.60472
0.01916,0.97230005
0.06859,0.99152
0.10148,0.47008
0.07752,0.76662004
0.0,0.24674
0.44367,0.42681
0.00093999994,0.82007
0.0072000003,0.9337
0.04718,1.2714
0.48238,0.61634
0.06347,0.31279
0.00107,0.56544995
0.020299999,0.98446
0.028570002,1.01043
0.0,0.0075
0.52861,0.0557
6.0000002e-05,0.22108
0.11166,0.37311
0.08559,1.01066
0.015360001,0.97322
0.086890005,0.65256
0.02724,0.39790002
0.15347,0.60143
0.36810002,0.59294
0.40675998,0.32669997
0.46502,0.27608
0.0725,0.99192
0.18832001,0.82768
0.00721,0.98155
0.055,0.58706003
0.01041,1.09787
0.40607,0.34393
0.21216999,0.06506
0.58356,0.17965001
0.036760002,0.26369
0.02792,0.96908
0.067540005,0.916
0.45484,0.46984002
0.10379,0.11472999
0.118039995,0.89519
0.017239999,1.00188
0.00221,0.29863
0.06369,0.94151
0.41456002,0.57618
0.01556,0.97807
0.101619996,0.90164
0.01843,0.41212
0.03212,0.89679
0.38015997,0.38699
0.0017200001,0.11189
0.0,0.00088
0.114709996,0.86588997
0.84304,0.18
0.01422,0.8032
0.00026,0.17424999
0.09673,1.07489
0.18591999,0.81441003
0.0,0.34316003
0.0,0.22251
0.10149,0.75889
0.02021,1.10506
0.15097,0.82333
0.04696,0.91401
0.73503,0.23612
0.039619997,0.68837
0.0464,0.92535
0.0,0.056999996
0.2516,0.65552
0.021089999,0.89694
0.060749996,0.97181
0.0,0.0
0.05515,0.63366
0.27878,0.53905
0.11617,0.67585
0.024719998,0.99857
0.088929996,0.38988
0.03604,1.05564
0.15248999,0.18695
0.39744,0.23495
0.03559,0.43219003
0.093260005,0.9239
0.57838,0.03765
0.06309,0.55579
0.0,0.14455
0.0134000005,0.66098
0.0186,0.76288
,
0.02089,0.95221
0.1666,0.69407
0.22476,0.45244998
0.02407,1.00664
0.02238,1.18766
0.21503,0.25642002
0.12465,0.82689005
0.23236,0.47904
0.04843,0.83615994
0.03776,0.00077
1.0000001e-05,0.19318001
0.03313,0.38323003
0.0,0.15877
0.35367,0.66186
0.25721002,0.84422994
0.49625,0.39328
8.9999994e-05,0.15901
0.0,0.2373
0.04698,0.36207
0.00468,1.01862
,
0.082440004,0.83059996
0.31465,0.70395
0.046329997,0.96232
0.16507,0.73144996
0.0216,0.9861
0.15347,0.60784
0.03514,1.01613
0.012949999,1.00559
0.21173,0.76675004
0.07669,0.82553
0.52434,0.24144
0.17543,0.76138
0.18114,0.66796994
0.10362001,0.82161003
0.02506,0.94941
0.00045000002,0.64017
0.64116997,0.24469
0.08287,0.79175
0.01726,0.43488
0.088240005,0.28681
0.37296,0.29574
0.01595,0.87039
0.12727,0.27206
0.18133,0.64413
0.111870006,0.94901
1.0000001e-05,0.22764999
0.02384,0.82865
0.24874,0.61651003
0.0,0.25488
0.3661,0.59783
0.12262999,1.11608
0.0,0.27144
0.3402,0.37500998
0.15257,0.15747
0.042129997,0.84049004
0.44816002,0.33827
0.0061500003,0.78706
0.94557,0.02175
0.099759996,0.96716005
0.28264,0.46390998
0.00122,0.00147
0.01984,0.20676
0.03469,0.65818
0.04217,0.74346
0.07863,1.22931
0.31756002,0.69912004
0.82058996,0.15481
0.25486,0.29817
0.04484,1.03519
0.096920006,1.02967
0.14199,0.69988996
0.19514999,0.76202005
0.01345,0.81101996
0.31965,0.76748
0.06105,0.92436
0.0,0.30627
0.69925004,0.29049
0.027709998,0.90938
0.026530001,0.78365
0.00733,1.051
,
0.09503,0.94631
0.03101,0.97576
0.27959,0.59731
0.12642999,0.0063300002
0.00913,0.27264
0.0,0.35504
0.15134,0.71909
0.0,0.32235
0.00843,0.55714
0.00974,1.21263
0.06369,0.11405
0.03802,0.92408997
0.0,0.21707001
0.0154,0.94394994
0.13338,0.87061
0.14687,0.66538
0.00099,0.32483003
0.03297,0.67392
0.15111,0.62087
0.5625,0.047420003
0.0,0.46730998
0.42231,0.39133
0.01426,1.15046
0.24572,0.046409998
0.09923001,0.00057
0.02639,0.45835
0.06492,1.04568
0.81459,0.051859997
0.09810001,0.86138
3.0000001e-05,0.28665
0.52948004,0.04993
0.09996,0.41623002
0.047140002,0.86315
0.19709,0.60745996
0.01708,0.89405996
0.047870003,0.87518
0.40146,0.45818
0.24653,0.2459
0.06312,0.91521
0.026500002,0.45585
0.02417,0.63792
0.02664,0.97163004
0.1508,0.47384
0.059970003,0.96
0.01407,0.81898004
0.09255,1.03441
0.050029997,0.85038
0.21997999,0.61263
0.08312,0.81351
0.16936001,0.85804003
0.04822,0.51635
0.04717,0.93421
0.02412,0.67828006
0.08452,0.65302
0.21056,0.78011
5e-05,0.12001
0.01953,0.94523
0.47912,0.0
0.067779996,0.53358
0.08924,0.77536005
0.21959,0.59898
0.01523,0.02244
0.0614,0.84695
0.0,0.16403
0.00037,0.20538001
0.000120000004,0.23797001
0.20207001,0.83466005
7e-05,0.20739001
0.0046200003,1.11195
8.0000005e-05,0.20395
0.04349,0.98856
0.04486,0.7929
0.81254,0.17553
0.11686,0.75708
0.01402,0.84111
0.06768,0.79291
0.56194,0.01454
0.31906,0.41209
0.032,0.96295
0.19672,0.48356998
0.032420002,0.88434
0.0,0.51642
0.0,0.252
0.09872,0.61227
0.05025,1.11755
0.00306,0.27719
0.044510003,0.94358003
0.19761999,0.57963
0.21874,0.62697
0.0020299999,1.0095301
0.87162,0.03778
0.047220003,0.23075001
0.0,0.40272
0.22853,0.79594004
0.37453,0.49508
0.43550998,0.53113997
0.00993,0.51004004
0.84912,0.09725001
0.034140002,0.80925006
0.21899,0.85485
0.10701,0.74034
0.27276,0.45237
0.04612,1.27004
0.01891,0.14971
0.03032,0.96160007
0.00405,0.0617
0.02042,0.79195
3.0000001e-05,0.38037
0.0,0.25595
0.0,0.080419995
0.07151,0.64919
0.40807998,0.55142
0.02488,0.7284
0.28154,0.569
0.14078,0.86458
0.15953,0.36527002
0.03434,1.01622
0.06506,1.0999401
0.12922,0.17063999
0.045840003,0.85292
0.17916,0.73791003
0.65385,0.40415
0.0,0.2138
0.03753,0.69857
0.0,0.0044299997
0.39126998,0.77045
0.05034,0.81144
0.51512,0.49435002
0.02592,0.90208
0.12586,0.66185
1.03157,0.0
0.00029,0.22826
0.056560002,0.91029
0.01775,0.73925
0.33209,0.53884
0.13651,0.0
0.1737,0.62035
0.17445,0.48988998
0.02582,0.93193
0.02614,0.14095001
0.07253,0.79335
0.66472,0.25648
0.0,0.44611
0.016649999,1.10637
0.04891,0.85937
0.045840003,0.57681
0.011460001,0.95912004
0.24746999,0.41493
,
0.27859,0.42534
0.043449998,0.40410998
0.27372998,0.24445999
0.008880001,0.05629
0.39479,0.28947002
0.62014997,0.13109
0.07148,0.25083
0.66010004,0.22065
0.27134,0.73119
0.80101997,0.12877
3.0000001e-05,0.15423
0.5251,0.52039003
0.122329995,0.93858004
0.0,0.0
0.20503001,0.67902
0.018099999,1.01237
0.0,0.0050999997
0.10424,0.478
0.24149999,0.65336996
0.0729,0.81617
0.00786,0.022090001
0.0086900005,0.97498
0.04724,0.75074
0.0,0.0081400005
0.87877,0.0
0.43236,0.51084
0.74617994,0.29869
0.01785,0.8603
0.0368,1.08495
0.07244,0.58327997
0.23525,0.12661
0.05499,1.0895
0.13595,0.10122
0.22087999,0.30306998
,
0.02982,0.97510004
0.14947,0.54484004
0.05108,1.156
0.5037,0.20197001
0.01079,1.08084
0.18080999,0.84510005
0.0,0.28858998
0.34841,0.63925
0.0,0.26610002
0.02503,1.0064601
0.25606,0.23679
0.01232,0.50383
0.58526003,0.27484
0.41033,0.35939997
0.0,0.15898
0.0,0.29364002
0.07091,0.95811
0.12153,0.7603
0.06593,0.68264997
0.60051,0.06161
0.81753,0.0
0.74652,0.0
0.105059996,0.82295
0.13603,0.70822
0.051090002,0.85732
0.09651,0.90029997
0.0475,0.6292
0.13785,0.04323
0.56529,0.11179
0.056810003,1.06485
0.00317,0.23091
0.27206,0.63303
0.07484,0.86604
2.0000001e-05,0.49869
0.09568,0.69777
0.0,0.21003
0.04063,0.79945
0.01832,0.88833
0.94022006,0.01539
0.021070002,0.77051
0.15246001,0.59698004
0.20277001,0.79172
0.54478,0.44188
0.4005,0.02301
0.21946,0.0
0.02764,0.111099996
0.28246,0.72940004
0.15698,0.43705
0.21929,0.90441
0.0,0.051570002
0.01983,1.0743699
0.00298,0.99273
0.027609998,0.8329
0.06786,0.5137
0.08858,0.6993
0.0141900005,1.00731
0.04796,0.87073
0.54597,0.46344003
0.00028,0.91644996
0.04617,0.94464
0.01915,0.99362
0.0624,0.84346
0.25759,0.8051
0.05898,0.88623
0.0,0.13453001
0.03009,0.93012
0.08384,0.56836
0.65228,0.1126
0.06063,1.05888
0.09665,0.07358
0.04321,0.17176001
0.05909,0.24555
0.027660001,0.92351997
0.04483,0.17947
0.35403,0.81475997
0.00044,0.48978
0.2364,0.57531
0.0,0.17918
0.03165,0.97403
0.0,0.15557
0.18997999,0.27826
0.05817,1.24324
0.15476,0.31794
0.31461,0.48095
0.00509,0.38382998
0.05268,0.99353
0.22857,0.54945
0.46491,0.55133
0.060149997,0.75857
0.30634,0.62536997
0.72156996,0.00503
0.40916002,0.05526
0.11568,0.08442
0.02231,0.74844
0.04823,1.0574
0.0,0.15422
0.032560002,0.64947
0.26042,0.56801
0.4293,0.61144
0.24093,0.63194
0.0,0.30714
0.22075,0.7712
1.0000001e-05,0.44716
0.114209995,0.63942003
0.0176,0.62869
0.03817,0.92528
0.00014,0.19268
0.03694,0.99189
0.0057800002,0.39915
0.35771,0.21282
0.10378,0.84738
0.04341,0.71137
0.67981005,0.26609
0.12795,0.95107
0.0,0.0644
0.17679001,0.27407
0.08724,0.64679
0.336,0.25546
0.08158,0.64223
0.16326,0.73680997
0.458,0.438
0.96194,0.00224
0.05888,0.93063
0.06258,1.0624299
0.22963,0.60937
0.099309996,0.72982
0.08461001,0.57335997
0.26139,0.45209
0.0,0.18954
0.0,0.39516
2.0000001e-05,0.2228
0.0,0.3127
0.0,0.060689997
0.15997,0.66283
0.0,0.32990003
0.02841,0.98851997
0.30249,0.42134997
,
0.23552999,0.07264
0.60824,0.31549
0.00024000001,0.69028
0.08369,0.77896005
0.0,0.23997
0.19988,0.19931999
0.11504,0.65039
0.01922,0.15272
0.010829999,0.69258004
2.0000001e-05,0.47327998
0.104820006,0.97777003
0.06853,0.92152
0.00275,0.20256001
0.05968,0.80057997
0.029360002,0.90021
0.0,0.75414
0.35812,0.31737
0.00676,0.65301
0.026080001,0.89389
0.00842,0.47507998
0.089949995,0.5873
0.70848,0.00043000001
0.48757,0.33191
0.00035999998,0.0771
0.00733,1.06081
0.00824,0.95057
0.01232,1.16501
0.03798,0.9497
0.115100004,0.0043
0.17126,0.60645
0.08821999,0.63786
0.03346,0.9368
0.23686,0.64873004
0.45474997,0.35658002
0.05392,0.60758
0.0403,0.41022
0.05382,1.0002201
0.22302,0.0
0.0,0.45683998
0.21469,0.47906
0.0,0.38132
0.0,0.04524
0.00322,0.56259996
0.06928,0.89808
0.0,0.02921
0.13044,0.62464
0.02943,1.00413
0.26119,0.33720002
0.010980001,0.07751
0.025969999,0.83346003
8.9999994e-05,0.34925997
0.06121,0.70958
2.0000001e-05,0.3087
0.03827,0.98424006
0.03404,0.91077006
0.22153,0.31311
0.055170003,0.79447997
0.06077,0.96014
0.0,0.31256
0.0,0.04358
0.70137,0.0
0.091129996,0.63388
0.00193,0.33705002
0.02564,0.55288
0.24004999,0.21239
0.02083,0.96613
0.04486,0.90426004
0.0,0.14521
0.00023,0.29233
0.48046002,0.47829
0.00385,0.47272
0.95015,0.0
0.57716,0.32911
0.0,0.0019699999
0.07998,0.32092
0.0,0.32556
0.082550004,0.64428
0.08762,1.06401
0.03553,1.0371801
0.02844,0.70038
0.06595,0.75305
0.15281,0.22114
0.03511,0.78955
0.13315,0.47817
0.04802,1.00369
0.01402,0.88591003
0.03186,0.87931997
0.0,0.25267
0.01011,1.15235
0.39638,0.58319
0.53911,0.12453
0.0,0.13276
0.041890003,0.8499
0.1107,0.60726
0.28415,0.51598
0.14003,0.5319
0.51704,0.44094002
0.05747,0.2163
0.020299999,0.67986
0.015149999,0.12682
0.21982001,0.82181
0.02775,0.75376
0.02247,1.0019001
0.02012,0.98405
0.0,0.11903
0.13076,0.79240996
0.11415,0.58656
0.118219994,0.91342
0.0,0.3504
0.32689,0.7087
0.0066299997,0.37097
0.00825,0.81051004
0.0,0.42078
0.23597999,0.87024003
0.10654,0.00159
0.10855,0.76327
0.02772,0.77328
0.05272,0.70749
0.030989999,1.09769
0.38207,0.64997
0.0,0.61584
0.0,0.27561
0.0,0.23788
0.07882,0.89718
0.0523,0.78793997
0.40992,0.46558997
0.11772,0.73485
0.93557,0.01344
0.04389,0.43140998
0.00022,0.23766
0.00032000002,0.12375
0.0,0.17087
0.01727,1.1252999
0.016619999,0.95587
0.65287,0.22352
0.18049,0.27004
0.0,1.08734
0.11592,0.27269
0.0,0.36990002
0.00107,0.27516
0.38402998,0.31441
0.0,0.39296
0.0,0.0016500001
0.85672,0.12139
0.18086,0.84352
0.0854,0.65260005
0.0,0.35759
0.06091,0.83639
0.24004999,0.76276
0.07785,0.99651
0.13246,0.59602
0.98297,0.00995
0.03381,0.21213
0.91541,0.04701
0.15702,0.69601995
8.0000005e-05,0.1396
0.03674,0.38114
0.0,0.18146
0.01563,0.83612
0.76462,0.00037
0.18658,0.79739
0.0055299997,0.09408
0.0,0.31983
0.21545,0.85963994
0.00514,0.23783001
0.0,4.0000003e-05
0.12487,0.80182
0.02547,0.52647996
0.16869,0.64626
,
0.25638,0.61187
0.0,0.42466
0.02702,0.72584
0.04388,0.62474996
0.0,0.1269
0.0028600001,0.012569999
0.23411,0.0
0.01169,0.50915
0.29222,0.04577
0.13824001,0.44728002
0.04002,0.59833
0.00257,0.33042
0.21546,0.054330003
0.01095,0.82272005
0.045440003,1.07584
0.07466,0.71919996
0.00983,0.90667
,
0.25348,0.5617
0.11234,0.96749
0.13205,0.69325995
0.01129,0.57824004
0.11684,0.55112
0.0623,0.41671002
0.24494,0.53486
0.28763,0.58571
0.1196,0.75491
0.0553,0.98754
0.059320003,0.85094
0.00658,1.12122
0.0,0.19156
0.0,0.01475
0.59828997,0.069180004
0.59314996,0.16845
,
0.0014,0.000120000004
0.09084,0.87788004
0.0052,1.05959
0.12781,0.47078
0.1844,0.52308
0.30098,0.51721
0.14862001,0.67572
0.0885,0.80883
0.059510004,0.91859
0.55707,0.34555998
0.02001,1.04953
0.01672,0.99399
0.00651,0.58246
0.17577,0.48281
0.20934,0.64957
0.03586,0.74941003
0.13209,0.14989
0.06751,0.76814
0.0,0.16514
0.89239997,0.00619
0.15559,0.36016998
0.20634001,0.60955
0.47284,0.29302
0.18213,0.62751
0.08993,0.91401
0.0,0.26195
0.0,0.00916
0.60286,0.38536
0.00558,0.51125
0.038900003,0.75657
0.103870004,0.84336
0.00046,0.13808
0.0,0.24819
0.04123,0.78253
0.037750002,1.00689
0.11675,0.82161003
0.011729999,0.7228
0.00077,0.45438
0.76325995,0.01905
0.12347999,0.83325994
0.02162,0.51138
0.01757,0.73226
0.0626,0.90776
0.15873,0.24593
0.29752,0.117010005
0.058730002,0.84852
0.0,0.18372
0.0172,0.07711
0.32833,0.26672
0.8568,0.0
0.01743,0.10168
0.0,0.43296
0.58173,0.07462
0.06244,0.67955
0.0,0.23533002
0.26212,0.60027003
0.00022,0.48282
0.35119998,0.53512
0.14164,0.48402
0.12494001,0.83809996
0.0,0.36388
0.085439995,0.81828004
0.0,0.57079
