Sh,Float,Short Int,Short Int PM
265740992.0,135644802.0,,
216780000.0,90650767.0,,
34053800.0,19203645.0,1973129.0,1367702.0
24865100.0,,,
305172000.0,414380515.0,,
30241600.0,,20962.0,15677.0
29618100.0,,40086.0,10030.0
26368100.0,,,
47143200.0,38492405.0,371320.0,401723.0
18069000.0,16455284.0,258898.0,273905.0
4869960.0,1799907.0,28643.0,93064.0
11210600.0,10642548.0,51329.0,50778.0
0.0,5305400.0,10146.0,14120.0
6947120.0,6188359.0,28472.0,100325.0
17461400.0,16156527.0,257451.0,141078.0
129440000.0,128092516.0,16022890.0,18132692.0
21843500.0,18465589.0,343151.0,278867.0
60439600.0,23802321.0,1033211.0,952290.0
33081500.0,22522545.0,1108942.0,782253.0
152400992.0,63147232.0,160582.0,150879.0
26002000.0,9390377.0,2442330.0,2561225.0
56530000.0,26763549.0,889106.0,1591319.0
162806000.0,141332757.0,9299721.0,11506741.0
23677500.0,2258695.0,20215.0,48708.0
14099900.0,,63541.0,85884.0
26666700.0,17537347.0,100.0,101.0
42448700.0,15300211.0,50028.0,51690.0
12551800.0,6995352.0,400719.0,373239.0
24291700.0,,69238.0,54776.0
54451900.0,29132305.0,712355.0,748128.0
18901800.0,25930195.0,82203.0,124642.0
17499600.0,,259772.0,
22292100.0,19640494.0,2285965.0,2405053.0
20317800.0,13891703.0,506374.0,416612.0
27316000.0,17457779.0,487.0,731.0
82019000.0,54871547.0,7232259.0,7334346.0
26666700.0,21409014.0,138.0,0.0
47228400.0,,56791.0,80760.0
11903300.0,10198251.0,150089.0,193341.0
14271900.0,4799645.0,2593492.0,2212244.0
9868210.0,6217172.0,,
21625200.0,14969324.0,266134.0,368086.0
20905100.0,,,
490232000.0,191948220.0,1158322.0,940113.0
104971000.0,59046876.0,,
79357600.0,60009388.0,4458439.0,3809867.0
22175000.0,22147902.0,4411.0,6142.0
239360992.0,100261007.0,4769019.0,5369250.0
25000000.0,24080281.0,46.0,625.0
17980000.0,12196726.0,187607.0,184038.0
203528992.0,126595038.0,,
33108200.0,,53808.0,79808.0
20892200.0,,,
40363600.0,34678018.0,376007.0,389490.0
61759400.0,30303460.0,8701757.0,8862358.0
76400400.0,61759876.0,1869736.0,2036949.0
17770600.0,17041127.0,1026950.0,1674933.0
175436992.0,120186376.0,17314157.0,17912406.0
20127100.0,16617546.0,1641223.0,1560059.0
27600000.0,27600000.0,2275.0,283.0
25799400.0,19311606.0,938.0,2285.0
12735300.0,11480938.0,638613.0,612548.0
1455590016.0,1217979133.0,,
37803600.0,25930195.0,,
46260200.0,40528064.0,2015134.0,1802405.0
14219000.0,12307146.0,64745.0,68397.0
164240992.0,85095117.0,242506.0,332789.0
9539380.0,5882574.0,60906.0,83611.0
71293000.0,66147093.0,1459505.0,1352748.0
4807310.0,4521519.0,40018.0,43590.0
12730300.0,12060861.0,88131.0,105389.0
126683000.0,47617648.0,18571153.0,18053814.0
49428700.0,,57780.0,81232.0
16370400.0,12750924.0,3014376.0,2793094.0
136808992.0,47533532.0,,
0.0,56708085.0,3222.0,6321.0
38785800.0,31656936.0,476153.0,384223.0
20487500.0,19360442.0,12015.0,
28058300.0,,25731.0,12746.0
31076700.0,26474517.0,2540580.0,3045924.0
81203000.0,69384927.0,3642890.0,3675321.0
20459000.0,19194006.0,698502.0,970885.0
8902350.0,3607678.0,236811.0,226805.0
171784000.0,101567015.0,1487377.0,1286458.0
6035200.0,,,
18779500.0,,29608.0,36337.0
15869700.0,14202760.0,364296.0,386252.0
25353000.0,,18683.0,24994.0
22667000.0,,27397.0,12566.0
56252700.0,56217970.0,5662902.0,6857369.0
7778320.0,6929943.0,,
25903300.0,,34010.0,14372.0
19352100.0,13075076.0,980473.0,998704.0
44645400.0,26272993.0,,
37407900.0,19024545.0,2505349.0,2304686.0
5888500.0,4059362.0,20778.0,33757.0
42450800.0,17293797.0,185953.0,394571.0
45030700.0,198285.0,81129.0,42591.0
4039330.0,3692517.0,222317.0,142771.0
37441900.0,21884261.0,214227.0,277364.0
17515900.0,,36445.0,472991.0
9939500.0,,65402.0,
27473300.0,13246790.0,132422.0,118305.0
45916500.0,42042941.0,1631258.0,1585064.0
228356000.0,177830177.0,27236726.0,27739415.0
14395200.0,9411720.0,102762.0,108848.0
207884992.0,107850983.0,309495.0,489571.0
85043200.0,57132021.0,74385.0,91291.0
25829000.0,27177363.0,6743.0,6771.0
46608800.0,42014101.0,1015852.0,903826.0
59089100.0,49483010.0,4531620.0,4686596.0
18679200.0,15763581.0,90309.0,90744.0
27361800.0,47533532.0,11643.0,18426.0
9727930.0,6823071.0,802502.0,272286.0
20455000.0,15559623.0,8768.0,8705.0
0.0,5305400.0,3608.0,7944.0
25765000.0,20151974.0,1620.0,1919.0
161944992.0,86062658.0,7164533.0,10516854.0
8294050.0,3834476.0,429217.0,457791.0
36978700.0,13903021.0,9857.0,7187.0
9658950.0,,28430.0,27737.0
14549100.0,10606016.0,2700927.0,2624694.0
23355900.0,21225267.0,4534586.0,4049364.0
44761400.0,13223871.0,793932.0,960628.0
19739600.0,,77884.0,13936.0
74263000.0,58977439.0,6496317.0,6242706.0
21472200.0,,65311.0,44160.0
34774100.0,26764792.0,333928.0,300719.0
19690000.0,14933229.0,26472.0,30332.0
12669500.0,7307278.0,574003.0,539811.0
24643200.0,19246820.0,111473.0,129987.0
72244000.0,20251436.0,13811.0,2522.0
188071008.0,159248796.0,3468192.0,6223951.0
47676800.0,,130769.0,88886.0
50370700.0,38562818.0,2784330.0,2633554.0
14420100.0,,29535.0,14710.0
25983400.0,,246373.0,70711.0
126825000.0,81549999.0,12538505.0,11618289.0
159000000.0,502348402.0,10548318.0,8199011.0
28053800.0,,44882.0,19176.0
41688400.0,,41278.0,39718.0
26888600.0,,3295614.0,2252105.0
10925400.0,4982340.0,,
125971000.0,26563555.0,30453.0,45702.0
39735200.0,37367819.0,1370853.0,1276247.0
28368200.0,20099547.0,350675.0,219359.0
161855008.0,111523231.0,14912300.0,16987612.0
7645360.0,5413297.0,243390.0,282850.0
18920800.0,15526415.0,527021.0,412719.0
25175000.0,22147902.0,107.0,207.0
25589500.0,89577.0,3307.0,1665.0
13478200.0,11012809.0,258167.0,410535.0
16833800.0,,932.0,9395.0
201648000.0,173227695.0,1544940.0,1343405.0
0.0,56708085.0,1868.0,1459.0
128253000.0,122790280.0,28415867.0,25617465.0
54001200.0,29387538.0,5249721.0,5150197.0
47233900.0,74747724.0,814378.0,998340.0
90653800.0,63394181.0,3983851.0,3749428.0
54946400.0,,11150.0,1170.0
20675300.0,5272831.0,47745.0,60195.0
40405400.0,,67330.0,68986.0
40324000.0,,2260424.0,2067484.0
63939600.0,61163362.0,6004209.0,6767192.0
9350260.0,7100391.0,406021.0,343782.0
44009400.0,31519532.0,1983238.0,1306299.0
23397400.0,23058923.0,21393.0,5299.0
37232800.0,15349596.0,43658.0,83792.0
19783000.0,18332353.0,57730.0,69580.0
416304992.0,362031503.0,,
16722400.0,,49490.0,16474.0
7897240.0,7304077.0,29922.0,37545.0
148339008.0,98037265.0,21112602.0,23240563.0
50937400.0,11705927.0,41594.0,64052.0
10447100.0,4415310.0,6843.0,
20926000.0,4769668.0,64751.0,76031.0
90267504.0,68485925.0,5572457.0,7097953.0
0.0,5305400.0,1887.0,3362.0
24788000.0,,,
27730500.0,,14140.0,41436.0
10300000.0,6300032.0,1331347.0,655386.0
0.0,5305400.0,1600.0,2569.0
34045100.0,22175911.0,188507.0,186183.0
17176400.0,,13738.0,15527.0
50245400.0,45075119.0,5412437.0,5503074.0
29690800.0,18008954.0,985909.0,692955.0
2820080.0,869264.0,0.0,100.0
11847200.0,9741476.0,54045.0,65222.0
3733660.0,14698252.0,110356.0,81517.0
15624900.0,,21328.0,16734.0
40454500.0,34965675.0,,
45510000.0,19773004.0,,
18488100.0,,,
43360700.0,27374056.0,2242869.0,2717470.0
20000000.0,14142757.0,8565.0,207.0
9360900.0,7778768.0,594235.0,514107.0
17831200.0,,16820.0,
13519200.0,8830896.0,211664.0,213603.0
37441100.0,18731297.0,159980.0,124813.0
19028900.0,,156915.0,64252.0
18492900.0,17457779.0,2651.0,896.0
6035200.0,,,
42985200.0,,47389.0,96939.0
5767300.0,4697640.0,18915.0,22744.0
64060300.0,44925462.0,7708146.0,7788885.0
221880992.0,164975201.0,24454034.0,26572188.0
46604600.0,,30240.0,50043.0
0.0,,7337.0,
2824940.0,59689.0,18.0,956.0
0.0,5305400.0,809.0,4790.0
136368992.0,97115745.0,3491126.0,3955064.0
49867300.0,39485909.0,582930.0,550384.0
15283000.0,5138465.0,786402.0,867196.0
20228500.0,,,
21829000.0,13135971.0,91001.0,103593.0
33952900.0,75338141.0,251542.0,41150.0
49046100.0,9557741.0,68621.0,63593.0
89920200.0,89583863.0,7852628.0,8730833.0
30178900.0,12666972.0,274608.0,296544.0
70481904.0,18204077.0,976590.0,949311.0
12241900.0,2766049.0,413900.0,494883.0
22820600.0,,19316.0,39166.0
58288200.0,24532717.0,691038.0,691022.0
1111590016.0,1031343573.0,3644948.0,3189505.0
3200000.0,,,
158372000.0,125188452.0,31871443.0,30579985.0
29341600.0,,49798.0,15063.0
12028200.0,,47241.0,10592.0
248598000.0,173538731.0,,
40601400.0,,31459.0,63032.0
53298300.0,32536478.0,1011838.0,1534294.0
4790940.0,3315330.0,33345.0,36007.0
17951300.0,,37419.0,43674.0
17766200.0,11273893.0,2155370.0,2287569.0
20492000.0,14919575.0,565966.0,566084.0
258151008.0,167602243.0,8239164.0,9885914.0
12641800.0,10519892.0,827719.0,865051.0
23000000.0,15959988.0,1.0,1.0
80853104.0,71735267.0,3951566.0,4215076.0
24074300.0,18390843.0,253019.0,269673.0
43065900.0,,48880.0,26768.0
23000000.0,21054814.0,0.0,0.0
118172000.0,101584606.0,2391559.0,2352058.0
4857600.0,3385508.0,76940.0,72489.0
32626700.0,15853328.0,1819583.0,2026234.0
15257400.0,9904543.0,130834.0,158146.0
1660500.0,661002.0,76554.0,70913.0
13724900.0,9464821.0,1615.0,24823.0
57713800.0,41412808.0,2133298.0,1874920.0
55005400.0,53995371.0,1546540.0,1751079.0
292464000.0,282497238.0,9049909.0,7892016.0
53515200.0,10346622.0,2964533.0,2890289.0
121403000.0,64434858.0,5857689.0,5679828.0
7359910.0,6343066.0,62773.0,78730.0
31001100.0,22626577.0,3211457.0,3629995.0
17422500.0,11952466.0,44382.0,15370.0
141702000.0,74747724.0,,
145559008.0,1217979133.0,4156015.0,4193334.0
17628200.0,14695013.0,221911.0,173596.0
109887000.0,89060910.0,9608251.0,10053356.0
41109500.0,2403670.0,,
53487300.0,24795229.0,710310.0,746088.0
10597700.0,8535586.0,180627.0,168249.0
46595700.0,15143953.0,160841.0,149592.0
23000000.0,21409014.0,22780.0,6756.0
23246600.0,15066681.0,958679.0,944300.0
23765200.0,13423774.0,177196.0,174281.0
29641900.0,,26785.0,26261.0
47785400.0,,38767.0,189630.0
55983300.0,33550868.0,180758.0,177622.0
3786720.0,3786719.0,60557.0,60396.0
35217100.0,34800878.0,1651571.0,1628529.0
17250000.0,16076770.0,8544.0,25036.0
22771000.0,16474363.0,6064480.0,5480200.0
8081190.0,7158078.0,51675.0,64546.0
18051700.0,13788601.0,52512.0,69222.0
32047900.0,16049610.0,931942.0,1348125.0
16152000.0,1308639.0,20393.0,20132.0
105344000.0,67530805.0,375096.0,350553.0
18909000.0,5679069.0,13863.0,4638.0
17250000.0,15999950.0,8721.0,17972.0
67579600.0,50710350.0,18389.0,15956.0
55937300.0,93970714.0,11249.0,809.0
48195500.0,34233242.0,254228.0,234602.0
10374000.0,,8660.0,30077.0
9261580.0,8416579.0,145377.0,75205.0
42766200.0,,27703.0,121018.0
58375500.0,10521598.0,266109.0,234205.0
8380560.0,6728848.0,29511.0,35523.0
155938000.0,97450392.0,13106168.0,15338913.0
1300000.0,3385508.0,,
14158200.0,12776492.0,104970.0,127850.0
48237500.0,6348051.0,59963.0,55678.0
31732400.0,30595775.0,433620.0,570014.0
27425000.0,25656370.0,875678.0,896435.0
191699008.0,172511662.0,7006354.0,7963960.0
15030700.0,,18022.0,12298.0
101212000.0,84706622.0,5680352.0,6180489.0
19837500.0,17904139.0,610472.0,718800.0
12338800.0,10277541.0,53562.0,62688.0
16019800.0,,,
13012900.0,,49464.0,58386.0
24117100.0,,41880.0,36996.0
23514600.0,14165943.0,328563.0,329523.0
26920500.0,22544847.0,878740.0,829519.0
28006500.0,25157393.0,411504.0,250032.0
27831700.0,14616929.0,1284417.0,1305028.0
10823900.0,4948665.0,,
18012500.0,13200597.0,440755.0,143045.0
16000000.0,11919784.0,2666.0,3874.0
107483000.0,6129781.0,,
12820700.0,11759148.0,601087.0,492696.0
10325500.0,8242342.0,54047.0,64297.0
54113000.0,12553142.0,127260.0,130233.0
17250000.0,13495239.0,259.0,1325.0
16019800.0,,,
28892500.0,,19081.0,9135.0
116848000.0,63394363.0,582954.0,473548.0
14810800.0,13694641.0,50997.0,54930.0
46465900.0,39879372.0,3636737.0,3586959.0
92523904.0,88815568.0,7644694.0,7262682.0
32396400.0,27020244.0,2031960.0,2152923.0
28352000.0,5927548.0,81043.0,119769.0
182558000.0,165746369.0,21814094.0,23998879.0
30641100.0,,35804.0,26932.0
17784000.0,15305073.0,280206.0,252572.0
6494610.0,5956273.0,93993.0,94935.0
66124800.0,40965648.0,4750856.0,4261486.0
223475008.0,208258942.0,,
6747920.0,4992653.0,37663.0,45806.0
22964000.0,56282965.0,69521.0,154217.0
21614900.0,11026422.0,1482.0,2029.0
38037100.0,19098027.0,1145776.0,1251732.0
42306300.0,25028401.0,1208478.0,1131303.0
99041200.0,27412484.0,2405156.0,2088704.0
24203700.0,,153378.0,141837.0
5273250.0,3456941.0,49966.0,65409.0
0.0,35675630.0,1389.0,676.0
637278016.0,444147677.0,,
15555000.0,11026422.0,25158.0,24368.0
36159600.0,31030126.0,214133.0,496806.0
110737000.0,50796949.0,,
88708096.0,70477699.0,2321247.0,2766647.0
122701000.0,84854080.0,7856278.0,8338762.0
345923008.0,296410779.0,,
77601400.0,75364929.0,1090422.0,1114594.0
5191660.0,917244.0,288328.0,292066.0
16721800.0,11261136.0,348916.0,381576.0
18130100.0,5531853.0,11902.0,17801.0
9827750.0,9087033.0,138731.0,114623.0
22003600.0,14354955.0,1408252.0,484525.0
2050000.0,,,
37559200.0,37048766.0,356641.0,289754.0
24672900.0,,79744.0,73431.0
7982570.0,7132345.0,20404.0,57857.0
5391980.0,4713506.0,16186.0,18192.0
3238080.0,3016186.0,102195.0,91221.0
27739000.0,20258726.0,1975883.0,2526931.0
12852600.0,3377852.0,1604.0,3302.0
51499000.0,49699104.0,3601351.0,3710002.0
6035200.0,,,
36085700.0,22134967.0,2029148.0,2497289.0
92166200.0,59218340.0,,
92166200.0,59218340.0,70228.0,60667.0
66982500.0,54465577.0,1167509.0,1105895.0
66761600.0,10172754.0,8988.0,9143.0
48364300.0,30040041.0,3035896.0,3092166.0
52367400.0,28818805.0,1078637.0,1228075.0
14175900.0,13322361.0,88145.0,96231.0
81623600.0,62688121.0,821628.0,934883.0
18470200.0,17137945.0,1295941.0,1062177.0
103610000.0,,112444.0,169635.0
70373600.0,64261676.0,3908804.0,3512990.0
97616096.0,96849592.0,24290738.0,24939675.0
6035200.0,,,
50002800.0,43768237.0,33981.0,35187.0
26901600.0,3281994.0,281306.0,309004.0
102840000.0,57153406.0,423338.0,127735.0
20500000.0,17701335.0,75313.0,19336.0
20000000.0,19440175.0,663.0,663.0
155627008.0,154361475.0,42813400.0,73099194.0
9261500.0,,,
154491008.0,89385689.0,771668.0,786171.0
96046704.0,13317675.0,52306.0,137442.0
100600000.0,39960717.0,1492441.0,1411355.0
6035200.0,,,
21693000.0,11168259.0,622706.0,622292.0
6905970.0,5621182.0,120822.0,152278.0
20861400.0,,26657.0,10232.0
48951800.0,14270596.0,3479759.0,1116081.0
134022000.0,93855968.0,5386646.0,5623211.0
7792380.0,5596021.0,304183.0,224079.0
9717920.0,7223817.0,95870.0,83986.0
99479696.0,8194253.0,,
23888100.0,21900139.0,126848.0,239905.0
73137000.0,69481600.0,3917640.0,3112912.0
22154700.0,,15941.0,16795.0
15237500.0,13227674.0,868587.0,551097.0
5304610.0,2301924.0,191994.0,183074.0
41187600.0,,61619.0,43495.0
5102200.0,3428961.0,149267.0,173393.0
14940600.0,11231555.0,206.0,351.0
4132690.0,84956035.0,1086.0,2662.0
48052800.0,40519544.0,2992194.0,1134333.0
16029300.0,10329288.0,108206.0,102486.0
10600000.0,,,
54455900.0,2595142.0,152874.0,174958.0
21918100.0,,90817.0,33449.0
11078400.0,5705935.0,544542.0,696311.0
10888400.0,,33531.0,43369.0
159320000.0,444147677.0,290775.0,340014.0
19211200.0,13109148.0,188200.0,260638.0
373076992.0,374679282.0,,
8713090.0,8062139.0,78958.0,83695.0
18245700.0,,25007.0,21948.0
10622400.0,,23397.0,44689.0
23809600.0,,49869.0,35457.0
30419000.0,30145399.0,,
27040400.0,23959408.0,892304.0,1013543.0
63361800.0,,70215.0,24514.0
22771300.0,,50070.0,64379.0
112645000.0,32850983.0,627320.0,1182612.0
153292000.0,106156103.0,35256448.0,36923997.0
6035200.0,,,
14885600.0,11577286.0,387378.0,393785.0
133915000.0,116524547.0,1076068.0,1075668.0
6035200.0,,,
8989140.0,6805766.0,204206.0,221250.0
7685750.0,6775684.0,242671.0,129223.0
61381200.0,4993365.0,192702.0,197985.0
13892600.0,13892562.0,89172.0,33892.0
64530000.0,36011381.0,2140543.0,1837270.0
51105200.0,18852198.0,10076.0,57214.0
21946100.0,20531864.0,2000088.0,2085861.0
25131900.0,,23837.0,25523.0
6035200.0,,,
30299700.0,,56559.0,24292.0
7468340.0,7193954.0,148600.0,161394.0
14005800.0,11715490.0,813825.0,636765.0
26072600.0,17964142.0,1979127.0,1779547.0
23243100.0,,205407.0,280675.0
54085000.0,,,
15968300.0,10498992.0,281844.0,357955.0
6169960.0,2938197.0,135440.0,129929.0
20426000.0,18072076.0,141522.0,157998.0
33023400.0,4069751.0,136591.0,255468.0
26682200.0,26682233.0,2299358.0,2607389.0
9880940.0,6155435.0,219850.0,223882.0
23182500.0,,30996.0,15949.0
11146800.0,8927720.0,445220.0,445176.0
4244710.0,,190976.0,14758.0
56324600.0,37787616.0,5585607.0,5809724.0
23322300.0,,13777.0,19815.0
0.0,,,
2194609920.0,20531864.0,,
16019800.0,,,
122103000.0,35274092.0,569451.0,388802.0
11543300096.0,10939004468.0,,
250800992.0,248039353.0,,
55012100.0,39837032.0,541195.0,557238.0
38199900.0,38239578.0,7763654.0,6748105.0
85060000.0,29052450.0,204291.0,26580.0
6035200.0,,,
23914400.0,,76557.0,64444.0
131925000.0,85700437.0,14483805.0,12173124.0
9390490.0,5744040.0,1189376.0,1008963.0
28122300.0,10764647.0,,
44689300.0,13369337.0,144149.0,80787.0
78708496.0,31133622.0,82971.0,94183.0
33505900.0,25777763.0,7610.0,7246.0
4321000.0,,28172.0,30704.0
206544992.0,170893077.0,9309518.0,9453513.0
8435900.0,,,
162434000.0,118089613.0,5382745.0,7475343.0
16885300.0,,17519.0,10911.0
114586000.0,5796600.0,60572.0,63217.0
151644992.0,,955157.0,817631.0
21495700.0,16368781.0,450011.0,485600.0
6035200.0,,,
58891800.0,1864467683.0,62224.0,13750.0
4476650.0,3790067.0,91451.0,88082.0
46235000.0,33832430.0,1384283.0,1371656.0
108332000.0,72651919.0,6551165.0,7485345.0
10875600.0,7769986.0,818764.0,889182.0
162976000.0,152496739.0,10608109.0,10701366.0
71308496.0,53555549.0,4752363.0,5286349.0
42826100.0,35173051.0,2618203.0,3035567.0
5376350.0,4180271.0,85487.0,90401.0
5437340160.0,5338650958.0,,
115775000.0,45703903.0,888742.0,550046.0
16179800.0,,3794.0,8945.0
35959600.0,24992619.0,166522.0,170839.0
8666360.0,,,
16338300.0,10640361.0,416956.0,346951.0
55468800.0,45820562.0,3214674.0,4443195.0
46474100.0,23538114.0,583.0,
86804200.0,64822260.0,,
71170800.0,50029524.0,4656847.0,4962321.0
17998400.0,14613800.0,258.0,567.0
139483008.0,21830495.0,1145764.0,1239238.0
72736496.0,,84738.0,179489.0
105297000.0,104976312.0,26412853.0,24359258.0
25965300.0,5407009.0,244041.0,226187.0
35420800.0,18102171.0,1149815.0,1023067.0
13010700.0,,14643.0,63785.0
15156300.0,,35959.0,36082.0
15780900.0,11328658.0,,
3205720.0,2763654.0,111063.0,101781.0
22224200.0,9381051.0,223329.0,257608.0
101559000.0,53435649.0,7443.0,6542.0
21377900.0,14247531.0,2731581.0,2423818.0
6035200.0,,,
76646096.0,72766294.0,27323177.0,28084697.0
17205800.0,,16165.0,34531.0
6976560.0,5111594.0,133764.0,141315.0
6366000.0,6094766.0,76235.0,72626.0
609315968.0,69815436.0,,
40106900.0,24353721.0,137854.0,98912.0
47348900.0,39195454.0,654429.0,822111.0
18406000.0,,30611.0,38445.0
116028000.0,75030510.0,72752.0,67822.0
8435900.0,,,
30169500.0,16525964.0,673366.0,570434.0
17250000.0,11919784.0,0.0,0.0
101559000.0,53435649.0,527.0,613.0
341047008.0,263398430.0,,
19083000.0,11353431.0,246372.0,222722.0
7410510.0,4355527.0,284491.0,268434.0
31521600.0,3079033.0,59353.0,64652.0
12926200.0,,19871.0,15327.0
77726800.0,32254448.0,5700064.0,6232068.0
10456800.0,,6787.0,24766.0
3151500.0,2677812.0,91363.0,89079.0
6750720.0,3308053.0,1036655.0,1024197.0
21681400.0,13675310.0,1567967.0,1691458.0
102951000.0,100447617.0,,
196704992.0,22566005.0,1977831.0,2019732.0
37433300.0,6951744.0,1129.0,1149.0
60309900.0,31819747.0,489542.0,706292.0
16537800.0,3912511.0,435713.0,485844.0
17872200.0,,48683.0,58176.0
3535000.0,3189593.0,,
48463500.0,20125921.0,2718542.0,2920397.0
46789900.0,3890583.0,194523.0,308864.0
16600000.0,14142757.0,148128.0,7554.0
2355670016.0,1864467683.0,,
31418800.0,25382616.0,1348304.0,1349447.0
11425100.0,,439.0,10683.0
107226000.0,91413774.0,940905.0,1086750.0
30497100.0,16011244.0,5730988.0,7341875.0
29900900.0,29116867.0,780309.0,922220.0
33468000.0,22120682.0,1998838.0,488666.0
76236704.0,,1523697.0,1537072.0
301708992.0,294978346.0,13656013.0,24179412.0
18378200.0,12063302.0,1208212.0,984153.0
135886000.0,81515435.0,1208112.0,1280086.0
57591000.0,57429134.0,9565214.0,11435647.0
31545300.0,,1725970.0,
10362100.0,366790175.0,12236.0,19680.0
40659900.0,9387147.0,5624.0,5325.0
93123200.0,84057692.0,3895329.0,6189594.0
34307600.0,30116640.0,1338451.0,1175626.0
16146500.0,12871058.0,246375.0,288114.0
13803700.0,10106688.0,73524.0,84452.0
12147400.0,2318087.0,50298.0,49626.0
50892100.0,45636971.0,871419.0,810181.0
16000000.0,3999970.0,168887.0,37126.0
14225000.0,2394500.0,45901.0,
215338000.0,170836324.0,,
88929696.0,71504999.0,1142640.0,1098873.0
41091700.0,27211295.0,7616990.0,8961085.0
88441504.0,79944917.0,1064866.0,1083165.0
11371100.0,10032120.0,23085.0,61998.0
8979390.0,536518.0,14949.0,17543.0
4711000.0,3706663.0,91462.0,91227.0
8892170.0,8708346.0,78462.0,75941.0
36318900.0,27538425.0,1555893.0,1724555.0
103690000.0,75821487.0,832940.0,1000729.0
7705900.0,6036087.0,242060.0,223963.0
9408130.0,5927314.0,152025.0,146015.0
53348000.0,130476191.0,778612.0,853422.0
75699504.0,35853000.0,,
3369500.0,2609950.0,,
11301200.0,6327045.0,198392.0,214194.0
11337400.0,6210156.0,163027.0,125133.0
26976300.0,21657350.0,848513.0,892655.0
35525500.0,,,
14254300.0,53644.0,27723.0,5994.0
29175200.0,,,
17961300.0,,23125.0,29846.0
991206016.0,76016064.0,,
2947020.0,2143315.0,40081.0,61810.0
27350700.0,14623322.0,437517.0,365309.0
15749100.0,10771433.0,552.0,749.0
0.0,,2425.0,830.0
94971696.0,25004151.0,2264009.0,2088380.0
21600000.0,5500008.0,179646.0,14605.0
664104000.0,605025012.0,,
117111000.0,104907879.0,3453880.0,4330338.0
113821000.0,81321539.0,4943022.0,5783924.0
23590000.0,19729200.0,2579819.0,1367227.0
16037500.0,9265345.0,14010.0,12651.0
71024496.0,52511263.0,8079122.0,7535383.0
13491100.0,,9856.0,16218.0
84783800.0,57512749.0,1868897.0,1804614.0
15920800.0,9994462.0,44818.0,49586.0
35311800.0,17399551.0,,
12255200.0,7369250.0,76885.0,88979.0
9939490.0,7950298.0,254407.0,249614.0
10628200.0,,13060.0,17748.0
54717600.0,33707122.0,4682428.0,5583544.0
14026000.0,12412756.0,977346.0,831077.0
32981100.0,19706217.0,1172825.0,1194768.0
42898900.0,36113182.0,277700.0,328662.0
112153000.0,84086670.0,2579992.0,2802569.0
43803200.0,26004671.0,745004.0,707373.0
54812000.0,,265663.0,229081.0
45545900.0,45545939.0,8141495.0,7913971.0
101098000.0,78777227.0,2172833.0,2958417.0
57145500.0,19549916.0,647190.0,738970.0
59564600.0,46484787.0,37365.0,45102.0
13630300.0,6374462.0,1040645.0,1026709.0
6471010.0,3151576.0,418846.0,447229.0
199052992.0,189134384.0,1642522.0,1581117.0
25456800.0,14536624.0,1064421.0,2640426.0
35850000.0,24308835.0,2385509.0,2316366.0
80549296.0,58368939.0,2875569.0,2571128.0
50042700.0,28161290.0,21693.0,29534.0
33829200.0,25270525.0,1258796.0,1304832.0
234272000.0,95533808.0,,
103013000.0,103059194.0,2430751.0,2890896.0
40466100.0,32778312.0,1243887.0,1414395.0
22059700.0,15927101.0,,
15343400.0,9273230.0,547701.0,535414.0
8754570.0,6460522.0,1004423.0,693134.0
48184300.0,,48909.0,75584.0
9652390.0,,3619.0,14381.0
13186800.0,,38852.0,300594.0
8386120.0,6653460.0,285859.0,383119.0
15012500.0,10297824.0,557.0,888.0
12791300.0,9651766.0,122570.0,112664.0
20470500.0,7103567.0,615300.0,536368.0
42700000.0,13355279.0,352739.0,316221.0
68219400.0,56708085.0,827180.0,1057042.0
14147700.0,9940147.0,78485.0,97787.0
19127400.0,12143229.0,250251.0,253087.0
12588200.0,8547880.0,2364276.0,2242677.0
63241000.0,58568082.0,4738363.0,5854093.0
1278349952.0,1220250465.0,,
17333400.0,12493763.0,15730.0,13600.0
12708300.0,,51856.0,24524.0
4985560.0,4507842.0,134164.0,112717.0
11181700.0,10144346.0,10003.0,
39162600.0,30867958.0,1524607.0,3474816.0
5308980.0,4285142.0,29009.0,35053.0
12999700.0,7249679.0,550.0,810.0
28546800.0,9045635.0,,
0.0,,2197.0,1936.0
30979700.0,,68227.0,48300.0
8561350.0,7230833.0,215494.0,221833.0
14943700.0,14480921.0,287962.0,262592.0
5772210.0,3817053.0,85899.0,80255.0
9870290.0,8978309.0,198557.0,171992.0
3261040.0,1815651.0,266649.0,229311.0
97808096.0,85699490.0,4650120.0,6028045.0
20902400.0,,,
27430100.0,,301710.0,180750.0
33339900.0,31164456.0,572928.0,567883.0
95108304.0,52814604.0,2356909.0,2068160.0
18981000.0,,287008.0,87702.0
17476400.0,13604000.0,296636.0,276876.0
51661300.0,36499489.0,2080098.0,784029.0
16650500.0,12282269.0,1139986.0,1088772.0
15500000.0,,,
12380600.0,8403179.0,95595.0,80578.0
9391070.0,2901653.0,93088.0,97539.0
21666300.0,,153118.0,132560.0
43245700.0,22471746.0,1502423.0,2029913.0
15042900.0,12551060.0,1644903.0,1609875.0
56935300.0,39244349.0,6481415.0,5805076.0
15988400.0,9490207.0,136916.0,176301.0
7215190.0,4411947.0,97941.0,148358.0
9765000.0,2235000.0,358505.0,239740.0
9851160.0,3551079.0,22959.0,19386.0
56314600.0,49378361.0,1150059.0,1185452.0
