EV/Rev,EV/FCF,EV/EBITDA
,-3.4449810249457693,-1.458
3.261,,
,-1.1217847098582052,-1.001
,1.4969830256623047,
7.816,47.25044640028649,129.787
,-32.90919388455917,-19.698
2.691,95.87211658912595,21.663
,19488.202112679377,-4847.086
934.188,14.566334113647196,-12.19
5.473,-7.042375067399979,-2.332
,12.443293860890254,
95.837,-59.50243394226797,-21.066
0.284,3.6195558365271907,10.018
8.128,-2.093313218650167,-2.099
0.421,6.240157428043056,43.214
2.492,29.389416427914572,12.279
240.098,-77.15960341880341,-9.705
499.221,-668.0569561788892,
,-13.846347646241005,-6.317
0.662,5.6249474446409025,-8.234
295.473,-7.8603238444602,
9.176,-14.736122979362783,101.095
,-9.973520150659134,
,133.4221466163415,
,-16.066015228507155,
24.377,-13.169861374045801,-5.069
285.067,-5.004163113397406,-1.883
68.527,-7.708883355992074,-3.039
0.817,5.8704826058721125,6.281
16.927,-91.91119466227093,-222.801
12.087,-105.86290052113904,-57.103
,,
,1.4328246323704374,0.806
,-5.961636176765533,-3.998
,,
0.623,,6.663
3.179,-19.08461991595103,14.59
0.517,-5.199938289635839,6.363
,2.4533957156115846,0.96
0.153,,-121.15
38.402,-13.651789528795812,-3.88
,-1.8732126993064087,
,,
0.334,-39.11830214323053,-10.591
0.217,5.0121528727411775,-67.539
7.108,-10.28746379664873,
2615.057,28.411327542519732,-7.482
0.513,10.526990229583797,17.722
1.628,4.949401152285821,5.086
,-4.306584465502151,-3.309
,-330.6536375776578,-119.782
,3.523801088666613,-14.537
2.387,-11.769076625183482,-5.568
,-2.990044269272507,-2.564
,23.945672984630647,
2577.153,-175.40160267032812,
1.151,4.461118950267415,-1.562
6.861,-8.125015922503062,-2.585
,2.3548464099696047,
1.19,-14.918534215360118,34.467
0.391,,
1.554,-8.361378039717188,8.566
1.629,-10.536256361241252,-77.715
10.63,-5.310371506738158,-3.192
2.875,52.585488167503534,12.996
2.813,-147.9841556250734,16.324
2.652,-3.6245586783137105,-2.836
1.056,68.72276882816541,-9.783
2.65,,
0.433,,-5.715
,-14.945434434612476,
0.174,-0.8656962004447653,-0.512
,-8.154824332668413,
,44.2712739445007,
0.29,6.159275984643822,18.418
2.201,,
,2.693337561059977,
0.261,-43.26464144229629,5.245
,282.555751101133,
-2.607,6.256991002763474,7.849
1.44,4.471552554853373,-1.511
,,
,-5.81151001445467,-2.397
-0.341,-1.026198482471596,7.469
,-6.795532547188126,
19.944,-6.030408095677844,-3.354
0.387,1.0319894892061015,4134.256
,-2.4341798016383693,
0.271,-10.111061239076053,13.179
20.212,0.5343295565631313,
,,
6.227,,
,-6.04250683491062,-2.714
3.292,-19.413119008702946,6.876
768.733,-559.187610925934,-737.17
,-26.151943636681363,
0.349,-0.8382998172886396,1.625
16.687,-2.668694356868907,-2.085
,-12.636748060640192,-38.986
2136.455,-20.202588500433816,-10.757
52.571,,-3.801
,1.4275223634732839,0.742
2.524,,5.526
,-3.1490338941415725,-1.437
229.178,-4.748867353486799,-2.615
21.788,36.17746437992471,
0.585,-199.8032286282306,32.43
6.828,-86.1747394545717,26.629
69.217,-175.75327388951575,-111.385
0.125,-12.961400776843393,-48.872
,,
-0.3,,
0.826,-1.7406991587256113,-7.173
0.996,-8.322069523955932,-3.124
58.323,-59.51568726728343,-76.197
2.103,-15.534600874453467,-2.631
,7.612657587880549,
,-10.165815583531813,
1.256,-5.8304782521047125,2.315
1.081,-4.930036883007771,-0.832
-0.166,0.8325437608826846,0.434
,,
13.712,80.70623474068064,-33.024
0.94,-3.851506672333192,14.702
-26.749,0.7508029249202313,0.49
0.859,29.904918791489234,13.741
0.064,2.308807561039643,-6.754
,43.69204650092081,
-0.046,0.46976257402736626,0.484
,323.5430699441397,-8.834
,-1.680702034303949,-1.625
,-1.3390894432119473,-0.423
1.472,5.2680638337690615,-17.809
,,-4.628
0.072,-3.036887920924778,-1.956
,,
2.332,-110.87193598842818,27.262
,,
-25.316,,6.964
0.853,-5.887587027767361,-5.551
5.01,49.40904659609528,87.433
,,
1.713,-7.438057958530108,-9.68
,,
,-3.0383046735640384,-4.364
0.112,-0.27755283129013425,1.317
0.38,-20.463853530152193,-121.161
0.789,53.644288158015556,8.443
,-7.818975297479334,47.019
0.648,17.81200347705974,7.334
-0.316,2.390590843047812,-0.522
0.477,2.8570742316581694,-8.572
,,
490.669,-18.988301700325874,-14.79
1.233,5.151285300233304,-37.122
,,
2.515,18.150696711574906,-10.593
2.099,4.581268742669637,-2.949
113.486,1055.5784595732864,-45.949
0.238,5.432962772785623,3.098
3.694,-1.0618435399503914,-1.152
9.719,22.85657423378002,-87.85
0.556,5.922787552885628,66.6
,,
6.559,1.2930633909614802,-0.232
,-1.4495985865975987,-0.9
21.318,-13.138775970605838,-19.914
,0.42999372517061407,0.161
9.871,-6.485342122817343,-3.487
85.869,-9.982122071788623,-5.132
,0.3615261520113819,
9.069,37.94882024142803,-83.584
,,-10.811
0.329,-29.278228566561765,5.049
1.651,-9.745556703287159,-17.297
11.136,512.3502778473091,-37.31
-6.731,12.791886892864587,64.718
28.244,-310.8975626425032,-17.51
37.603,-78.9225595073092,-48.424
0.646,7.208146662054652,4.424
5.346,-3.423635123350616,-2.66
,-6.303304177797938,
236.82,-24.49147940403155,-12.354
,0.37026842212974964,0.25
2.6,-3.3924180504933337,-6.88
21.497,-3.5766911434750943,-1.53
1.907,,-82.256
0.696,-13.91333193962939,-2.921
1.118,,56.813
0.802,-3.1634408650247656,-116.476
14.654,,-13.023
-1.817,5.72814609224972,2.801
,-11.487922872379682,-9.726
,-3.235576490877235,-14.596
18.45,-17.170586224900447,315.339
1.111,-104.85903560784314,32.45
3.082,-4.313538723359316,-8.523
261.575,-107.788536772524,-29.469
,-7.79732638298134,
-0.078,-0.435319519710041,-0.557
11.251,-9.911299559944268,-7.223
,-6.847237762743974,
20.916,-1.586895998415214,
,,
1.256,9.234659084762399,13.107
,-0.3890315060574614,-0.241
0.731,13.809742304443033,10.156
2.645,-6.553579680706309,-35.699
,-4.0080019854736095,-2.142
,-1.9679273108831483,-1.114
,-23.76987360062882,
0.241,48.74356512122501,-73.914
1.178,43.62484008714597,-20.104
1.306,-8.665708223844282,-2.608
,0.1195956369725489,
0.362,3.3294057792765424,5.403
-449.481,124.72193914339277,
21.755,-59.66510676249934,-6.656
14.935,-2.3398008239432646,-1.53
3.717,-0.5345201828123756,-0.32
8.039,-6.59759763032583,-8.945
,,
,,
,-35.21521122466563,
,-65.05421662497484,
,-2.021553876390857,-1.654
-1.087,0.11108872248695258,0.056
44.761,-91.3103113874841,-47.535
581.319,,
2.382,-1.3084641563235122,12.014
371.059,4.419847992021891,
1.111,20.432334106161637,14.79
0.262,-1.362614635705472,-0.304
11.312,,
,,
0.091,-1.6816254899363534,-0.626
1.349,-4.825874409574314,9.182
11.683,-390.59804880776005,-22.903
188.594,-1.1905437560947634,-0.562
0.675,-5.486618428138716,-3.216
0.059,2.8159233170838585,-2.404
1.269,16.249809749045976,8.171
3.438,-51.34302953639871,-4.459
1.183,-0.972285463019334,6.982
0.643,5.858959492435334,16.118
1.778,-9.371272833552535,-7.408
2.487,-118.24422430800058,29.075
-0.108,-3.2623428447715956,-5.976
1.592,-11.135780174324125,-3.619
,-7.454918422728275,-16.472
0.898,-0.33833215556806173,-0.158
1.068,10.346992372706659,706.947
0.372,4.088457411829855,-5.656
,1.0423110511290719,-0.465
2.811,30.796089475614227,-34.646
-0.263,0.2591529041270969,-0.89
39112.973,,344.048
,-1319.6274658573595,
25.487,-58.47466499427222,-41.691
1.365,-6.882704052760345,-130.452
1.178,107.0281556256572,19.958
1.181,26.763372995948107,8.774
6.9,-1.4651833669379244,-5.871
1.08,17.22038273698281,-12.515
,-5.7111296272327206,
2.755,,
0.377,2.707923319160052,9.239
0.523,-21.589871696548865,-8.005
30.862,-4.895784065066887,-5.547
0.231,-0.7998188710633328,-0.325
,-2.0638240174311333,-1.092
,-9.520596351394547,-21.07
,3190.361077923802,
,-57.37826886322602,
32.86,-16.14506281478005,-4.573
,0.011235031180322111,
657.774,-482.6513336832562,-378.943
0.387,,3.088
,-4.938979167448669,-2.228
4.945,47.92550154607297,3274.459
2.626,-0.6043774453394707,-0.379
,-34.05369809914822,
103.697,-33.20530525675046,
2.749,-8.385896724878227,-13.35
0.817,5.3299997477535825,6.779
0.836,,30.314
,,
144277.31,-239.76645704311233,
0.977,23.073080457580296,16.114
0.851,-9.782204961431988,5.357
2.992,-10.727399722489059,-12.221
,-4.253656901907654,-20.662
-7.058,0.4918015828403249,0.342
,-9.316383218493243,-15.546
,-8.386053189860606,-5.411
0.112,-1.9639135395317706,7.114
0.808,6.159539781231709,-4.275
292.264,-116.65594570818148,-68.16
0.023,-0.23041598694942902,-0.312
0.216,-3.621064878337059,2.936
112.356,2.741671578105207,-2.079
-0.461,,
-10.527,0.03751996002580498,0.025
1.695,-3.8409357794474484,-1.523
,,
16.399,-3.0946427580850946,-2.82
3.656,-2.6857231918593416,-1.103
0.465,-5.886852414726235,-1.674
-0.233,0.6376304229018404,-10.498
,-20.07834116950947,-10.397
0.697,-13.884408103933861,-0.505
38.723,4.616021668155479,-3.463
,-71.79705265212512,
0.453,-3.9327072359819195,-17.64
,,
1.108,5.495528092957055,-1.531
1.346,-3.4678824152484133,-7.642
0.288,17.88736519386835,-0.648
0.412,-74.56521212121213,10.465
3.899,-35.65401322654865,-8.916
24.957,-8.961729277706937,-4.567
,-19.054779411764706,
2.629,-0.8849441431307137,-0.648
0.298,21.084093391105895,3.455
4.783,,
0.512,46.02816492307692,17.58
89.698,-1.0199651805420675,-0.952
-0.015,-2.863795149756419,2.902
,,
,1.2894588286977293,0.494
5.967,-10.746459612095677,20.495
73.741,-22.25630061626334,-18.677
-1455.595,-6.58302905650977,-1.444
9.288,-56.20759265925208,
,-12.373387714255472,
13.181,-1.9982658309406096,-1.321
,-256.95717284249616,
4.608,6.587008833015189,-12.942
1.195,-37.58996842235204,11.543
2.089,-7.064926423088456,4.49
,-4.880097230900766,-3.228
,-34.81307177752725,-29.378
0.14,15.98454152788224,-5.16
300740.78,-1994.457829445268,
10.834,16.201267134376685,-0.813
49.037,,
58.245,-252.48923402753266,-6590.309
1.543,-6.175880711364512,-3.115
1.468,-7.1283040318721556,-3.943
3.699,,
,-11.995520798377566,
1.382,3.275744649573068,-2.345
31.955,-16.237632517532784,-1.565
,-0.9406407725219303,-0.389
,-10.67162499294088,
,-9.08577416754851,-7.684
1212.736,-1.286756996206796,-1.171
1.816,-9.988635126377186,-8.393
0.057,-0.7491457613792716,-0.354
,,
4.346,,-2.403
340.528,8.048442819567601,-11.992
34.318,-74.29668822261415,-67.657
0.924,-4.784058401911335,7.377
2.505,-6.124545233871721,-1.478
1282.548,,
-0.07,0.3164932297177523,-4.384
3.179,,-3.397
15.382,-3.0894998480668567,-6.754
23.561,1.7889854510405063,
1.915,-1.88656963522082,-201.627
,,
2.995,-7.2873833671399595,-5.049
0.95,-3.3622486076895726,-4.777
21.107,,92.644
,-5.429130864120127,
,59.79012392940792,
,-1.1266150969058144,
,-7.5457314232642805,-14.151
0.103,-0.4464772263172263,-0.908
3.471,-183.2422019510068,1611.65
57.261,-27.856395352342822,
,-5.8552286966004035,-3.764
0.826,34.90076494994672,9.63
,-2.976785972970351,-2.105
0.962,20.035450050795802,-10.71
0.187,,-6.005
2.259,-1.045032602006992,-1.07
1.478,-0.24854406160374024,-0.148
1.423,-0.3188042920078921,-0.161
17.931,-16.219300698477362,-8.009
17.424,0.9332046701348956,-15.231
,-1.5372753920680486,-0.813
2206.735,-31.614060752985925,-15.796
7.347,-3.7432847226949826,-3.958
166.679,-7.296840975158675,-1.3
0.752,39.42948294631067,25.599
1.877,13.934816507541496,3.133
,0.1799113638728023,0.196
-0.288,0.3285779405412552,0.219
29.002,-2.864067978054329,-1.346
4.932,13.759667836579267,9.774
1.503,-402.74365217391306,-38.98
0.315,-3.6793253644061887,-11.619
0.64,86.98019928825623,50.085
2.612,18.724023938181215,-3.526
0.15,-31.792246844319777,21.713
-4.276,,4.13
233.544,-2234.0824849007763,-2.64
0.514,17.739785149201943,-20.912
547.656,-805.0535451998765,-872.355
1.785,-2.619035250119767,-4.818
,,
0.288,19.460178926079113,-73.276
-0.244,3.460024546339041,1.132
-91.995,466.1552648861646,
0.54,35.150942931640664,-292.328
7.08,-0.7114726798833486,-3.16
7.27,-64.47115695673911,17.685
-2.651,21.416984668223023,21.342
14.466,-240.38919021160893,-47.167
,-18.916167745895454,
8.084,194.5872547778762,-8.475
,,
,-12.353074492154649,
9.212,-8.948624016756913,-7.505
,0.3423202732321381,0.23
4.026,-3.47126477649087,-2.125
1.743,-0.9207395108645077,-0.826
1.269,-4.7071294975431925,5.955
1.072,-90.16341676053328,23.519
3.165,,
,0.18971075632655007,0.124
,-1.42811523998799,-0.99
1.297,-8.23367466260433,
17.439,-1.9269035888135146,-0.952
2.349,-8.984143120388044,-50.805
21.766,3.1249970552581647,-2.442
1604.052,,
1.433,35.27628863403543,-3.096
0.328,-2.603978904826859,2.246
0.433,1.5519348402585496,1.688
3.136,-14.845029913335198,-11.635
,-11.73563237065594,
0.489,15.46020129403307,-0.821
0.893,,
2652.919,-0.6322599552606081,-1.515
0.102,-0.6043111392588855,-0.188
187.664,-8.5612954572474,-5.364
3.162,31.457311373280994,-2.544
0.84,146.27516332803063,-4.706
0.349,7.247014288718618,10.177
1.815,8.78173014577327,22.479
1060.952,151.26447524752476,-12.965
,-7.072951205959953,-11.321
0.586,-0.441027665786181,-0.646
,-8.147463979796795,
,-2.6237779821128737,-4.498
3.853,-3.7103525771202013,-2.035
,,
,-1.8977935931828942,
669.864,9.26305726143177,
1.07,-5.797819173880016,-9.421
0.982,,240.765
1.703,-12.1231067685957,-9.302
0.372,20.87300965657116,1.27
3597.629,-143.07817813040626,
,-2.0261241569782547,-0.919
1.235,-4.844010484774665,-4.804
,-1.5789767468304055,-0.833
,-58.606582990260065,-3.908
,-0.1885992396401176,-0.141
2.278,129.59727241478618,-20.21
3.412,324.1572827275053,2339.057
,-10.146599180472482,-3.173
1.636,-13.724189608033168,-6.557
0.356,11.365044839150416,4.06
-0.048,0.7142507686096462,-11.708
0.811,-4.302284556602097,-0.956
1.345,-4.368092140925941,5.306
0.282,-5.006015159450441,-1.662
,-5.66244971403539,-2.025
0.699,8.102515573227302,-15.702
2.307,8.612886986038871,11.605
3.05,-27.41712482619398,-64.492
3.829,3.0958312834611488,-0.841
,-133.40764911335862,
,10.341641506011886,-27.293
0.273,,
33.755,-4.147982076779905,-2.231
,0.8591680497636971,-3.341
,-12.19018970780302,
0.359,-4.839543312895779,-5.037
2.64,11.002230640013352,-22.72
88.309,,
6.613,,-1.649
0.844,-0.6684378331870428,
,0.47934634409569205,0.261
0.445,-3.5265870205623373,12.539
,-1.301002971970771,-2.627
0.849,14.047156954643404,-8.626
0.218,2.6815993182786535,5.897
1.299,-33.09462615410442,82.418
-1.286,,4.753
0.876,-6.251695693086787,-5.499
,1710.8096668096669,-23.603
5.944,-1.49656127968496,-1.297
0.476,2.6800259233777624,-15.846
41.429,-65.20463149324951,-31.009
1.562,-6.863977974051134,-4.113
0.636,-29.011612903225807,-16.359
,-26.792803011348155,
260.973,-4.444597816645945,-0.542
408.368,-0.059588387849904924,-0.03
-9.012,,
1.218,1.638811524966797,-1.635
0.888,-27.715985687630337,23.244
5.318,-29.114736842105263,15.517
0.326,-7.538738320226039,-6.266
0.469,-7.089013592933117,-8.084
0.474,12.351205423239282,-7.743
-3.485,3.4553898060695323,6.162
,0.2799778818484455,0.218
3.108,-1.6759820685238553,-0.726
191.11,551.3682253144457,-352.783
,,
14.949,-249.15754901960784,-33.156
0.042,-11.18840023202804,1.363
4.137,-1.255460833112174,-2.448
117.869,2.060247140631531,-0.628
0.053,-6.534988599000054,0.347
3014.657,-421.52977791608316,-250.139
,-4.455754601226994,
0.137,1.7895634967281846,0.807
-1.224,36.08188744241939,-6.862
-0.244,6.917255558609516,154.835
0.326,-62.8129963099631,23.991
21.613,-9.747516976127844,-5.355
,-22.753206871908997,-13.116
4.056,326.1517280947942,52.895
56.062,-15.340805348221453,-16.872
3.61,-1.553337431430905,-1.161
1.184,-5.208333597648498,-5.232
,-18.674522293960568,-7.198
2.89,-84.32441854834805,-40.026
16455.559,-486.3505466472303,
38.602,-5.825031291272109,-0.75
36.476,,-5.931
2.194,-9.02185316322692,-4.604
0.56,-5.522655579334795,10.94
0.184,1.6574539467666698,-2.454
4.814,-19.78912573195164,-7.068
,-7.9339336099585065,
31.762,0.6740489279911192,-0.743
1.644,-2.019596547504878,-1.255
,-6.92075398041148,
1.573,-7.2356248755151755,-3.949
2.765,-2.4061057600357394,-3.034
0.566,-31.033520682544175,-5.64
5.23,-6.0729670429406095,-7.096
,-8.904330699846193,
0.77,3.531846111869031,10.113
,,
,,
4.815,-2.357357116405382,-2.99
3.934,-5.102199309045012,-7.343
,,
202795.0,-2.908970781336111,
,-3.0566279494455304,
,,
0.61,17.635065097943507,2.632
0.895,-10.04027461339561,-3.153
356.768,-5.977414826480867,
,-9.639199485644097,-3.282
0.014,-0.10176586126446273,-0.087
,0.1740697234263386,0.293
150.716,-2.921820118264108,-13.934
,-215.9809389161691,
2.708,-28.012344891526052,-1.783
298.761,-3.196077428519318,-1.397
4.085,-8.453050959460715,84.348
17.548,-35.6774563265228,
10.182,,
18.982,-0.5964737905282703,-0.414
7.39,-0.6770231013720228,-0.347
,,
,,
859.638,-59.747201348460344,-43.638
1.141,40.852293785310735,-0.99
23.53,,-0.975
,155.03703069334065,
,,
0.259,,
0.201,-1.8130427322727316,13.111
0.366,-102.71905692695213,-12.289
,-79.47571292619696,
111.059,-3.7428008237428694,-2.332
,,
4933.242,-4.2555144156823985,-3.829
0.606,6.761844261024476,-2.67
,,
16.74,-1.309036396049917,-0.7
,37.19103546821056,-27.971
0.631,8.52595358649789,-61.823
0.962,,
,,
0.122,-5.32789693655906,-1.707
0.166,-3.8748817077683717,-1.184
0.591,-3.9518208550101788,-5.14
0.344,-2.5129045166471706,-1.488
1.68,-13.890472203458843,-1.965
2460.178,1499.378854054054,-562.362
,0.5658404612428423,0.34
2.391,-11.691989341919088,-11.779
1.518,-6.085854281152036,-3.74
0.578,-5.758099146240705,-6.744
18.759,-5.735883177993519,-1.023
0.77,141.20578693555458,24.535
1.918,-0.3871690421455939,-0.312
,0.20210130392278897,0.111
3.788,-25.45474875833153,20.16
,0.3488425409182663,0.305
2.148,-18.363393016543267,23.01
0.236,,-15.124
59.088,-69.90094061619918,-67.464
8980.232,13.844234661099586,
10.395,1.9389127131116224,-0.443
26.015,-19.043217842596068,-14.444
1.663,-0.7431735746074064,-0.907
,-7.882331793738445,-4.135
2.509,11.637608519269778,-2.219
4.581,-3.6675543630861385,-1.826
3.312,-9.818683654123582,-10.399
,,
1.012,-18.233123769758425,-27.588
6.389,-4.446895494142028,-1.353
1.243,-15.160609328333662,14.169
,-14.252866371532184,
,-12.38162287423439,-6.991
4.236,-3.1273260619004306,-23.509
,-1.630200357310698,-0.949
,-2.010251840151576,
3.864,-2.0338509377822738,-1.247
5.653,-16.313950940490596,-28.232
1.023,-7.880766339121072,-2.413
0.683,-2.8097383853192457,-2.49
2.998,-11.243387779120809,-2.591
0.737,-8.159377683056782,-2.902
4.622,-14.090895777145027,-3.41
0.516,4.845459560208979,39.394
3.532,-0.7250406113162188,-0.478
1.947,-2960.081042428095,-20.506
,-4.279150096224378,-2.753
,-197.48272212422245,
7.049,-9.975204366731427,-5.317
42.609,-47.89939838100187,-23.937
0.364,-0.8991895208548776,-0.18
0.654,-4.171862171497077,-17.403
0.841,,4.825
15599.349,55.21415806767741,-12.443
,,
,-1.9157997693194926,-1.179
42.921,-44.816686728029566,-35.508
,-0.6911719228734906,-0.271
13.716,-4.653169780891582,-4.975
2.191,70.55859932659932,-8.523
0.852,,-5.32
0.96,0.7453576108327489,-0.955
,-18.346057028607056,
0.399,-7.863091853076883,-2.923
-0.8,0.04014643235463834,0.021
,-72.4955386225726,
2.709,34.92473988042321,-5.695
0.705,-2.8673807500005326,-2.257
-2.34,-125.93201334594629,-12.815
1.856,-3.043744414068661,-1.23
6.13,11.718920854992732,-8.069
0.06,-1.1965624476352816,-0.523
0.78,-55.741620759245116,82.338
,0.009632190531066936,0.004
-27.618,8.749337862040402,11.159
1079.206,-0.11798895044498789,-0.063
17.502,,
-3.135,0.8935777640047768,0.405
2.969,-16.551414669224528,17.212
,-0.16471727560455396,-0.113
359.277,-1.374930867084795,
6.854,-2.132709548056931,-1.179
,-0.18064147436067662,-0.114
1350.923,-548.6925841561234,-124.889
0.409,-2.761358238126647,
0.792,-8.555947896755411,-8.695
116.44,-3.366170808172197,-55.592
1.81,20.651558152943615,-2.108
0.161,1.4607932454265908,-2.464
1.964,-1.0222487195682244,-0.868
,-1.4875469945888617,-5.883
0.178,-1.8641213025105643,-0.386
-1.27,0.24941096469712604,0.182
,-36.41909774345433,-14.183
17.518,,
2.813,102.95180519235167,
-0.567,0.5035193296499524,0.854
0.198,-0.609963893447797,-0.307
21.91,105.05552935360276,1214.292
,,
0.027,1.2340167067833065,-0.451
,,
,-4.177183516941452,-14.726
787.329,-0.8353848112682034,-0.76
0.9,-0.4542301625953165,-0.231
,-6.509517917176345,
2.65,-1.6338132827234213,-1.519
9.673,-50.899700420034996,-22.973
60.99,-60.475825887889094,-38.654
13.665,-5.223472342266377,-1.428
54118.457,16.736992531303834,
,1.1310614818799996,0.612
0.502,-994.3192911392405,7.015
2.028,,
,126.26784913067863,-54.437
-0.55,0.8629729680514829,1.49
,-10.999142111826687,-17.142
,-9.35509388677879,
1.658,-5.190672419148003,8.379
3.447,23.869146520114423,-38.347
63.526,-95.52204405571753,
-0.293,0.03585654569965686,0.024
,-1.8086929744942641,-1.628
0.407,-0.4147481774449572,-0.269
1.281,-6.220240588782675,-1.464
658.664,,16.491
,,
0.299,-4.3958914503146165,-120.224
0.711,-1.2665579921247239,-1.207
0.182,1.7512980392156863,-0.444
3476.144,-239.44894769446344,-359.342
,-15.59421405895241,-3.068
,,-6.354
5.414,-1.6499407551150709,-4.96
-7.918,0.8168720854705782,0.451
4.439,-12.156156909606237,-4.145
-0.474,20.5602326811211,1.077
0.304,6.574778518778519,11.678
2.01,-0.8442842350513885,
21.393,78.93128992893547,
0.773,6.620639962410431,-2.259
0.859,-4.692766824569296,-1.509
0.027,-0.010236984646816005,-0.007
31.679,-2.1527962356860297,-1.217
,-125.94953459530916,
0.735,,
-0.753,,6.179
1.983,-25.09178701064947,93.561
1.178,-0.5905880041956708,-2.788
,-2.7164037106159293,-2.459
,,
0.356,-0.6500377697154721,-10.565
1.257,6.876316398893661,-7.773
16.107,-111.50557115014526,
0.983,-3.8185043627767032,5.311
1.593,20.41913708908195,3.349
,2.967159489243523,1.172
,-2.3716006529210243,
2.967,,
3.184,-4.492407885089951,-0.426
1.121,-9.851702125017077,-10.649
1201.07,8.41386725480736,-1.075
22.138,-4.385703059158321,-0.787
4.497,-1.8930427258589,-1.215
2.116,-1.8782205135282486,-1.554
,-1.1829978380682684,-0.405
7.106,27.187654274237186,21.629
,-6.150104112496986,-2.001
0.034,-0.7955195712697941,-1.943
,,
3.839,-13.917219125676857,-2.66
0.591,-2.2161358316812687,-0.822
2590.246,-1.0570974290077533,-0.922
,0.5666934001409613,
0.603,48.36911073861023,-22.577
0.996,-2.4679544091181764,-1.128
,-1.5950243391731826,
,,
0.049,0.20560279286268426,2.07
6.0,-1.2845175494201178,-1.156
0.186,-0.15025177964471237,-0.191
0.631,11.425788987898295,-2.097
1.895,10.91237267575956,-17.015
2.124,-1.4306247918522248,
14.203,-0.617062189641922,-0.164
429.026,85.40931230775053,-12.026
0.83,-216.25299382523545,-7.866
7.559,-8.628763359718722,-24.783
0.398,-3.7778328042328044,23.044
35.976,-52.647566576356304,-11.82
7.845,,
18.908,3657.675278359146,-58.1
0.075,-0.041448204371800974,-0.111
-0.028,,0.049
2110.283,-2.020328662893076,-1.104
15.867,-2.1800702913616816,-1.301
0.364,-5.008496774193548,-1.554
,,
,-46.862756804410175,
4.08,3.8230483353741067,-3.537
2.169,-3.120556839039639,-2.59
,0.252973818797153,0.183
,0.6225511211139392,-8.715
,,
10.538,-2.689554738916087,-2.458
223.449,-0.3510294748340414,-0.231
,9.038455171003845,-22.68
,-0.6214796299276444,-0.266
2.296,,
-13.794,1.3939235675917636,0.876
2273.199,-893.8005491488193,-41.853
4.698,5.176638190399539,-1.644
,,
2.531,-0.21646536602745797,-0.128
40.752,-5.517407272247285,-1.45
0.476,-17.99174898129982,11.683
,-2.1566752724224645,-0.9
0.073,-0.6013953513972434,0.295
1.207,42.6908603392559,15.733
,3.2702210013407895,2.067
,,
0.559,-1.5542655427708678,4.472
0.201,-0.40872917121547714,-0.216
,-0.9584327514195251,-0.526
,-36.74564435429344,-0.447
0.116,5.789527925374896,2.828
949.706,-24.896075157423695,-12.715
,-0.10983703603066222,-0.073
0.034,0.7100350877192982,-0.459
1.097,7.421064860756798,8.698
1.256,-4.147489645445242,-5.695
0.989,4.709614820101142,-1.44
-1.004,-0.7380622265995606,1.337
3.12,36.244219688297804,-8.324
6.658,-4.999095161084037,-1.101
280.227,-7.388931521204662,-3.849
0.551,-0.4179509068594027,-0.532
,,
2.72,-2.276501132543619,-1.958
,0.8581561276479753,
0.953,305.1173303794821,-58.058
3.417,-1.3214511576854697,-0.615
3.117,2.3735819653179853,-1.603
,,
0.331,27.052601379310346,-4.661
,-133.32103020547297,
0.132,,1.129
,-168.76041097387693,
0.259,-3.085585504240132,-2.209
0.111,-1.084171673453766,-0.966
0.232,,
0.427,4.0511793593168015,5.599
1.019,18.104163190465275,-1.002
,25.19677145875907,-8.227
71.798,-1.0156121112929624,-0.531
-0.196,1.5280897928182624,-1.856
0.489,8.686813664500274,37.042
,-0.5008482848601883,-0.584
0.038,-0.24625639205722394,44.916
180.721,-19.551628254065083,-10.969
7142.376,,
0.434,6.52013833176795,36.355
,5022.569023569024,
0.543,7.618700987983979,-13.199
,,
-0.146,0.08703038361904589,0.388
,,
24.229,-6.053061264957589,-3.468
0.071,-1.3587303368765626,-0.712
0.211,12.764022744538481,-102.361
,-0.26344933148249305,
4562.454,-10.939729907942624,-7.679
5.855,48.78906651009413,18.714
0.642,24.903569996558097,-7.141
0.859,1.6104112042947942,-0.95
1.042,-5.067832537757258,-24.568
-1.66,0.7783342460297705,
0.287,-1.4236279877006852,4.918
395.66,-25.535094183369328,-14.246
17.955,-1.7473288893656642,-0.63
13.986,,-0.924
0.897,-1.988385124603176,-0.726
-3.867,4.207691482303727,2.199
,28.996588964563763,-14.334
9.07,33.685681593965064,29.633
,15.26292130622489,-5.178
,-5.350635309615213,-4.641
2.689,-11.022679866608756,-3.954
69.302,81.88948599878204,-6.32
2.831,25.240319178960874,68.252
0.164,13.277234782608696,-2.371
0.47,-1.5536070869035414,-0.841
2.305,-3.1026677238786173,39.124
9.864,-209.2462954440865,-13.091
,-4.222252045471912,-0.788
2.391,-1.481354476765928,-1.066
-9.104,,
0.482,7.097659709986506,-8.375
0.776,-10.989936989252962,-77.568
,-12.062402270347027,-5.663
190.804,9.997361516340966,-1.261
267717.12,0.581903439128753,-4.771
-0.592,-33.881690693242554,14.62
0.287,-0.029947368784678144,-0.264
0.547,20.945735124760077,-18.228
-0.364,-0.026063777349917813,-0.009
1.508,11.678731131203335,7.1
1.82,,
,,
,-124.47719452375723,
,-0.08392227537735929,-0.052
-0.314,-7.203971759631902,
0.402,3.3674869630852653,1.865
,-0.2436043575142362,-0.122
0.279,-1.748773050752611,-3.493
0.425,2.05062177308534,83.935
,-159.35886751119153,-30.684
-13.867,0.18383261076982307,0.067
